cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing","Tachyporus atriceps Stephens, 1832",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius levicollis (Brullé, 1832)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Aleochara bipustulata (Linnaeus,1761)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Nehemitropia lividipennis (Mannerheim, 1830)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachinus rufipes (Linnaeus, 1758)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius semiaeneus (Stephens, 1833)",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Liogluta longiuscula (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ischnosoma splendidum (Gravenhorst, 1806)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oxypoda brachyptera (J.F. Stephens, 1832)",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Temnothorax corticalis (Schenck, 1852)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ponera coarctata (Latreille, 1802)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Paederus littoralis Gravenhorst, 1802",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius nitipennis (Stephens, 1833)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius brunneus (Latreille, 1798)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Metopsia clypeata (Müller, P.W.J., 1821)",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lithocharis nigriceps Kraatz, 1859",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta dadopora Thomson, 1867",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta gagatina (Baudi, 1848)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta longicornis (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anotylus clypeonitens (Pandellé, 1867)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Gabrius breviventer (Sperk, 1835)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Falagrioma thoracica (Stephens, 1832)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta palustris (H. Kiesenwetter, 1844)",Microhabitat Preference,phytodetricol,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmecina graminicola (Latreille, 1802)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anotylus complanatus (Erichson, 1839)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus atriceps Stephens, 1832",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Amischa analis (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta crassicornis (Fabricius, 1793)",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius semiaeneus (Stephens, 1833)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xantholinus longiventris Heer, 1839",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius persimilis Mulsant & Rey, 1876",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oxypoda brachyptera (J.F. Stephens, 1832)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Acrotona muscorum (Brisout de Barneville, 1860)",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Paederus littoralis Gravenhorst, 1802",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Omalium caesum Gravenhorst, 1806",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Quedius nitipennis (Stephens, 1833)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Metopsia clypeata (Müller, P.W.J., 1821)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmica sabuleti Meinert, 1861",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta aeneicollis (Sharp, 1869)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Falagrioma thoracica (Stephens, 1832)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta palustris (H. Kiesenwetter, 1844)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta fungi (Gravenhorst, 1806)",Microhabitat Preference,phytodetricol,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anotylus hamatus (Fairmaire & Laboulbene, 1856)",Microhabitat Preference,coprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta voeslauensis Bernhauer, 1944",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Carpelimus corticinus (Gravenhorst, 1806)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Amischa analis (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta crassicornis (Fabricius, 1793)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmica specioides Bondroit, 1918",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xantholinus longiventris Heer, 1839",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Formica cunicularia Latreille, 1798",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Philonthus carbonarius (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Omalium caesum Gravenhorst, 1806",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tasgius ater (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Amischa nigrofusca (Stephens, 1832)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta aeneicollis (Sharp, 1869)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Temnothorax affinis (Mayr, 1855)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Trichiusa immigrata Lohse, 1984",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Solenopsis fugax (Latreille, 1798)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmecocephalus concinnus (Erichson, 1839)",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Proteinus brachypterus (Fabricius, 1792)",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmica rubra (Linnaeus, 1758)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Platystethus nitens (Sahlberg, 1832)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Dolichoderus quadripunctatus (Linnaeus, 1771)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta fungi (Gravenhorst, 1806)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anotylus hamatus (Fairmaire & Laboulbene, 1856)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius distinguendus (Emery, 1916)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmica scabrinodis Nylander, 1846",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Carpelimus corticinus (Gravenhorst, 1806)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rabigus pullus (Nordmann, 1837)",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oligota parva Kraatz, 1862",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta laticollis (J.F. Stephens, 1832)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius fuliginosus (Latreille, 1798)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Bisnius sordidus (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus dispar (Paykull, 1789)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Philonthus carbonarius (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta cauta (Erichson, 1837)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta pallidicornis (Thomson, 1856)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius platythorax Seifert, 1991",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Amischa nigrofusca (Stephens, 1832)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anotylus sculpturatus Gravenhorst, 1806)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus hypnorum Stephens, 1832",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta sordidula (Erichson, 1837)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Trichiusa immigrata Lohse, 1984",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Gabrius toxotes Joy, 1913",Microhabitat Preference,hygrophilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachinus rufipes (Linnaeus, 1758)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Acrotona parens (Mulsant & Rey, 1852)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Philonthus debilis (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius niger (Linnaeus, 1758)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Platystethus nitens (Sahlberg, 1832)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tetralaucopora longitarsis (Erichson, 1837)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Proteinus ovalis Stephens, 1834",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Omalium rivulare (Paykull, 1789)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rabigus pullus (Nordmann, 1837)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Bisnius sordidus (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus dispar (Paykull, 1789)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta inquinula (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rugilus orbiculatus (Paykull, 1789)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oligota pumilio Kiesenwetter, 1858",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta cauta (Erichson, 1837)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta oblita (Erichson, 1839)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachinus corticinus Gravenhorst, 1802",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus hypnorum Stephens, 1832",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Drusilla canaliculata (Fabricius, 1787)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Platydracus stercorarius (Olivier, 1795)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Gyrohypnus fracticornis (O. Muller, 1776)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Gabrius toxotes Joy, 1913",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Sunius bicolor (Olivier, 1795)",Microhabitat Preference,thermopilous but no further preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Stenus impressus (Germar, 1824)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Lasius emarginatus (Olivier, 1792)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Camponotus fallax (Nylander, 1856)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus chrysomelinus (Linné, 1758)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tetralaucopora longitarsis (Erichson, 1837)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Proteinus ovalis Stephens, 1834",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Myrmica constricta Karavaiev, 1934",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Leptacinus intermedius Donisthorpe, 1936",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tetramorium cf. caespitum (Linnaeus, 1758)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Omalium rivulare (Paykull, 1789)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Temnothorax unifasciatus (Latreille, 1798)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rugilus similis (Erichson, 1839)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta inquinula (Gravenhorst, 1802)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rugilus orbiculatus (Paykull, 1789)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oligota pumilio Kiesenwetter, 1858",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta oblita (Erichson, 1839)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Colobopsis truncata (Spinola, 1808)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachinus corticinus Gravenhorst, 1802",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Drusilla canaliculata (Fabricius, 1787)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xantholinus linearis (Olivier, 1795)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Platydracus stercorarius (Olivier, 1795)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Formica rufibarbis Fabricius, 1793",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xantholinus gallicus Coiffait, 1956",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Gabrius nigritulus (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Carpelimus rivularis (Motschulsky, 1860)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta episcopalis Bernhauer, 1910",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Sunius bicolor (Olivier, 1795)",Drought Resistance,Yes,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Temnothorax nylanderi (Förster, 1850)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Stenus impressus (Germar, 1824)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Pella limbata (Paykull, 1789)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Oxypoda opaca (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Cordalia obscura (Gravenhorst, 1802)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Dinaraea angustula (Gyllenhal, 1810)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus chrysomelinus (Linné, 1758)",Drought Resistance,No,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Carpelimus punctatellus (Erichson, 1840)",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Atheta amicula (Stephens, 1832)",Microhabitat Preference,saprophilous,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tachyporus pusillus Gravenhorst, 1806",Microhabitat Preference,no specific preference,,,,moderate,the trait was not extracted for this species
