basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
,Camponotus serotinus,Colony size,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Camponotus serotinus,Seeds,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus serotinus,Insects,Pitfall traps,NA,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus serotinus,Liquid,Environmental data collection/Monitoring,NA,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus serotinus,Colony foundation,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Camponotus serotinus,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus serotinus,Diurnality,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus serotinus,Foraging strategy,,group,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus serotinus,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus spissinodis,Worker body size,,5.35,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus spissinodis,Worker polymorphism,,0.72,count,mean,,both,adult,worker,,,,,,,,,,
,Camponotus spissinodis,Colony size,,75.0,,mean,,both,adult,worker,,,,,,,,,,
,Camponotus spissinodis,Seeds,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus spissinodis,Insects,Pitfall traps,NA,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus spissinodis,Liquid,Environmental data collection/Monitoring,NA,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus spissinodis,Colony foundation,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Camponotus spissinodis,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Camponotus spissinodis,Diurnality,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus spissinodis,Foraging strategy,,group,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Camponotus spissinodis,Nesting site,,Arboreal,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Cataglyphis cubica,Worker body size,,6.5,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Cataglyphis cubica,Worker polymorphism,,0.6,count,mean,,both,adult,worker,,,,,,,,,,
,Cataglyphis cubica,Colony size,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Cataglyphis cubica,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Cataglyphis cubica,Insects,Pitfall traps,1.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Cataglyphis cubica,Liquid,Environmental data collection/Monitoring,0.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Cataglyphis cubica,Colony foundation,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Cataglyphis cubica,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Cataglyphis cubica,Diurnality,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Cataglyphis cubica,Foraging strategy,,individual,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Cataglyphis cubica,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Worker body size,,3.4,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Worker polymorphism,,0.4,count,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster auberti,Colony size,,650.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster auberti,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster auberti,Insects,Pitfall traps,0.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster auberti,Liquid,Environmental data collection/Monitoring,1.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Colony foundation,,0.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster auberti,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster auberti,Foraging strategy,,group,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster auberti,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster scutellaris,Worker body size,,4.1,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster scutellaris,Worker polymorphism,,0.6,count,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster scutellaris,Colony size,,750.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster scutellaris,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Insects,Pitfall traps,1.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Liquid,Environmental data collection/Monitoring,1.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster scutellaris,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster scutellaris,Number of queens,,3.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster scutellaris,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Foraging strategy,,collective,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Nesting site,,Arboreal,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster sordidula,Worker body size,,2.5,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster sordidula,Worker polymorphism,,0.4,count,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster sordidula,Colony size,,750.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster sordidula,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster sordidula,Insects,Pitfall traps,0.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster sordidula,Liquid,Environmental data collection/Monitoring,1.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster sordidula,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Crematogaster sordidula,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Crematogaster sordidula,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster sordidula,Foraging strategy,,group,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Crematogaster sordidula,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma kugleri,Worker body size,,3.1,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma kugleri,Worker polymorphism,,0.2,count,mean,,both,adult,worker,,,,,,,,,,
,Goniomma kugleri,Colony size,,360.0,,mean,,both,adult,worker,,,,,,,,,,
,Goniomma kugleri,Seeds,,1.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma kugleri,Insects,Pitfall traps,0.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma kugleri,Liquid,Environmental data collection/Monitoring,0.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma kugleri,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Goniomma kugleri,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma kugleri,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma kugleri,Foraging strategy,,individual,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma kugleri,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma hispanicum,Worker body size,,3.9,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma hispanicum,Worker polymorphism,,0.2,count,mean,,both,adult,worker,,,,,,,,,,
,Goniomma hispanicum,Colony size,,350.0,,mean,,both,adult,worker,,,,,,,,,,
,Goniomma hispanicum,Seeds,,1.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma hispanicum,Insects,Pitfall traps,0.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma hispanicum,Liquid,Environmental data collection/Monitoring,0.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma hispanicum,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Goniomma hispanicum,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Goniomma hispanicum,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma hispanicum,Foraging strategy,,individual,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Goniomma hispanicum,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius grandis,Worker body size,,3.5,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius grandis,Worker polymorphism,,0.6,count,mean,,both,adult,worker,,,,,,,,,,
,Lasius grandis,Colony size,,10000.0,,mean,,both,adult,worker,,,,,,,,,,
,Lasius grandis,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius grandis,Insects,Pitfall traps,1.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius grandis,Liquid,Environmental data collection/Monitoring,1.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius grandis,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Lasius grandis,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius grandis,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius grandis,Foraging strategy,,collective,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius grandis,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius lasioides,Worker body size,,2.25,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius lasioides,Worker polymorphism,,0.2,count,mean,,both,adult,worker,,,,,,,,,,
,Lasius lasioides,Colony size,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Lasius lasioides,Seeds,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius lasioides,Insects,Pitfall traps,1.0,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius lasioides,Liquid,Environmental data collection/Monitoring,1.0,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius lasioides,Colony foundation,,1.0,,mean,,both,adult,worker,,,,,,,,,,
,Lasius lasioides,Number of queens,,0.0,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lasius lasioides,Diurnality,,0.0,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius lasioides,Foraging strategy,,collective,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lasius lasioides,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lepisiota frauenfeldi,Worker body size,,2.75,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lepisiota frauenfeldi,Worker polymorphism,,0.18,count,mean,,both,adult,worker,,,,,,,,,,
,Lepisiota frauenfeldi,Colony size,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Lepisiota frauenfeldi,Seeds,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lepisiota frauenfeldi,Insects,Pitfall traps,NA,count,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lepisiota frauenfeldi,Liquid,Environmental data collection/Monitoring,NA,mm,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lepisiota frauenfeldi,Colony foundation,,NA,,mean,,both,adult,worker,,,,,,,,,,
,Lepisiota frauenfeldi,Number of queens,,NA,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Lepisiota frauenfeldi,Diurnality,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lepisiota frauenfeldi,Foraging strategy,,NA,,mean,,both,adult,worker,,,,,,,,,,
HumanObservation,Lepisiota frauenfeldi,Nesting site,,Hypogaeic,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Messor abdelazizi,Worker body size,,7.05,,mean,,both,adult,worker,,,,,,,,,,
PreservedSpecimen,Messor abdelazizi,Worker polymorphism,,0.78,count,mean,,both,adult,worker,,,,,,,,,,
,Messor abdelazizi,Colony size,,NA,,mean,,both,adult,worker,,,,,,,,,,
