basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Baetodes,Size of the mesonotum,,18.086,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Baetodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,17.966,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Baetodes,Width head size,,16.062,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Baetodes,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Baetodes,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Brasilocaenis,Size of the mesonotum,,10.979,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Brasilocaenis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,0.718,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Brasilocaenis,Width head size,,10.089,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Brasilocaenis,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Brasilocaenis,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Caenis,Size of the mesonotum,,15.424,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Caenis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,0.6335,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Caenis,Width head size,,11.103,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Caenis,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Caenis,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetis,Size of the mesonotum,,26.752,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,24.865,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetis,Width head size,,16.135,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Callibaetis,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetis,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetoides,Size of the mesonotum,,13.321,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetoides,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,0.9958,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetoides,Width head size,,12.417,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Callibaetoides,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Callibaetoides,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Campylocia,Size of the mesonotum,,50.676,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Campylocia,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,35.543,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Campylocia,Width head size,,39.238,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Campylocia,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Campylocia,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Cloeodes,Size of the mesonotum,,15.588,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Cloeodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,17.956,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Cloeodes,Width head size,,13.045,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Cloeodes,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Cloeodes,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Farrodes,Size of the mesonotum,,12.613,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Farrodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,16.843,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Farrodes,Width head size,,17.962,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Farrodes,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Farrodes,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Fittkaulus,Size of the mesonotum,,12.350,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Fittkaulus,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,18.333,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Fittkaulus,Width head size,,17.538,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Fittkaulus,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Fittkaulus,Feeding group,,Filterer,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hagenulopsis,Size of the mesonotum,,11.781,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hagenulopsis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,15.836,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hagenulopsis,Width head size,,15.489,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Hagenulopsis,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hagenulopsis,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hydrosmilodon,Size of the mesonotum,,28.275,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hydrosmilodon,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,34.915,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hydrosmilodon,Width head size,,39.132,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Hydrosmilodon,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Hydrosmilodon,Feeding group,,Filterer,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Leptohyphes,Size of the mesonotum,,15.827,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Leptohyphes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,12.812,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Leptohyphes,Width head size,,17.736,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Leptohyphes,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Leptohyphes,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Miroculis,Size of the mesonotum,,14.309,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Miroculis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,18.704,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Miroculis,Width head size,,20.258,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Miroculis,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Miroculis,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paracloeodes,Size of the mesonotum,,24.072,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paracloeodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,12.634,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paracloeodes,Width head size,,18.363,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Paracloeodes,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paracloeodes,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paramaka,Size of the mesonotum,,25.768,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paramaka,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,29.620,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paramaka,Width head size,,33.622,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Paramaka,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Paramaka,Feeding group,,Filterer,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Simothraulopsis is,Size of the mesonotum,,22.461,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Simothraulopsis is,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,27.761,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Simothraulopsis is,Width head size,,24.526,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Simothraulopsis is,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Simothraulopsis is,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Terpides,Size of the mesonotum,,15.304,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Terpides,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,13.502,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Terpides,Width head size,,16.671,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Terpides,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Terpides,Feeding group,,Filterer,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Thraulodes,Size of the mesonotum,,22.046,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Thraulodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,20.062,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Thraulodes,Width head size,,24.583,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Thraulodes,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Thraulodes,Feeding group,,Scraper,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Traverhyphes,Size of the mesonotum,,23.971,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Traverhyphes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,11.882,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Traverhyphes,Width head size,,17.749,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Traverhyphes,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Traverhyphes,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythodes,Size of the mesonotum,,16.765,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythodes,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,0.9332,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythodes,Width head size,,13.513,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Tricorythodes,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythodes,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythopsis,Size of the mesonotum,,22.291,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythopsis,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,11.860,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythopsis,Width head size,,18.027,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Tricorythopsis,Presence of opercular gill,Classification based on taxonomic literature,opercular gill,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Tricorythopsis,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Ulmeritoides,Size of the mesonotum,,13.773,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Ulmeritoides,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,13.085,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Ulmeritoides,Width head size,,16.575,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Ulmeritoides,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Ulmeritoides,Feeding group,,Filterer,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Waltzoyphius,Size of the mesonotum,,15.969,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Waltzoyphius,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,14.910,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Waltzoyphius,Width head size,,11.333,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Waltzoyphius,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Waltzoyphius,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Zelusia,Size of the mesonotum,,13.818,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Zelusia,Length head size,LEICA stereomicroscope connected to a computer using Leica Application Software (LAS) to convert images into photographs,0.8606,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Zelusia,Width head size,,10.305,mm,single observation,,both,nymph,,,,,,,,,,,
HumanObservation,Zelusia,Presence of opercular gill,Classification based on taxonomic literature,non-opercular gill size,mm,single observation,,both,nymph,,,,,,,,,,,
PreservedSpecimen,Zelusia,Feeding group,,Collector,mm,single observation,,both,nymph,,,,,,,,,,,
