basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
Occurrence,Acronicta rumicis Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acronicta rumicis Noctuidae,Wingspan,,32.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aedia leucomelas Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aedia leucomelas Noctuidae,Classification of the degree of specialization Total,,4,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aedia leucomelas Noctuidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aedia leucomelas Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aedia leucomelas Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aedia leucomelas Noctuidae,Wingspan,,33.94,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrochola circellaris Noctuidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrochola circellaris Noctuidae,Classification of the degree of specialization Total,,9,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrochola circellaris Noctuidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrochola circellaris Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrochola circellaris Noctuidae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrochola circellaris Noctuidae,Wingspan,,35.41,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrotis bigramma Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrotis bigramma Noctuidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrotis bigramma Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrotis bigramma Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrotis bigramma Noctuidae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrotis bigramma Noctuidae,Wingspan,,43.82,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrotis puta Noctuidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrotis puta Noctuidae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agrotis puta Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrotis puta Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Agrotis puta Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agrotis puta Noctuidae,Wingspan,,30.98,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Allophyes oxyacanthae Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Allophyes oxyacanthae Noctuidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Allophyes oxyacanthae Noctuidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Allophyes oxyacanthae Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Allophyes oxyacanthae Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Allophyes oxyacanthae Noctuidae,Wingspan,,39.69,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amphipyra pyramidea Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea Noctuidae,Classification of the degree of specialization Total,,12,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea Noctuidae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Amphipyra pyramidea Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Amphipyra pyramidea Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amphipyra pyramidea Noctuidae,Wingspan,,45.61,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anarta stigmosa Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anarta stigmosa Noctuidae,Classification of the degree of specialization Total,,5,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anarta stigmosa Noctuidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anarta stigmosa Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anarta stigmosa Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anarta stigmosa Noctuidae,Wingspan,,30.46,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anarta trifolii Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anarta trifolii Noctuidae,Classification of the degree of specialization Total,,12,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anarta trifolii Noctuidae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anarta trifolii Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anarta trifolii Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anarta trifolii Noctuidae,Wingspan,,32.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Angerona prunaria Geometridae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Angerona prunaria Geometridae,Classification of the degree of specialization Total,,12,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Angerona prunaria Geometridae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Angerona prunaria Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Angerona prunaria Geometridae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Angerona prunaria Geometridae,Wingspan,,39.69,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apamea monoglypha Noctuidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha Noctuidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha Noctuidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apamea monoglypha Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apamea monoglypha Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apamea monoglypha Noctuidae,Wingspan,,49.75,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apeira syringaria Geometridae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apeira syringaria Geometridae,Classification of the degree of specialization Total,,11,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apeira syringaria Geometridae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apeira syringaria Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apeira syringaria Geometridae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apeira syringaria Geometridae,Wingspan,,39.95,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aplasta ononaria Geometridae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aplasta ononaria Geometridae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aplasta ononaria Geometridae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aplasta ononaria Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aplasta ononaria Geometridae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aplasta ononaria Geometridae,Wingspan,,28.39,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aplocera plagiata Geometridae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aplocera plagiata Geometridae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aplocera plagiata Geometridae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aplocera plagiata Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Aplocera plagiata Geometridae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aplocera plagiata Geometridae,Wingspan,,39.89,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apoda limacodes Limacodidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apoda limacodes Limacodidae,Classification of the degree of specialization Total,,11,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apoda limacodes Limacodidae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apoda limacodes Limacodidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Apoda limacodes Limacodidae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apoda limacodes Limacodidae,Wingspan,,25.92,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Archanara dissoluta Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Archanara dissoluta Noctuidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Archanara dissoluta Noctuidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Archanara dissoluta Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Archanara dissoluta Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Archanara dissoluta Noctuidae,Wingspan,,29.85,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Archanara neurica Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Archanara neurica Noctuidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Archanara neurica Noctuidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Archanara neurica Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Archanara neurica Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Archanara neurica Noctuidae,Wingspan,,27.46,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctia villica Erebidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Arctia villica Erebidae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Arctia villica Erebidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Arctia villica Erebidae,North,"Geographical distance calculation (e.g., using GIS)",3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Arctia villica Erebidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctia villica Erebidae,Wingspan,,51.96,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctornis l-nigrum Erebidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Arctornis l-nigrum Erebidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Arctornis l-nigrum Erebidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Arctornis l-nigrum Erebidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Arctornis l-nigrum Erebidae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctornis l-nigrum Erebidae,Wingspan,,39.69,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ascotis selenaria Geometridae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ascotis selenaria Geometridae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ascotis selenaria Geometridae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Ascotis selenaria Geometridae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Ascotis selenaria Geometridae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ascotis selenaria Geometridae,Wingspan,,40.25,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atethmia centrago Noctuidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Atethmia centrago Noctuidae,Classification of the degree of specialization Total,,7,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Atethmia centrago Noctuidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Atethmia centrago Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Atethmia centrago Noctuidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atethmia centrago Noctuidae,Wingspan,,33.94,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Athetis gluteosa Noctuidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Athetis gluteosa Noctuidae,Classification of the degree of specialization Total,,9,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Athetis gluteosa Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Athetis gluteosa Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Athetis gluteosa Noctuidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Athetis gluteosa Noctuidae,Wingspan,,28.39,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Axylia putris Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Axylia putris Noctuidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Axylia putris Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Axylia putris Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Axylia putris Noctuidae,Habitat,,3,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Axylia putris Noctuidae,Wingspan,,29.39,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cabera exanthemata Geometridae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cabera exanthemata Geometridae,Classification of the degree of specialization Total,,11,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cabera exanthemata Geometridae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Cabera exanthemata Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Cabera exanthemata Geometridae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cabera exanthemata Geometridae,Wingspan,,32.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliteara pudibunda Erebidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliteara pudibunda Erebidae,Classification of the degree of specialization Total,,12,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliteara pudibunda Erebidae,Food,,4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calliteara pudibunda Erebidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calliteara pudibunda Erebidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliteara pudibunda Erebidae,Wingspan,,48.99,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Callopistria juventina Noctuidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Callopistria juventina Noctuidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Callopistria juventina Noctuidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Callopistria juventina Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Callopistria juventina Noctuidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Callopistria juventina Noctuidae,Wingspan,,35.94,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calophasia lunula Noctuidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calophasia lunula Noctuidae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calophasia lunula Noctuidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calophasia lunula Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calophasia lunula Noctuidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calophasia lunula Noctuidae,Wingspan,,28.84,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calyptra thalictri Erebidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calyptra thalictri Erebidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calyptra thalictri Erebidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calyptra thalictri Erebidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Calyptra thalictri Erebidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calyptra thalictri Erebidae,Wingspan,,45.48,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caradrina kadenii Noctuidae,Status,,Previously unrecorded,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caradrina kadenii Noctuidae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caradrina kadenii Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Caradrina kadenii Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Caradrina kadenii Noctuidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caradrina kadenii Noctuidae,Wingspan,,29.98,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caradrina morpheus Noctuidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caradrina morpheus Noctuidae,Classification of the degree of specialization Total,,11,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caradrina morpheus Noctuidae,Food,,3,,mean,,both,adult,,,,,,,,,,,
Occurrence,Caradrina morpheus Noctuidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Caradrina morpheus Noctuidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caradrina morpheus Noctuidae,Wingspan,,34.87,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catarhoe rubidata Geometridae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catarhoe rubidata Geometridae,Classification of the degree of specialization Total,,9,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catarhoe rubidata Geometridae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catarhoe rubidata Geometridae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catarhoe rubidata Geometridae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catarhoe rubidata Geometridae,Wingspan,,28.39,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catephia alchymista Erebidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catephia alchymista Erebidae,Classification of the degree of specialization Total,,4,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catephia alchymista Erebidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catephia alchymista Erebidae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catephia alchymista Erebidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catephia alchymista Erebidae,Wingspan,,44.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala elocata Erebidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala elocata Erebidae,Classification of the degree of specialization Total,,8,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala elocata Erebidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala elocata Erebidae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala elocata Erebidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala elocata Erebidae,Wingspan,,74.83,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala nupta Erebidae,Status,,Persistent,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala nupta Erebidae,Classification of the degree of specialization Total,,10,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala nupta Erebidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala nupta Erebidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala nupta Erebidae,Habitat,,4,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala nupta Erebidae,Wingspan,,69.82,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala promissa Erebidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala promissa Erebidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala promissa Erebidae,Food,,1,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala promissa Erebidae,North,"Geographical distance calculation (e.g., using GIS)",4,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala promissa Erebidae,Habitat,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala promissa Erebidae,Wingspan,,62.45,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Catocala puerpera Erebidae,Status,,Lost,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala puerpera Erebidae,Classification of the degree of specialization Total,,6,score,mean,,both,adult,,,,,,,,,,,
HumanObservation,Catocala puerpera Erebidae,Food,,2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala puerpera Erebidae,North,"Geographical distance calculation (e.g., using GIS)",2,,mean,,both,adult,,,,,,,,,,,
Occurrence,Catocala puerpera Erebidae,Habitat,,2,,mean,,both,adult,,,,,,,,,,,
