basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Agrotis puta,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Agrotis puta,Total distance,,597,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Agrotis puta,Maximum speed,,0.743,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipoea oculea,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Amphipoea oculea,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipoea oculea,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipoea oculea,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipoea oculea,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,Score,Tethered flight mill apparatus (rotational flight mill),0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipoea oculea,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,Total distance,,1580,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipoea oculea,Maximum speed,,0.962,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Amphipyra pyramidea,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,Score,Tethered flight mill apparatus (rotational flight mill),0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Amphipyra pyramidea,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,Total distance,,12352,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Amphipyra pyramidea,Maximum speed,,1.799,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Apamea monoglypha,Expert 2,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,Expert 3,,mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,points,Tethered flight mill apparatus,1.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",top 25% of all species caught 12.2 m above the ground,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha,Expert opinion,,1.4,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,Score,Tethered flight mill apparatus (rotational flight mill),2.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Apamea monoglypha,Mobility category,,High,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,Total distance,,9036,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Apamea monoglypha,Maximum speed,,2.059,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Autographa gamma,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Autographa gamma,Expert 2,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,Expert 3,,very mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Autographa gamma,Expert 4,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,Expert 5,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,points,Tethered flight mill apparatus,2,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Autographa gamma,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",top 25% of all species caught 12.2 m above the ground,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Autographa gamma,Expert opinion,,2,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,Score,Tethered flight mill apparatus (rotational flight mill),3.0,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Autographa gamma,Mobility category,,High,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,Total distance,,5168,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Autographa gamma,Maximum speed,,1.535,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Axylia putris,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Axylia putris,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Axylia putris,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,points,Tethered flight mill apparatus,0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Axylia putris,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Axylia putris,Expert opinion,,0.6,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,Score,Tethered flight mill apparatus (rotational flight mill),0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Axylia putris,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,Total distance,,2474,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Axylia putris,Maximum speed,,0.979,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina alsines,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Hoplodrina alsines,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina alsines,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina alsines,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina alsines,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,Score,Tethered flight mill apparatus (rotational flight mill),0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina alsines,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,Total distance,,2647,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina alsines,Maximum speed,,1.152,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina ambigua,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Hoplodrina ambigua,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,Expert 3,,mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina ambigua,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,Expert 5,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,points,Tethered flight mill apparatus,1.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina ambigua,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina ambigua,Expert opinion,,1.4,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,Score,Tethered flight mill apparatus (rotational flight mill),1.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hoplodrina ambigua,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,Total distance,,1166,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hoplodrina ambigua,Maximum speed,,0.974,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hydraecia micacea,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Hydraecia micacea,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hydraecia micacea,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,points,Tethered flight mill apparatus,0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hydraecia micacea,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hydraecia micacea,Expert opinion,,0.6,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,Score,Tethered flight mill apparatus (rotational flight mill),0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Hydraecia micacea,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,Total distance,,2647,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Hydraecia micacea,Maximum speed,,1.163,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Lacanobia oleracea,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Lacanobia oleracea,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Lacanobia oleracea,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,points,Tethered flight mill apparatus,0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Lacanobia oleracea,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Lacanobia oleracea,Expert opinion,,0.6,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,Score,Tethered flight mill apparatus (rotational flight mill),0.6,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Lacanobia oleracea,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,Total distance,,3756,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Lacanobia oleracea,Maximum speed,,1.352,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea secalis,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Mesapamea secalis,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea secalis,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea secalis,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",top 25% of all species caught 12.2 m above the ground,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea secalis,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,Score,Tethered flight mill apparatus (rotational flight mill),1.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea secalis,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,Total distance,,3574,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea secalis,Maximum speed,,1.046,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea didyma,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Mesapamea didyma,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea didyma,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea didyma,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",top 25% of all species caught 12.2 m above the ground,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea didyma,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,Score,Tethered flight mill apparatus (rotational flight mill),1.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mesapamea didyma,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,Total distance,,3598,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mesapamea didyma,Maximum speed,,1.112,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna impura,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Mythimna impura,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna impura,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna impura,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna impura,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,Score,Tethered flight mill apparatus (rotational flight mill),0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna impura,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,Total distance,,1581,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna impura,Maximum speed,,0.807,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna pallens,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Mythimna pallens,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna pallens,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,points,Tethered flight mill apparatus,0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna pallens,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna pallens,Expert opinion,,0.8,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,Score,Tethered flight mill apparatus (rotational flight mill),0.8,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Mythimna pallens,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,Total distance,,2675,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Mythimna pallens,Maximum speed,,0.882,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua comes,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Noctua comes,Expert 2,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,Expert 3,,mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua comes,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,Expert 5,,sedentary,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,points,Tethered flight mill apparatus,1.2,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua comes,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua comes,Expert opinion,,1.2,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,Score,Tethered flight mill apparatus (rotational flight mill),1.2,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua comes,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,Total distance,,6548,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua comes,Maximum speed,,1.474,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua janthe,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Noctua janthe,Expert 2,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,Expert 3,,mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua janthe,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,points,Tethered flight mill apparatus,1.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua janthe,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua janthe,Expert opinion,,1.4,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,Score,Tethered flight mill apparatus (rotational flight mill),1.4,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua janthe,Mobility category,,Medium,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,Total distance,,4489,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua janthe,Maximum speed,,1.215,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua pronuba,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Noctua pronuba,Expert 2,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,Expert 3,,very mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua pronuba,Expert 4,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,Expert 5,,very mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,points,Tethered flight mill apparatus,2,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua pronuba,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",top 25% of all species caught 12.2 m above the ground,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua pronuba,Expert opinion,,2,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,Score,Tethered flight mill apparatus (rotational flight mill),3.0,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Noctua pronuba,Mobility category,,High,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,Total distance,,11596,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Noctua pronuba,Maximum speed,,1.623,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Ochropleura plecta,Expert 1,,mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Ochropleura plecta,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,Expert 3,,mobile,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Ochropleura plecta,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,points,Tethered flight mill apparatus,1,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Ochropleura plecta,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Ochropleura plecta,Expert opinion,,1,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,Score,Tethered flight mill apparatus (rotational flight mill),1.0,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Ochropleura plecta,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,Total distance,,626,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Ochropleura plecta,Maximum speed,,0.697,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Omphaloscelis lunosa,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
PreservedSpecimen,Omphaloscelis lunosa,Expert 2,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,Expert 3,,sedentary,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Omphaloscelis lunosa,Expert 4,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,Expert 5,,mobile,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,points,Tethered flight mill apparatus,1,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Omphaloscelis lunosa,Suction trap score,"Presence in top 25% of species caught in Rothamsted Insect Survey suction traps (12.2 m above ground, 2000–2009)",,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Omphaloscelis lunosa,Expert opinion,,1,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,Score,Tethered flight mill apparatus (rotational flight mill),1.0,,mean,,male,adult,,,,,,,,,,,
HumanObservation,Omphaloscelis lunosa,Mobility category,,Low,,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,Total distance,,1693,m,mean,,male,adult,,,,,,,,,,,
LivingSpecimen,Omphaloscelis lunosa,Maximum speed,,1.286,m/s,mean,,male,adult,,,,,,,,,,,
HumanObservation,Phlogophora meticulosa,Expert 1,,very mobile,,mean,,male,adult,,,,,,,,,,,
