basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Large Skipper Ochlodes sylvanus,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Large Skipper Ochlodes sylvanus,Habitat openness,,semi-open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Large Skipper Ochlodes sylvanus,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Large Skipper Ochlodes sylvanus,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lesser Marbled Fritillary Brenthis ino,Bodysize,Extraction of species-specific ecological traits from existing literature,20,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Habitat openness,,semi-open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lesser Marbled Fritillary Brenthis ino,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cranberry Fritillary Boloria aquilonaris,Bodysize,Extraction of species-specific ecological traits from existing literature,19,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,local,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Habitat specialization,Extraction of species-specific trait values from existing literature,specialist,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cranberry Fritillary Boloria aquilonaris,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Glanville Fritillary Melitaea cinxia,Bodysize,Extraction of species-specific ecological traits from existing literature,19.8,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",polyphagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Glanville Fritillary Melitaea cinxia,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,*False Heath Fritillary Melitaea diamina,Bodysize,Extraction of species-specific ecological traits from existing literature,18,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*False Heath Fritillary Melitaea diamina,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Marsh Fritillary Euphydryas aurinia,Bodysize,Extraction of species-specific ecological traits from existing literature,21.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Marsh Fritillary Euphydryas aurinia,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Grayling Hipparchia semele,Bodysize,Extraction of species-specific ecological traits from existing literature,26.8,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",polyphagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Grayling Hipparchia semele,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ringlet Aphantopus hyperantus,Bodysize,Extraction of species-specific ecological traits from existing literature,21.2,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",polyphagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Habitat openness,,semi-open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ringlet Aphantopus hyperantus,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Common Ringlet Coenonympha tullia,Bodysize,Extraction of species-specific ecological traits from existing literature,18.9,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,local,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Habitat specialization,Extraction of species-specific trait values from existing literature,specialist,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Common Ringlet Coenonympha tullia,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Wall Brown Lasiommata megera,Bodysize,Extraction of species-specific ecological traits from existing literature,22.4,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",polyphagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Habitat openness,,semi-open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Wall Brown Lasiommata megera,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",2,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,*Large Copper Lycaena dispar,Bodysize,Extraction of species-specific ecological traits from existing literature,19.8,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,local,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Habitat specialization,Extraction of species-specific trait values from existing literature,intermediate,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,*Large Copper Lycaena dispar,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",1,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Small Blue Cupido minimus,Bodysize,Extraction of species-specific ecological traits from existing literature,10.6,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Hostplant distribution,Extraction of ecological traits from literature and local knowledge,widespread,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Habitat specialization,Extraction of species-specific trait values from existing literature,generalist,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Habitat openness,,open,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Overwintering strategy,"Extraction from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",larva,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Small Blue Cupido minimus,Voltinity,"Extracted from literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",2,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Alcon Blue Maculinea,Cluster,"Species accumulation curves, similarity due to species replacement (beta-diversity), and functional trait analysis",sedentary host plant specialists,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Alcon Blue Maculinea,Migratory,"Extraction of species traits from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",Non-migratory,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Alcon Blue Maculinea,Bodysize,Extraction of species-specific ecological traits from existing literature,17.9,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Alcon Blue Maculinea,Hostplant specialization,"Extraction from existing literature (Stoltze, 1996; García-Barros, 2000; Frederiksen et al., 2006)",monophagous,mm,single observation,,both,adult,,,,,,,,,,,
