cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Aciurina luminaria,Puparium length,4,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria, latest date of emergence,July 18th (gall collected 3 July 1966),,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,host plant,Ericameria nauseosa subsp. ammophila L.C. Anderson,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,body color,white ,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Legs color,wholly orange in color except for black tarsal claw and apical tarsal setae,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria, Body segmentacion ,segmented by rows of acanthae,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,tarsal claw color,black,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria, anepisternal color,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,A. maculata,color of abdomen,reddish abdomen,,,0.06,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Scutellum color,"pale orange-brown at apex, narrowly gray at base",,,0.17,severe,species not extracted at all
species not in prediction,A. bigeloviae,color of abdomen,"dark orange, brown, or black abdomen",,,0.05,severe,species not extracted at all
species not in prediction,A. trixa,color of abdomen,"dark orange, brown, or black abdomen",,,0.06,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Gnathocephalon morphology, conical and generally smooth,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,gall shape," pointed, teardrop shape",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,subapical band extension,extending from posterior margin in cell m into cell r4+5 reaching vein R4+5,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,setae color, pale yellow in color matching frons in colo,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Compound eye color,"bright green, drying to dull red",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,mean latitudinal diameter,7.24,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,wing color ,dark brown to black,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,gall surface,covered by a thick layer of dense tomentum,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,mouth color,black,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,notopleural color,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Eversible membrane color," brown, with shallowly semicircular cuticle denticles",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,most common parasitoid,Eurytoma chrysothamni (Hymenoptera: Eurytomidae),,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Scutum and dorsal portions of pleura color,dark gray in background color with pale gray pollinosity,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,proctiger color, pale yellow-orange,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,number of orbital setae,two pairs,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Gall size,7.24,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,postsutural dorsocentral,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,notopleural number,2,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Costa color,pale orange,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Surstylus color,pale brown,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,Great Sand Dunes National Monument,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,near the cities Grants and Gallup,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Kanab, UT",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Petrified Forest National Park, AZ",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Porcupine Spring, AZ",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Brown’s Canyon, CO",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Nageezi, NM",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"White Sands National Park, NM",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Geographical range,"Kodachrome Basin State Park, UT",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Posterior spiracular plate rimae number,3,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Abdomen color ranges,"from wholly orange, orange with black tergite 6 (5in male), orange with lateral black spots on tergites 5 and 6 (4 and 5 in male), to mostly black with orange background in dark morphs of both sexes",,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,postsutural supra-alar,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,number of marginal spots in r,2,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Aculeus size,0.8,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Aculeus size,0.8,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,period of emergence,May 29th – June 28th.,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,intra-alar color,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,basal scutella color,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria, Genitalia structures tips,rounded,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,narrow interocular margin surface,moderately pilose,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Puparium width,1.62,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Puparium width,1.62,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,number of frontal setae, Three pairs,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,host plant locality,southern Colorado (Anderson 2006); range northern New Mexico,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,color of abdomen,bright orange,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Posterior spiracular plate rimae color,pale brown,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Wing length,4.2,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,size of hyaline spot in cell br,elongate,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Forefemur setae morphology,elongate comb-like,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,abdomen glans color,dark brown,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Halteres color, bright yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,katepisternal color,pale yellow,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Epandrium color,black and shining,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,number of ocellar setae,one pair,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Mouth structure,hook and bidentate,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,color of the region surrounding crossvein r-m, consistent dark brown,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,host plant habitat,sandsheet and sand dune,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,Antenna color,yellow with black arista,,,0.17,severe,species not extracted at all
species not in prediction,Aciurina luminaria,presence of dark stripe in anal cell,absent,,,0.17,severe,species not extracted at all
