cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Pheidole dae,Pronotal Width,0.8-0.83,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Pronotal Width,0.49,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Pronotal Width,0.82,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Pronotal Width,0.42-0.57,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Length,0.59,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Length,0.33,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Length,0.54-0.67,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Length,0.3-0.36,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Metafemur Index,87,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Metafemur Index,213,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Metafemur Index,86-87,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Metafemur Index,208-220,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Head Width,1.7-1.82,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Head Width,0.76,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Head Width,1.76,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Head Width,0.72-0.78,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Length,0.26,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Length,0.23-0.28,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole klaman,Eye Length,0.22,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Eye Length,0.18,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Eye Length,0.22-0.23,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Eye Length,0.16-0.19,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Mandible Index,50,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Mandible Index,80,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Mandible Index,47-53,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Mandible Index,76-84,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Index,25,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Index,24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Index,24-28,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiole Index,22-27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Head Length,0.79,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Head Length,0.78-0.81,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Head Width,1.88,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Head Width,0.68,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Head Width,1.8-2.0,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Head Width,0.59-0.74,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Postpetiole Length Index.,145,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Postpetiole Length Index.,139,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Postpetiole Length Index.,132-150,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiolar Node Height,0.3,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiolar Node Height,0.19,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiolar Node Height,0.29-0.31,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiolar Node Height,0.18-0.2,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Mandible Index,48,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Mandible Index,78,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Mandible Index,42-51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Mandible Index,75-82,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Propodeal Spine Length.I,11,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Propodeal Spine Length.I,37,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Propodeal Spine Length.I,37-49,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Head Length,2.14,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Head Length,0.89,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Head Length,1.94-2.23,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Head Length,0.86-0.93,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Width,0.25,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Width,199,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Width,0.22-0.27,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Width,183-217,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole dae,Mandible Length,0.82-0.87,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Mandible Length,0.58,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Mandible Length,0.84,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole dae,Mandible Length,0.5-0.67,,,0.10,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width,0.76,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width,0.46,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width,0.74-0.78,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width,0.44-0.51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Metafemur Index,75-78,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Metafemur Index,157,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Metafemur Index,77,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Metafemur Index,143-169,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width Index.,45,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width Index.,68,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width Index.,45-45,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Pronotal Width Index.,68-72,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Length,0.22,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Length,0.33-0.39,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Length,0.36,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Length,0.19-0.24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Metafemur Length,1.98,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Metafemur Length,1.68,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Metafemur Length,1.6-1.74,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Scape Length,1.06,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Scape Length,1.21,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Scape Length,1.03-1.08,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Scape Length,1.17-1.32,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiole Length,0.4,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiole Length,0.47-0.56,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiole Length,0.51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiole Length,0.39-0.41,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Eye Length,0.18,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Eye Length,0.22-0.27,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Eye Length,0.24,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Eye Length,0.17-0.19,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Propodeal Spine Length.,0.21,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Propodeal Spine Length.,0.28-0.32,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Propodeal Spine Length.,0.31,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Propodeal Spine Length.,0.14-0.24,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Eye Index,13,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Eye Index,25,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Eye Index,12 - 15,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Eye Index,25-25,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole christinae,Scape Index,156,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Scape Index,144-165,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiole Index,28,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiole Index,27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiole Index,28-28,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Petiole Index,24-29,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Petiolar node Width,0.22-0.28,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Petiolar node Width,0.12,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Petiolar node Width,0.24,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Petiolar node Width,0.1-0.13,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiolar Node Height,0.3-0.36,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiolar Node Height,0.19,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiolar Node Height,0.33,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiolar Node Height,0.17-0.21,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole darwini,Propodeal Spine Length.,0.36,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Propodeal Spine Length.,0.27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Propodeal Spine Length.,0.33-0.39,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Propodeal Spine Length.,0.24-0.3,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Mandible Index,51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Mandible Index,86,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Mandible Index,51-51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Mandible Index,85-87,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiolar node Width,0.23,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiolar node Width,0.12,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiolar node Width,0.21-0.27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Petiolar node Width,0.11-0.13,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Eye Length,0.21-0.22,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Eye Length,0.17,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Eye Length,0.22,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Eye Length,0.17-0.18,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Height,0.25,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole christinae,Postpetiole Height,0.22-0.27,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Weber's Length,1.44-1.7,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Weber's Length,1.12,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Weber's Length,1.54,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Weber's Length,0.96-1.21,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Mandible Index,45,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Mandible Index,79,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Mandible Index,44-46,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Mandible Index,78-80,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Postpetiole Length Index.,158,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Postpetiole Length Index.,155,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Postpetiole Length Index.,148-65,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Postpetiole Length Index.,145-174,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width,0.74-0.94,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width,0.51,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width,0.86,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width,0.46-0.57,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width Index.,41-44,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width Index.,61,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width Index.,41,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Pronotal Width Index.,61-69,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole semidea,Propodeal Spine Length.I,16,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Propodeal Spine Length.I,26,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Propodeal Spine Length.I,16-18,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Propodeal Spine Length.I,26-30,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Head Width,1.94,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Head Width,0.8,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Head Width,1.86-1.98,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Head Width,0.77-0.82,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Scape Length,0.94-1.08,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Scape Length,1.02,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Scape Length,1.02,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Scape Length,0.87-1.13,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole darwini,Weber's Length,1.48-1.65,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Weber's Length,1.16,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Weber's Length,1.56,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Weber's Length,1.08-1.25,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Mandible Length,1.3,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Mandible Length,0.69,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole heloisa,Mandible Length,0.64-0.8,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Length,0.37,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Length,0.26,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Length,0.36-0.38,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Length,0.23-0.28,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Metafemur Index,166,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Metafemur Index,161-172,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiole Index,24-28,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiole Index,24,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiole Index,26,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Petiole Index,22-27,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Length Index.,131-161,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Length Index.,141,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Length Index.,147,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Length Index.,122-164,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole setosa,Eye Length,0.17,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Eye Length,0.16-0.19,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Height,0.37-0.46,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Height,0.21,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Height,0.41,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Postpetiole Height,0.17-0.23,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole semidea,Metafemur Length,1.41-1.44,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Metafemur Length,1.02,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Metafemur Length,1.43,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Metafemur Length,0.97-1.07,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width,0.77,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width,0.48,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width,0.71-0.8,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width,0.46-0.50,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Metafemur Index,81,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Metafemur Index,186,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Metafemur Index,76-90,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Metafemur Index,179-194,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width Index.,39,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width Index.,62,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width Index.,39-47,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Pronotal Width Index.,62-65,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Scape Length,0.99,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Scape Length,0.89,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Scape Length,0.98-1.0,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Scape Length,0.86-0.90,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Mandible Index,74,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Mandible Index,42-45,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Mandible Index,43,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Mandible Index,71-78,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Eye Length,0.24,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Eye Length,0.18,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Eye Length,0.23-0.26,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Eye Length,0.17-0.19,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Height,0.37-0.47,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Height,0.21,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Height,0.42,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole darwini,Postpetiole Height,0.19-0.22,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Petiolar Node Height,0.17,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Petiolar Node Height,0.17-0.17,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,0.46,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,217,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,0.24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,197,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,0.43-0.48,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,210-224,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,0.24-0.27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Postpetiole Width,186-209,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Metafemur Length,1.57,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Metafemur Length,1.28,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Metafemur Length,1.48-1.7,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole batrachorum,Metafemur Length,1.01-1.38,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Propodeal Spine Length.,0.28,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Propodeal Spine Length.,0.24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Propodeal Spine Length.,0.24-0.3,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Propodeal Spine Length.,0.24-0.25,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Petiole Index,27,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Petiole Index,23,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Petiole Index,25-30,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole semidea,Petiole Index,22-24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiolar node Width,0.21-0.24,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiolar node Width,0.14,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiolar node Width,0.23,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole rebeccae,Petiolar node Width,0.12-0.15,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Pronotal Width,0.48,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Pronotal Width,0.47-0.48,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Petiolar Node Height,0.36,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Petiolar Node Height,0.19,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Petiolar Node Height,0.33-0.39,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole pulchella,Petiolar Node Height,0.17-0.21,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Postpetiole Length,0.3-0.34,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Postpetiole Length,0.2,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Postpetiole Length,0.32,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole glabrella,Postpetiole Length,0.18-0.23,,,0.07,severe,species not extracted at all
species not in prediction,Pheidole setosa,Pronotal Width Index.,68,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Pronotal Width Index.,68-70,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Weber's Length,1.51,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Weber's Length,1.23,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Weber's Length,1.47-1.56,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole klaman,Weber's Length,1.18-1.36,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Scape Length,0.99,,,0.08,severe,species not extracted at all
species not in prediction,Pheidole setosa,Scape Length,0.97-1.03,,,0.08,severe,species not extracted at all
