basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Anoplolepis sp. 1,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplolepis sp. 1,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",62,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplolepis sp. 2,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anoplolepis sp. 2,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anoplolepis sp. 2,Habitat position,,litter-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anoplolepis sp. 2,Eye Size,Trait data derived from existing literature and previous studies,Large,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplolepis sp. 2,Body length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplolepis sp. 2,Femur length,,0.25,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplolepis sp. 2,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",54,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 1,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 1,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 1,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 1,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 1,Body length,,3.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 1,Femur length,,5.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 1,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",2,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 2,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 2,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 2,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 2,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 2,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 2,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 2,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",15,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 3,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 3,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 3,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 3,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 3,Body length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 3,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 3,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",49,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 4,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 4,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 4,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 4,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 4,Body length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 4,Femur length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 4,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",27,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 5,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 5,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 5,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 5,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 5,Body length,,2.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 5,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 5,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",53,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 6,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 6,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 6,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 6,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 6,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 6,Femur length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 6,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",50,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 7,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 7,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 7,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 7,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 7,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 7,Femur length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 7,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",15,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 8,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 8,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 8,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 8,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 8,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 8,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 8,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",48,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 9,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 9,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 9,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 9,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 9,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 9,Femur length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 9,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",26,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 10,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 10,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 10,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 10,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 10,Body length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 10,Femur length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 10,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",50,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 11,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 11,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 11,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 11,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 11,Body length,,4.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 11,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 11,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",33,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 12,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 12,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 12,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 12,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 12,Body length,,2.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 12,Femur length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 12,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",29,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 13,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 13,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 13,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 13,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 13,Body length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 13,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 13,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",66,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 14,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 14,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 14,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp. 14,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 14,Body length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 14,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp. 14,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",71,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus,Body length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",25,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotussp. 16,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotussp. 16,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotussp. 16,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotussp. 16,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotussp. 16,Body length,,3.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotussp. 16,Femur length,,2.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotussp. 16,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",19,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 1,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 1,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 1,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 1,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 1,Body length,,1.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 1,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 1,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",32,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 2,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 2,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 2,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 2,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 2,Body length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 2,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 2,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",33,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 3,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 3,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 3,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 3,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 3,Body length,,1.00,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 3,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 3,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",53,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 4,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 4,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 4,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 4,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 4,Body length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 4,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 4,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",28,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 5,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 5,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 5,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 5,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 5,Body length,,1.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 5,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 5,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",30,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 6,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 6,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 6,Habitat position,,soil-dweller,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 6,Eye Size,Trait data derived from existing literature and previous studies,Moderate,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 6,Body length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 6,Femur length,,0.50,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 6,Colour value,"HSV (hue, saturation, and value) estimates extracted from photos using image editing software paint.NET (v.4.0.3)",25,0-100,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota sp. 7,Subfamily,,Formicinae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lepisiota sp. 7,Forage strategy,,Generalist forager,,mode,,both,adult,,,,,,,,,,,
