basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Abrostola tripartita,Larval host plant families,,0.5,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Abrostola tripartita,Functional proboscis,,proboscis well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Imago on non nectar food sources,Data compiled from faunal monographs and literature,adult moths feed on flower nectar,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on dead plant matter,,larvae feed on living plant tissues,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Abrostola tripartita,Larvae on mosses lichens,,larvae feed on vascular plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on reed aquatic,,larva on terrestrial plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on herbs,"Trait data assembled from faunal monographs and literature, scored according to the defined categories (0, 0.5, 1).",larvae only feed on herbaceous plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on grasses,,"larvae never feed on graminoid plants (Poaceae, Cyperaceae, Juncaceae)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on softwood trees,,"larval host range does not include softwood trees, which are characteristic elements of floodplain forest vegetation (viz. Populus, Salix, Alnus)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on lianas,,"larvae not known to feed on the few lianas native to Central Europe (Clematis vitalba, Hedera helix) which are common in floodplain forests",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae on broadleaved trees shrubs,Assembly of ecological trait data from faunal monographs and databases,caterpillars do not feed on woody deciduous plants in nature,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Larvae subterraneous,Ecological trait data compiled from faunal monographs and literature (as detailed in Additional file 5).,larvae live above ground (except perhaps for pupation),degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Abrostola tripartita,Migratory species,,"species not migratory, even though dispersive adults may show up far away from their breeding grounds",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DN1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,DN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,DN3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DN4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,DN5,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DF1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DF2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DF3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,DF4,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,DF5,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,LN1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,LN2,,2,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,LN3,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,LN4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,LF1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,LF2,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,LF3,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,LF4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,MN1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,MN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,MN3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,MN4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,MN5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,MF1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,MF2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,MF3,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola tripartita,MF4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,MF5,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola tripartita,Family,,Noctuidae,,mode,,both,adult,,,,,,"Turku, Ruissalo",,,,,
PreservedSpecimen,Abrostola tripartita,Subfamily,,Plusiinae,,mode,,both,adult,,,,,,"Turku, Ruissalo",,,,,
HumanObservation,Abrostola tripartita,Genus,,Abrostola,,mode,,both,adult,,,,,,"Turku, Ruissalo",,,,,
HumanObservation,Abrostola tripartita,Replacement for,,,,mode,,both,adult,,,,,,"Turku, Ruissalo",,,,,
HumanObservation,Abrostola triplasia,Diurnal activity,,strictly nocturnal,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,EU territories,,34,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Abrostola triplasia,Range Latitude,"difference between northernmost and southernmost records within Europe, taken from the GBIF repository",25.15,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,Wingspan,Extracted from literature,29.93,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,Female flightless,"Data compiled from faunal monographs and online databases (e.g., GBIF repository).",females with wings well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Voltinism,,at least a partial second generation develops in eastern Austria,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Hibernation Larva,Assembly of a trait matrix based on faunal monographs and literature (as detailed in Additional file 5),no hibernation in larval stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Hibernation Pupa,Compilation of data from faunal monographs and databases (see Additional file 5),hibernation in pupal stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Hibernation Egg,Assembly of species trait data from faunal monographs and online databases (as detailed in Additional file 5),no hibernation in egg stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Hibernation Imago,Assembly of species trait data from literature and faunal monographs,no hibernation as adult recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae endophagous,,larvae are external feeders throughout their life,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Abrostola triplasia,Larvae social,,larvae feed solitarily,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Pupa in on ground,,"pupation site in or close to ground in low vegetation (<30 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Egg larvae arboreal,,"oviposition and larval feeding predominately occur in the herb layer (<50 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larval host plant families,,0.5,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Abrostola triplasia,Functional proboscis,,proboscis well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Imago on non nectar food sources,Data compiled from faunal monographs and literature,adult moths feed on flower nectar,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on dead plant matter,,larvae feed on living plant tissues,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Abrostola triplasia,Larvae on mosses lichens,,larvae feed on vascular plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on reed aquatic,,larva on terrestrial plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on herbs,"Trait data assembled from faunal monographs and literature, scored according to the defined categories (0, 0.5, 1).",larvae only feed on herbaceous plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on grasses,,"larvae never feed on graminoid plants (Poaceae, Cyperaceae, Juncaceae)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on softwood trees,,"larval host range does not include softwood trees, which are characteristic elements of floodplain forest vegetation (viz. Populus, Salix, Alnus)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on lianas,,"larvae not known to feed on the few lianas native to Central Europe (Clematis vitalba, Hedera helix) which are common in floodplain forests",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae on broadleaved trees shrubs,Assembly of ecological trait data from faunal monographs and databases,caterpillars do not feed on woody deciduous plants in nature,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Larvae subterraneous,Ecological trait data compiled from faunal monographs and literature (as detailed in Additional file 5).,larvae live above ground (except perhaps for pupation),degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Abrostola triplasia,Migratory species,,"species not migratory, even though dispersive adults may show up far away from their breeding grounds",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DN1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,DN2,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,DN3,,3,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DN4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,DN5,,2,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DF1,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DF2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DF3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,DF4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,DF5,,3,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,LN1,,2,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,LN2,,2,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,LN3,,3,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,LN4,,3,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,LF1,,5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,LF2,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,LF3,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,LF4,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,MN1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,MN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,MN3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,MN4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,MN5,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,MF1,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,MF2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,MF3,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Abrostola triplasia,MF4,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,MF5,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Abrostola triplasia,Family,,Noctuidae,,mode,,both,adult,,,,,,"Muenchen, Obermenzing",,,,,
PreservedSpecimen,Abrostola triplasia,Subfamily,,Plusiinae,,mode,,both,adult,,,,,,"Muenchen, Obermenzing",,,,,
HumanObservation,Abrostola triplasia,Genus,,Abrostola,,mode,,both,adult,,,,,,"Muenchen, Obermenzing",,,,,
HumanObservation,Abrostola triplasia,Replacement for,,,,mode,,both,adult,,,,,,"Muenchen, Obermenzing",,,,,
HumanObservation,Acontia trabealis,Diurnal activity,,adult at least partially flying during daytime,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,EU territories,,34,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acontia trabealis,Range Latitude,"difference between northernmost and southernmost records within Europe, taken from the GBIF repository",24.14,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,Wingspan,Extracted from literature,19.9,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,Female flightless,"Data compiled from faunal monographs and online databases (e.g., GBIF repository).",females with wings well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Voltinism,,two generations occur regularly in eastern Austria,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Hibernation Larva,Assembly of a trait matrix based on faunal monographs and literature (as detailed in Additional file 5),no hibernation in larval stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Hibernation Pupa,Compilation of data from faunal monographs and databases (see Additional file 5),hibernation in pupal stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Hibernation Egg,Assembly of species trait data from faunal monographs and online databases (as detailed in Additional file 5),no hibernation in egg stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Hibernation Imago,Assembly of species trait data from literature and faunal monographs,no hibernation as adult recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae endophagous,,larvae are external feeders throughout their life,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Acontia trabealis,Larvae social,,larvae feed solitarily,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Pupa in on ground,,"pupation site in or close to ground in low vegetation (<30 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Egg larvae arboreal,,"oviposition and larval feeding predominately occur in the herb layer (<50 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larval host plant families,,0.5,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Acontia trabealis,Functional proboscis,,proboscis well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Imago on non nectar food sources,Data compiled from faunal monographs and literature,adult moths feed on flower nectar,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on dead plant matter,,larvae feed on living plant tissues,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acontia trabealis,Larvae on mosses lichens,,larvae feed on vascular plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on reed aquatic,,larva on terrestrial plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on herbs,"Trait data assembled from faunal monographs and literature, scored according to the defined categories (0, 0.5, 1).",larvae only feed on herbaceous plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on grasses,,"larvae never feed on graminoid plants (Poaceae, Cyperaceae, Juncaceae)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on softwood trees,,"larval host range does not include softwood trees, which are characteristic elements of floodplain forest vegetation (viz. Populus, Salix, Alnus)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on lianas,,"larvae not known to feed on the few lianas native to Central Europe (Clematis vitalba, Hedera helix) which are common in floodplain forests",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae on broadleaved trees shrubs,Assembly of ecological trait data from faunal monographs and databases,caterpillars do not feed on woody deciduous plants in nature,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,Larvae subterraneous,Ecological trait data compiled from faunal monographs and literature (as detailed in Additional file 5).,larvae live above ground (except perhaps for pupation),degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acontia trabealis,Migratory species,,"species not migratory, even though dispersive adults may show up far away from their breeding grounds",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DN1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,DN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,DN3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DN4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,DN5,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DF1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DF2,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DF3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,DF4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,DF5,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,LN1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,LN2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,LN3,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,LN4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,LF1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,LF2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,LF3,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,LF4,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,MN1,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,MN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,MN3,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,MN4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,MN5,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,MF1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,MF2,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,MF3,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acontia trabealis,MF4,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acontia trabealis,MF5,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Diurnal activity,,strictly nocturnal,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,EU territories,,15,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acosmetia caliginosa,Range Latitude,"difference between northernmost and southernmost records within Europe, taken from the GBIF repository",6.46,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acosmetia caliginosa,Wingspan,Extracted from literature,27.39,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acosmetia caliginosa,Female flightless,"Data compiled from faunal monographs and online databases (e.g., GBIF repository).",females with wings well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Voltinism,,at least a partial second generation develops in eastern Austria,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Hibernation Larva,Assembly of a trait matrix based on faunal monographs and literature (as detailed in Additional file 5),no hibernation in larval stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Hibernation Pupa,Compilation of data from faunal monographs and databases (see Additional file 5),hibernation in pupal stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Hibernation Egg,Assembly of species trait data from faunal monographs and online databases (as detailed in Additional file 5),no hibernation in egg stage recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Hibernation Imago,Assembly of species trait data from literature and faunal monographs,no hibernation as adult recorded,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae endophagous,,larvae are external feeders throughout their life,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Acosmetia caliginosa,Larvae social,,larvae feed solitarily,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Pupa in on ground,,"pupation site in or close to ground in low vegetation (<30 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Egg larvae arboreal,,"oviposition and larval feeding predominately occur in the herb layer (<50 cm), thus prone to flood events",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larval host plant families,,0.5,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
Occurrence,Acosmetia caliginosa,Functional proboscis,,proboscis well developed,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Imago on non nectar food sources,Data compiled from faunal monographs and literature,adult moths feed on flower nectar,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on dead plant matter,,larvae feed on living plant tissues,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acosmetia caliginosa,Larvae on mosses lichens,,larvae feed on vascular plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on reed aquatic,,larva on terrestrial plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on herbs,"Trait data assembled from faunal monographs and literature, scored according to the defined categories (0, 0.5, 1).",larvae only feed on herbaceous plants,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on grasses,,"larvae never feed on graminoid plants (Poaceae, Cyperaceae, Juncaceae)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on softwood trees,,"larval host range does not include softwood trees, which are characteristic elements of floodplain forest vegetation (viz. Populus, Salix, Alnus)",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on lianas,,"larvae not known to feed on the few lianas native to Central Europe (Clematis vitalba, Hedera helix) which are common in floodplain forests",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae on broadleaved trees shrubs,Assembly of ecological trait data from faunal monographs and databases,larvae only feed on trees and shrubs,degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,Larvae subterraneous,Ecological trait data compiled from faunal monographs and literature (as detailed in Additional file 5).,larvae live above ground (except perhaps for pupation),degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
,Acosmetia caliginosa,Migratory species,,"species not migratory, even though dispersive adults may show up far away from their breeding grounds",degrees latitude,geometric mean,,both,adult,,,,,,,,,,,
HumanObservation,Acosmetia caliginosa,DN1,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acosmetia caliginosa,DN2,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acosmetia caliginosa,DN3,,0,,mode,,both,adult,,,,,,,,,,,
