basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Paratrigona orniceps,Head width,,"$1.795^{i,l}$",,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Paratrigona orniceps,Colony size,Direct counting of the average number of workers in the colonies.,$1710^{\text{h}}$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Paratrigona orniceps,Diet breadth,,0.56,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Paratrigona orniceps,Group foraging?,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Paratrigona orniceps,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Paratrigona orniceps,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Paratrigona orniceps,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Partamona orizabaensis Partemona,Head width,,$2.46^{\text{s}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Partamona orizabaensis Partemona,Colony size,Direct counting of the average number of workers in the colonies.,"$2950^{b,c}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Partamona orizabaensis Partemona,Diet breadth,,0.37,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Partamona orizabaensis Partemona,Group foraging?,,"$Yes^{g,k}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Partamona orizabaensis Partemona,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Partamona orizabaensis Partemona,Inquiline nesting?,Categorization based on reported instances (yes/no),Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Partamona orizabaensis Partemona,Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Plebeia frontalis,Head width,,"$1.8^{i,ee}$",,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Plebeia frontalis,Colony size,Direct counting of the average number of workers in the colonies.,"$1500^{b,c,f,h}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plebeia frontalis,Diet breadth,,0.51,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plebeia frontalis,Group foraging?,,"$No^{c,g}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plebeia frontalis,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plebeia frontalis,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plebeia frontalis,Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Plebeia jatiformis Noguerapis sp.,",Head width,,$1.5^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,"Plebeia jatiformis Noguerapis sp.,",Colony size,Direct counting of the average number of workers in the colonies.,$805^{\text{h}}$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Plebeia jatiformis Noguerapis sp.,",Diet breadth,,0.51,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Plebeia jatiformis Noguerapis sp.,",Group foraging?,,$No^k$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Plebeia jatiformis Noguerapis sp.,",Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Plebeia jatiformis Noguerapis sp.,",Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Plebeia jatiformis Noguerapis sp.,",Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ptilotrigona occidentalis Trigona c.f. ferricauda,Head width,,"$3.055^{i,v}$",,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Ptilotrigona occidentalis Trigona c.f. ferricauda,Colony size,Direct counting of the average number of workers in the colonies.,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ptilotrigona occidentalis Trigona c.f. ferricauda,Diet breadth,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ptilotrigona occidentalis Trigona c.f. ferricauda,Group foraging?,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ptilotrigona occidentalis Trigona c.f. ferricauda,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ptilotrigona occidentalis Trigona c.f. ferricauda,Inquiline nesting?,Categorization based on reported instances (yes/no),Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ptilotrigona occidentalis Trigona c.f. ferricauda,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Scaptotrigona pectoralis c.f.,Head width,,$2.5^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Scaptotrigona pectoralis c.f.,Colony size,Direct counting of the average number of workers in the colonies.,"$4375^{c,f}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona pectoralis c.f.,Diet breadth,,0.26,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona pectoralis c.f.,Group foraging?,,"$Yes^{c,d,g,q,t}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona pectoralis c.f.,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona pectoralis c.f.,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona pectoralis c.f.,Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Scaptotrigona subobscuripennis mexicana,Head width,,$2.6^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Scaptotrigona subobscuripennis mexicana,Colony size,Direct counting of the average number of workers in the colonies.,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona subobscuripennis mexicana,Diet breadth,,0.26,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona subobscuripennis mexicana,Group foraging?,,"$Yes^{c,d,g,m,r,t,aa}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona subobscuripennis mexicana,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona subobscuripennis mexicana,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Scaptotrigona subobscuripennis mexicana,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Tetragona perangulata Trigona sp. 2,",Head width,,$2.7^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,"Tetragona perangulata Trigona sp. 2,",Colony size,Direct counting of the average number of workers in the colonies.,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragona perangulata Trigona sp. 2,",Diet breadth,,0.53,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragona perangulata Trigona sp. 2,",Group foraging?,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragona perangulata Trigona sp. 2,",Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragona perangulata Trigona sp. 2,",Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragona perangulata Trigona sp. 2,",Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Tetragona ziegleri Trigona dorsalis,Head width,,$2.3^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Tetragona ziegleri Trigona dorsalis,Colony size,Direct counting of the average number of workers in the colonies.,"$2647.75^{c,f,t}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragona ziegleri Trigona dorsalis,Diet breadth,,0.53,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragona ziegleri Trigona dorsalis,Group foraging?,,$No^c$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragona ziegleri Trigona dorsalis,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragona ziegleri Trigona dorsalis,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragona ziegleri Trigona dorsalis,Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Tetragonisca angustula Trigona $^{w,bb}$",Head width,,$1.8^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,"Tetragonisca angustula Trigona $^{w,bb}$",Colony size,Direct counting of the average number of workers in the colonies.,"$2715^{a,h,n,x,y}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragonisca angustula Trigona $^{w,bb}$",Diet breadth,,0.5,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragonisca angustula Trigona $^{w,bb}$",Group foraging?,,$No^g$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragonisca angustula Trigona $^{w,bb}$",Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragonisca angustula Trigona $^{w,bb}$",Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Tetragonisca angustula Trigona $^{w,bb}$",Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Head width,,$1.9^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Colony size,Direct counting of the average number of workers in the colonies.,$1376.25^b$,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Diet breadth,,0.5,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Group foraging?,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Inquiline nesting?,Categorization based on reported instances (yes/no),Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Tetragonisca buchwaldi Trigona sp. $1^{\text{i}}$,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona corvina corvine,Head width,,$2.5^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Trigona corvina corvine,Colony size,Direct counting of the average number of workers in the colonies.,"$13,625^{b,c,h,y}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona corvina corvine,Diet breadth,,0.43,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona corvina corvine,Group foraging?,,"$Yes^{d,e,t}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona corvina corvine,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona corvina corvine,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona corvina corvine,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona fulviventris,Head width,,$2.7^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Trigona fulviventris,Colony size,Direct counting of the average number of workers in the colonies.,"$9375^{c,f,h}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona fulviventris,Diet breadth,,0.43,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona fulviventris,Group foraging?,,"$Yes^{g,t}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona fulviventris,Nests in ground?,,Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona fulviventris,Inquiline nesting?,Categorization based on reported instances (yes/no),Yes,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona fulviventris,Nests in man made structures?,,Yes,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona silvestriana amalthea,Head width,,"$3.3^{i,ee}$",,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Trigona silvestriana amalthea,Colony size,Direct counting of the average number of workers in the colonies.,"$7500^{c,f,h}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona silvestriana amalthea,Diet breadth,,0.43,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona silvestriana amalthea,Group foraging?,,"$Yes^{c,d,e,g}$",,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona silvestriana amalthea,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona silvestriana amalthea,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigona silvestriana amalthea,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigonisca sp.,Head width,,$1.2^{\text{i}}$,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Trigonisca sp.,Colony size,Direct counting of the average number of workers in the colonies.,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigonisca sp.,Diet breadth,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigonisca sp.,Group foraging?,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigonisca sp.,Nests in ground?,,No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigonisca sp.,Inquiline nesting?,Categorization based on reported instances (yes/no),No,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Trigonisca sp.,Nests in man made structures?,,No,,mode,,both,adult,,,,,,,,,,,
