basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Hylaeus modestus,High management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Nesting biology,Analysis of collected specimens (pan traps and sweep netting) to classify nesting biology as ground or stem.,Ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Behavior,,Social,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Un grazed landscapes,,x,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Low management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Moderate management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,High management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,Nesting biology,Analysis of collected specimens (pan traps and sweep netting) to classify nesting biology as ground or stem.,Ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,Behavior,,Social,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,Un grazed landscapes,,x,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,Low management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,Moderate management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum hitchensi,High management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Nesting biology,Analysis of collected specimens (pan traps and sweep netting) to classify nesting biology as ground or stem.,Ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Behavior,,Solitary,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Un grazed landscapes,,x,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Low management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Moderate management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,High management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Nesting biology,Analysis of collected specimens (pan traps and sweep netting) to classify nesting biology as ground or stem.,Ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Behavior,,Social,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Un grazed landscapes,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Low management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Moderate management intensity,,x,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,High management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Nesting biology,Analysis of collected specimens (pan traps and sweep netting) to classify nesting biology as ground or stem.,Ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Behavior,,Social,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Un grazed landscapes,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Low management intensity,,x,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Moderate management intensity,,,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,High management intensity,,x,,mode,,both,adult,,,,,,,,,,,
