cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Tetramorium semilaeve,Body Length,2.06,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Polymorphism,low polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Polymorphism,high polymorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Polymorphism,monomorphism,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,Colony population,tens of thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Colony population,tens of thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Colony population,hundreds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Colony population,tens of thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Colony population,thousands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Brood cycle,larvae in the nests from March to September,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Brood cycle,larvae in the nests during the whole year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,N queens per colony,monogyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,N queens per colony,polygyny,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,N nests per colony,polydomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,N nests per colony,monodomy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,Main food resource,honeydew,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Main food resource,honeydew,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Main food resource,honeydew,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Main food resource,honeydew,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Main food resource,nectar,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Main food resource,seeds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Main food resource,seeds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Main food resource,seeds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Main food resource,seeds,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Main food resource,insects,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Linepithema humile,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Tapinoma nigerimum,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Camponotus cruentatus,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Camponotus foreli,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Camponotus piceus,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Camponotus sylvaticus,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Cataglyphis cursor,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Cataglyphis floricola,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Cataglyphis iberica,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Cataglyphis rosenhaueri,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Cataglyphis velox,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Formica subrufa,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Plagiolepis pygmaea,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Proformica nasuta,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Aphaenogaster gibbosa,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Aphaenogaster senilis,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Crematogaster auberti,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Crematogaster sordidula,Defense of resources,food and/or territory,2,,,,(not assessed)
"species+trait present, value differs",Leptothorax kraussei,Defense of resources,none,1,,,,(not assessed)
"species+trait present, value differs",Leptothorax specularis,Defense of resources,none,1,,,minor,"Predicted 1 instead of none, a small representation difference."
"species+trait present, value differs",Leptothorax unifasciatus,Defense of resources,none,1,,,trivial,"Predicted '1' corresponds to 'none', which is the same meaning."
"species+trait present, value differs",Messor barbarus,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Messor bouvieri,Defense of resources,none,1,,,trivial,"Predicted '1' corresponds to 'none', which is the same meaning."
"species+trait present, value differs",Messor capitatus,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Messor lusitanicus,Defense of resources,none,1,,,trivial,"Predicted '1' corresponds to 'none', which is the same meaning."
"species+trait present, value differs",Myrmica sabuleti,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Pheidole pallidula,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Tetramorium caespitum,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Tetramorium impurum,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Tetramorium semilaeve,Defense of resources,food and/or territory,2,,,trivial,Predicted '2' matches the ground truth category 'food and/or territory'.
"species+trait present, value differs",Linepithema humile,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,minor,Predicted 'cn' is an abbreviation of the ground truth descriptive text.
"species+trait present, value differs",Tapinoma nigerimum,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,minor,Predicted 'cn' is an abbreviation of the ground truth descriptive text.
"species+trait present, value differs",Camponotus cruentatus,Daily rhythm,diurnal in spring and continuous or with a midday drop in summer,dc,,,minor,Predicted 'dc' is an abbreviation of the ground truth descriptive text.
"species+trait present, value differs",Camponotus foreli,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Camponotus piceus,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Camponotus sylvaticus,Daily rhythm,nocturnal,n,,,minor,Predicted 'n' is an abbreviation of the ground truth 'nocturnal'.
"species+trait present, value differs",Cataglyphis cursor,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Cataglyphis floricola,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Cataglyphis iberica,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Cataglyphis rosenhaueri,Daily rhythm,diurnal,d,,,minor,Predicted 'd' is an abbreviation of the ground truth 'diurnal'.
"species+trait present, value differs",Cataglyphis velox,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Formica subrufa,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Plagiolepis pygmaea,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Proformica nasuta,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Aphaenogaster gibbosa,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Aphaenogaster senilis,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Crematogaster auberti,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Crematogaster sordidula,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Leptothorax kraussei,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
