basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Tapinoma nigerimum,Maximal activity temperature,,24,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cruentatus,Worker length,,10.0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cruentatus,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Colony population,Data compiled from literature and personal communications,Thousands of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Main food resource,,Aphid-tending species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",Defence of food or territory (foraging area),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Number workers/bait,,8,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Daily rhythm,,Diurnal in spring and continuous or with a midday drop in summer,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Camponotus cruentatus,Critical thermal maximum,,48,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cruentatus,Maximal activity temperature,,40,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus foreli,Worker length,,7.0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus foreli,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,N nests per colony,Classification based on literature and personal communications,More than one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Main food resource,,Nectar-eating species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Number workers/bait,,6,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",August,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Camponotus foreli,Critical thermal maximum,,48,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus foreli,Maximal activity temperature,,44,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus piceus,Worker length,,5.2,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus piceus,Polymorphism,,Low polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Main food resource,,Nectar-eating species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Number workers/bait,,4,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Camponotus piceus,Critical thermal maximum,,44,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus piceus,Maximal activity temperature,,30,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sylvaticus,Worker length,,9.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sylvaticus,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Colony population,Data compiled from literature and personal communications,Thousands of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Main food resource,,Aphid-tending species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",Defence of food or territory (foraging area),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Number workers/bait,,9,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Daily rhythm,,Nocturnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",August,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Camponotus sylvaticus,Critical thermal maximum,,46,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sylvaticus,Maximal activity temperature,,28,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis cursor,Worker length,,5.8,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis cursor,Polymorphism,,Low polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Number workers/bait,,3,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Cataglyphis cursor,Critical thermal maximum,,50,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis cursor,Maximal activity temperature,,48,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis floricola,Worker length,,6.0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis floricola,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Number workers/bait,,2,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Cataglyphis floricola,Critical thermal maximum,,50,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis floricola,Maximal activity temperature,,44,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis iberica,Worker length,,7.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis iberica,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,N nests per colony,Classification based on literature and personal communications,More than one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Number workers/bait,,3,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Cataglyphis iberica,Critical thermal maximum,,52,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis iberica,Maximal activity temperature,,50,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis rosenhaueri,Worker length,,5.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis rosenhaueri,Polymorphism,,Low polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,N nests per colony,Classification based on literature and personal communications,More than one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Number workers/bait,,1,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Cataglyphis rosenhaueri,Critical thermal maximum,,50,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis rosenhaueri,Maximal activity temperature,,44,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis velox,Worker length,,8.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cataglyphis velox,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,N queens per colony,Data compiled from literature and personal communications,More than one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,N nests per colony,Classification based on literature and personal communications,More than one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Number workers/bait,,2,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Cataglyphis velox,Critical thermal maximum,,52,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Cataglyphis velox,Maximal activity temperature,,46,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Formica subrufa,Worker length,,4.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Formica subrufa,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",Defence of food or territory (foraging area),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Number workers/bait,,7,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Formica subrufa,Critical thermal maximum,,48,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Formica subrufa,Maximal activity temperature,,40,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Plagiolepis pygmaea,Worker length,,1.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Plagiolepis pygmaea,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,N queens per colony,Data compiled from literature and personal communications,More than one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Main food resource,,Nectar-eating species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Number workers/bait,,9,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Daily rhythm,,Continuous in spring and nocturnal in summer,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",May,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Plagiolepis pygmaea,Critical thermal maximum,,40,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Plagiolepis pygmaea,Maximal activity temperature,,22,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Proformica nasuta,Worker length,,4.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Proformica nasuta,Polymorphism,,High polymorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Brood cycle,,Larvae within the nests from March to September,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Number workers/bait,,3,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",June,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Proformica nasuta,Critical thermal maximum,,46,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Proformica nasuta,Maximal activity temperature,,36,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphaenogaster gibbosa,Worker length,,4.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphaenogaster gibbosa,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Number workers/bait,,15,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",July,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Aphaenogaster gibbosa,Critical thermal maximum,,42,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster gibbosa,Maximal activity temperature,,36,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphaenogaster senilis,Worker length,,7.1,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphaenogaster senilis,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Colony population,Data compiled from literature and personal communications,Hundreds of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Main food resource,,Scavenger species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",None (only defence of the nest),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Number workers/bait,,11,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Daily rhythm,,Diurnal,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Month of peak activity,"Month of highest frequency of ants at baits, assessed throughout the year",June,,mode,,both,adult,,,,,,,,,,,
LivingSpecimen,Aphaenogaster senilis,Critical thermal maximum,,46,°C,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aphaenogaster senilis,Maximal activity temperature,,42,°C,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Worker length,,3.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crematogaster auberti,Polymorphism,,Monomorphism,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,Colony population,Data compiled from literature and personal communications,Thousands of workers,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,Brood cycle,,Larvae within the nests during the whole year,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,N queens per colony,Data compiled from literature and personal communications,Only one queen,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,N nests per colony,Classification based on literature and personal communications,Only one nest,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,Main food resource,,Nectar-eating species,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crematogaster auberti,Defense of resources,"Observation of interspecific interactions (expulsion, escape, coexistence) at food baits",Defence of food or territory (foraging area),,mode,,both,adult,,,,,,,,,,,
