basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Andrena vaga,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena varians,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena varians,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena varians,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena ventralis,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena ventralis,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena ventralis,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena sp.,Size group,,-,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena sp.,Foraging habit,,-,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena sp.,Nesting habit,,-,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthidium manicatum,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthidium manicatum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthidium manicatum,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus hortorum,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus hortorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus hortorum,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus hypnorum,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus hypnorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus hypnorum,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus lapidarius,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lapidarius,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lapidarius,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus lucorum,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lucorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lucorum,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus pascuorum,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus pratorum,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus soroeensis,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus terrestris,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Nesting habit,,both,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus vestalis,Size group,,Bumble bees,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Foraging habit,,parasitic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Nesting habit,,parasitic,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chelostoma florisomne,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma florisomne,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma florisomne,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chelostoma rapunculi,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes cunicularius,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes cunicularius,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes cunicularius,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes daviesanus,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes daviesanus,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes daviesanus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes fodiens,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes fodiens,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes fodiens,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes similis,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes similis,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes similis,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dasypoda hirtipes,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus quadricinctus,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus quadricinctus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus quadricinctus,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus scabiosae,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus scabiosae,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus scabiosae,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus subauratus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus tumulorum,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hoplitis adunca,Size group,,large,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hoplitis leucomelana,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis leucomelana,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis leucomelana,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus angustatus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus angustatus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus angustatus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus brevicornis aggr.,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus brevicornis aggr.,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus brevicornis aggr.,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus communis,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus communis,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus communis,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus confusus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus confusus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus confusus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus cornutus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus cornutus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus cornutus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus dilatatus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus dilatatus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus dilatatus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus hyalinatus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus hyalinatus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus hyalinatus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus nigritus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus nigritus,Foraging habit,,oligolectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus nigritus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus paulus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus paulus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus paulus,Nesting habit,,above-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus sp.,Size group,,-,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus sp.,Foraging habit,,-,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus sp.,Nesting habit,,-,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum calceatum,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum calceatum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum calceatum,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum fulvicorne,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum fulvicorne,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum fulvicorne,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum intermedium,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum intermedium,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum intermedium,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum laticeps,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum laticeps,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum laticeps,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucopus,Size group,,small,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucopus,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucopus,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucozonium,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucozonium,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum malachurum,Size group,,medium,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum malachurum,Foraging habit,,polylectic,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum malachurum,Nesting habit,,below-ground,,mode,,both,adult,,,,,,,,,,,
