cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.531,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.55,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.566,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.565,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.567,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.537,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.558,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mandible length ratio,0.558,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.488,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.495,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.535,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.514,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.481,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.517,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.514,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.504,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.477,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.476,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.509,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.496,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Leg length ratio,1.471,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.307,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.253,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.193,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.207,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.127,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.313,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.313,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.187,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Mesosoma length,1.307,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.465,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.463,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.463,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.443,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.465,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.446,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.485,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.461,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.462,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.455,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.458,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.473,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Eye position ratio,0.457,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.429,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.435,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.428,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.439,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.429,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.451,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.441,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.438,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.441,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.436,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.432,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mandible length ratio,0.425,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.181,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.176,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.185,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.197,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.186,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.187,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.19,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.176,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.192,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,1.704,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.184,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.192,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye length ratio,0.188,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.165,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.184,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.185,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.197,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.186,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.172,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.19,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.183,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.184,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.182,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.184,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.192,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Clypeus length ratio,0.18,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.413,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.28,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.427,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.12,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.36,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.333,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.453,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.127,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.613,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Mesosoma length,3.373,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2.8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,1.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,1.8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,3.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.669,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,2.258,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.712,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.713,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.658,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.701,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.743,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.718,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.762,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,2.25,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.773,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.739,30,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pheidole radoskowiskii,Leg length ratio,1.805,30,,,moderate,predicted a different value for this trait
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.598,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.608,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.622,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.574,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.605,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.604,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.606,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.595,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.624,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.57,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.625,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.616,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Eye position ratio,0.602,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.425,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.448,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.467,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.435,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.424,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.45,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.439,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.463,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.434,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.431,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mandible length ratio,0.429,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.919,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.983,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.976,,,,moderate,the trait was not extracted for this species
