basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Aphaenogaster schurri,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.93±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachyponera luteipes,Eye diameter/mm,Standard linear measurement,0.14,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachyponera luteipes,Distance between eyes/mm,Standard linear measurement of eye position,0.65±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachyponera luteipes,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.98±0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachyponera luteipes,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.33±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus albosparsus Bingham, 1903",Eye diameter/mm,Standard linear measurement,0.28±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus albosparsus Bingham, 1903",Distance between eyes/mm,Standard linear measurement of eye position,0.58±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus albosparsus Bingham, 1903",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.85±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus albosparsus Bingham, 1903",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.44±0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus lasiselene Wang & Wu, 1994",Eye diameter/mm,Standard linear measurement,0.26±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus lasiselene Wang & Wu, 1994",Distance between eyes/mm,Standard linear measurement of eye position,0.98±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus lasiselene Wang & Wu, 1994",Femur length/mm,Standard linear measurement of the femur length of the hind leg,1.07±0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus lasiselene Wang & Wu, 1994",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.71±0.10,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus mitis,Eye diameter/mm,Standard linear measurement,0.45,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus mitis,Distance between eyes/mm,Standard linear measurement of eye position,0.72±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus mitis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,2.72±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus mitis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,2.85±0.09,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus parius Emery, 1889",Eye diameter/mm,Standard linear measurement,0.36±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus parius Emery, 1889",Distance between eyes/mm,Standard linear measurement of eye position,0.80±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus parius Emery, 1889",Femur length/mm,Standard linear measurement of the femur length of the hind leg,2.27±0.14,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus parius Emery, 1889",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,2.50±0.11,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus singularis,Eye diameter/mm,Standard linear measurement,0.53±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus singularis,Distance between eyes/mm,Standard linear measurement of eye position,1.61±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus singularis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,4.33±0.10,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus singularis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,4.78±0.09,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla nuda,Eye diameter/mm,Standard linear measurement,0.12±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla nuda,Distance between eyes/mm,Standard linear measurement of eye position,0.42±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla nuda,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.53±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla nuda,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.73±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla wroughtonii,Eye diameter/mm,Standard linear measurement,0.1,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla wroughtonii,Distance between eyes/mm,Standard linear measurement of eye position,0.31±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla wroughtonii,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.32,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cardiocondyla wroughtonii,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.47±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara affinis,Eye diameter/mm,Standard linear measurement,0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara affinis,Distance between eyes/mm,Standard linear measurement of eye position,0.53±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara affinis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.59,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara affinis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.67,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara altinodus,Eye diameter/mm,Standard linear measurement,0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara altinodus,Distance between eyes/mm,Standard linear measurement of eye position,0.36,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara altinodus,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.29±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara altinodus,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.46±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster ferrarii Emery, 1888",Eye diameter/mm,Standard linear measurement,0.2,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster ferrarii Emery, 1888",Distance between eyes/mm,Standard linear measurement of eye position,0.74,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster ferrarii Emery, 1888",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.85±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster ferrarii Emery, 1888",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.86,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster osakensis Forel, 1900",Eye diameter/mm,Standard linear measurement,0.13,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster osakensis Forel, 1900",Distance between eyes/mm,Standard linear measurement of eye position,0.52±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster osakensis Forel, 1900",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.56±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster osakensis Forel, 1900",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.67±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster rogenhoferi Mayr, 1879",Eye diameter/mm,Standard linear measurement,0.18±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster rogenhoferi Mayr, 1879",Distance between eyes/mm,Standard linear measurement of eye position,0.80±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster rogenhoferi Mayr, 1879",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.85±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster rogenhoferi Mayr, 1879",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.98±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Dolichoderus incisus Xu,1995",Eye diameter/mm,Standard linear measurement,0.26,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Dolichoderus incisus Xu,1995",Distance between eyes/mm,Standard linear measurement of eye position,0.58,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Dolichoderus incisus Xu,1995",Femur length/mm,Standard linear measurement of the femur length of the hind leg,1.39±0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Dolichoderus incisus Xu,1995",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.42,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus sp.1,Eye diameter/mm,Standard linear measurement,0.16±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus sp.1,Distance between eyes/mm,Standard linear measurement of eye position,0.35±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus sp.1,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.50±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus sp.1,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.79±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus thoracicus,Eye diameter/mm,Standard linear measurement,0.21±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus thoracicus,Distance between eyes/mm,Standard linear measurement of eye position,0.53±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus thoracicus,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.97±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichoderus thoracicus,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.11±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectomomyrmex javanus,Eye diameter/mm,Standard linear measurement,0.30±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectomomyrmex javanus,Distance between eyes/mm,Standard linear measurement of eye position,1.87±0.24,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectomomyrmex javanus,Femur length/mm,Standard linear measurement of the femur length of the hind leg,2.20±0.22,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectomomyrmex javanus,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,3.32±0.31,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hypoponera confinis,Eye diameter/mm,Standard linear measurement,0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hypoponera confinis,Distance between eyes/mm,Standard linear measurement of eye position,0.37,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hypoponera confinis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.39±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hypoponera confinis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.71±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Iridomyrmex anceps Roger,1863",Eye diameter/mm,Standard linear measurement,0.25,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Iridomyrmex anceps Roger,1863",Distance between eyes/mm,Standard linear measurement of eye position,0.48±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Iridomyrmex anceps Roger,1863",Femur length/mm,Standard linear measurement of the femur length of the hind leg,1.36±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Iridomyrmex anceps Roger,1863",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.36±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota capensis,Eye diameter/mm,Standard linear measurement,0.15±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota capensis,Distance between eyes/mm,Standard linear measurement of eye position,0.33±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota capensis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.66±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota capensis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.83±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lepisiota reticulata Xu,1994",Eye diameter/mm,Standard linear measurement,0.16±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lepisiota reticulata Xu,1994",Distance between eyes/mm,Standard linear measurement of eye position,0.37±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lepisiota reticulata Xu,1994",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.67±0.06,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lepisiota reticulata Xu,1994",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.83±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota rothneyi,Eye diameter/mm,Standard linear measurement,0.15±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota rothneyi,Distance between eyes/mm,Standard linear measurement of eye position,0.42±0.06,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota rothneyi,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.83±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota rothneyi,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.98±0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota xichangensis,Eye diameter/mm,Standard linear measurement,0.17±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota xichangensis,Distance between eyes/mm,Standard linear measurement of eye position,0.36±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota xichangensis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.65±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lepisiota xichangensis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.82±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Leptogenys kitteli,Eye diameter/mm,Standard linear measurement,0.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Leptogenys kitteli,Distance between eyes/mm,Standard linear measurement of eye position,1.01±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Leptogenys kitteli,Femur length/mm,Standard linear measurement of the femur length of the hind leg,2.12±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Leptogenys kitteli,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,2.86±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Meranoplus laeviventris Emery, 1889",Eye diameter/mm,Standard linear measurement,0.23,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Meranoplus laeviventris Emery, 1889",Distance between eyes/mm,Standard linear measurement of eye position,0.91±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Meranoplus laeviventris Emery, 1889",Femur length/mm,Standard linear measurement of the femur length of the hind leg,1.01±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Meranoplus laeviventris Emery, 1889",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.05±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium chinense Santsch,1925",Eye diameter/mm,Standard linear measurement,0.07±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium chinense Santsch,1925",Distance between eyes/mm,Standard linear measurement of eye position,0.33±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium chinense Santsch,1925",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.32±0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium chinense Santsch,1925",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.50±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium orientale Mayr, 1879",Eye diameter/mm,Standard linear measurement,0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium orientale Mayr, 1879",Distance between eyes/mm,Standard linear measurement of eye position,0.25,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium orientale Mayr, 1879",Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.21,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Monomorium orientale Mayr, 1879",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.36±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Monomorium pharaonis,Eye diameter/mm,Standard linear measurement,0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Monomorium pharaonis,Distance between eyes/mm,Standard linear measurement of eye position,0.36,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Monomorium pharaonis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.48,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Monomorium pharaonis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.58,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia bourbonica,Eye diameter/mm,Standard linear measurement,0.19±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia bourbonica,Distance between eyes/mm,Standard linear measurement of eye position,0.34±0.03,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia bourbonica,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.96±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia bourbonica,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1000±0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia flavipes,Eye diameter/mm,Standard linear measurement,0.08±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia flavipes,Distance between eyes/mm,Standard linear measurement of eye position,0.23,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia flavipes,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.42±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia flavipes,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.46,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia vividula,Eye diameter/mm,Standard linear measurement,0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia vividula,Distance between eyes/mm,Standard linear measurement of eye position,0.21,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia vividula,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.28,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Nylanderia vividula,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.34,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Odontomachus circulus Wang,1993",Eye diameter/mm,Standard linear measurement,0.35±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Odontomachus circulus Wang,1993",Distance between eyes/mm,Standard linear measurement of eye position,2.01±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Odontomachus circulus Wang,1993",Femur length/mm,Standard linear measurement of the femur length of the hind leg,3.77±0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Odontomachus circulus Wang,1993",Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,4.08±0.12,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Odontoponera transversa,Eye diameter/mm,Standard linear measurement,0.39±0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Odontoponera transversa,Distance between eyes/mm,Standard linear measurement of eye position,1.68±0.09,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Odontoponera transversa,Femur length/mm,Standard linear measurement of the femur length of the hind leg,2.24±0.07,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Odontoponera transversa,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,3.43±0.15,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oecophylla smaragdina,Eye diameter/mm,Standard linear measurement,0.48,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oecophylla smaragdina,Distance between eyes/mm,Standard linear measurement of eye position,1.24,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oecophylla smaragdina,Femur length/mm,Standard linear measurement of the femur length of the hind leg,3.13±0.04,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oecophylla smaragdina,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,2.61±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paraparatrechina sauteri,Eye diameter/mm,Standard linear measurement,0.08±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paraparatrechina sauteri,Distance between eyes/mm,Standard linear measurement of eye position,0.22,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paraparatrechina sauteri,Femur length/mm,Standard linear measurement of the femur length of the hind leg,0.30±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paraparatrechina sauteri,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,0.40±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paratrechina longicornis,Eye diameter/mm,Standard linear measurement,0.19±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paratrechina longicornis,Distance between eyes/mm,Standard linear measurement of eye position,0.34±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paratrechina longicornis,Femur length/mm,Standard linear measurement of the femur length of the hind leg,1.33±0.01,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paratrechina longicornis,Weber's length/mm,Standard linear measurement of the morphological trait 'Weber's length' on individual ant specimens.,1.19±0.05,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Pheidole capellinii Emery, 1887",Eye diameter/mm,Standard linear measurement,0.13,mm,mean,,both,adult,,,,,,,,,,,
