basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Apterostigma sp4,forest specialists-15,,9,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apterostigma sp4,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apterostigma urichii,Primary Forest,,9,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apterostigma urichii,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta cephalotes,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta cephalotes,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Pastures for livestock,,4,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Ecosystem specificity,,Open specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sexdens,Primary Forest,,3,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,forest specialists-15,,4,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sexdens,forest specialists-5,,7,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Pastures for livestock,,5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sp1,Primary Forest,,17,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sp1,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Agriculture,,6,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sp2,Primary Forest,,21,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Atta sp2,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Azteca alfari,Primary Forest,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,forest specialists-15,,4,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Azteca alfari,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Azteca sp,Primary Forest,,108,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Azteca sp,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex brevicornis,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex brevicornis,forest specialists-5,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Agriculture,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex sp1,Primary Forest,,111,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,forest specialists-15,,55,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex sp1,forest specialists-5,,11,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Agriculture,,7,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Pastures for livestock,,3,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex sp2,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,forest specialists-15,,31,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Brachymyrmex sp2,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cingulatus,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cingulatus,forest specialists-15,,20,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus cingulatus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cingulatus,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cingulatus,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cingulatus,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus cingulatus,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus melanoticus,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus melanoticus,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus melanoticus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus melanoticus,Agriculture,,3,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus melanoticus,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus melanoticus,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus melanoticus,Ecosystem specificity,,Open specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sanctaefidei,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sanctaefidei,forest specialists-15,,4,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sanctaefidei,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sanctaefidei,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sanctaefidei,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sanctaefidei,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sanctaefidei,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus senex,Primary Forest,,6,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus senex,forest specialists-15,,3,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus senex,forest specialists-5,,4,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus senex,Agriculture,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus senex,Pastures for livestock,,58,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus senex,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus senex,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sexguttatus,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sexguttatus,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sexguttatus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sexguttatus,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sexguttatus,Pastures for livestock,,5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sexguttatus,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sexguttatus,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp1,Primary Forest,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp1,forest specialists-15,,7,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp1,forest specialists-5,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp1,Agriculture,,31,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp1,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp1,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp1,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp2,Primary Forest,,19,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp2,forest specialists-15,,5,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp2,forest specialists-5,,13,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp2,Agriculture,,82,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp2,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp2,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp2,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp3,Primary Forest,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp3,forest specialists-15,,13,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp3,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp3,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp3,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp3,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp3,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp4,Primary Forest,,21,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp4,forest specialists-15,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp4,forest specialists-5,,15,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp4,Agriculture,,12,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp4,Pastures for livestock,,4,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp4,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp4,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp5,Primary Forest,,388,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp5,forest specialists-15,,139,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp5,forest specialists-5,,82,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp5,Agriculture,,23,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp5,Pastures for livestock,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp5,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp5,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp6,Primary Forest,,10,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp6,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus sp6,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp6,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp6,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp6,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus sp6,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus substitutus,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus substitutus,forest specialists-15,,2,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus substitutus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus substitutus,Agriculture,,39,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus substitutus,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus substitutus,Trophic type,,Epigaeic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus substitutus,Ecosystem specificity,,Open specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Carebara sp,Primary Forest,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara sp,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Carebara sp,forest specialists-5,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara sp,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara sp,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara sp,Trophic type,,Cryptic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara sp,Ecosystem specificity,,Forest generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Carebara urichi,Primary Forest,,29,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara urichi,forest specialists-15,,4,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Carebara urichi,forest specialists-5,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara urichi,Agriculture,,2,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara urichi,Pastures for livestock,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara urichi,Trophic type,,Cryptic Omnivores,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carebara urichi,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes cordatus,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes cordatus,forest specialists-15,,1,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes cordatus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes cordatus,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes cordatus,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes cordatus,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes cordatus,Ecosystem specificity,,Forest specialists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes pusillus,Primary Forest,,1,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes pusillus,forest specialists-15,,0,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes pusillus,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes pusillus,Agriculture,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes pusillus,Pastures for livestock,,3,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes pusillus,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes pusillus,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes sp,Primary Forest,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes sp,forest specialists-15,,7,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cephalotes sp,forest specialists-5,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes sp,Agriculture,,9,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes sp,Pastures for livestock,,0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes sp,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cephalotes sp,Ecosystem specificity,,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
