cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Dorymyrmex sp,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma brunneum,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma lugens,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma sp,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnamptogenys moelleri,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnamptogenys rastrata,Ecosystem specifity,Open specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnamptogenys sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnamptogenys sp2,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnamptogenys striatula,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptogenys arcuata,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptogenys dasygyna,Ecosystem specifity,Open specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptogenys sp,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmicocrypta foreli,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmicocrypta sp1,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmicocrypta sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Odontomachus bauri,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Odontomachus brunneus,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Odontomachus haematodus,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Odontomachus meinerti,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Odontomachus sp,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachycondyla crassinoda,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachycondyla harpax,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachycondyla sp1,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachycondyla sp2,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachycondyla striata,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paraponera clavata,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paraponera sp,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paratrechina longicornis,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paratrechina sp,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp10,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp11,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp12,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp13,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp14,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp15,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp16,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp17,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp18,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp3,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp4,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp5,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp6,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp7,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp8,Ecosystem specifity,Open specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole sp9,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Piatythyrea sp1,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Piatythyrea sp2,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prionopelta punctulata,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudomyrmex sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudomyrmex sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudomyrmex sp5,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sericomyrmex parvulus,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sericomyrmex sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sericomyrmex sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sericomyrmex sp3,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp10,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp3,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp4,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp5,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp6,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp7,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp8,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Solenopsis sp9,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Strumigenys eggersi,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Strumigenys louisianae,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Strumigenys urrhobia,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma sp3,Ecosystem specifity,Forest generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trachymyrmex bugnioni,Ecosystem specifity,Forest specialists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trachymyrmex sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trachymyrmex sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Wasmania sp1,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Wasmania sp2,Ecosystem specifity,Ecosystem generalists,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cyphomyrmex laevigatus,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Cyphomyrmex major,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Cyphomyrmex sp,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Cyphomyrmex sp1,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Myrmicocrypta foreli,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Myrmicocrypta sp1,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Myrmicocrypta sp2,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Sericomyrmex parvulus,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Sericomyrmex sp1,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Sericomyrmex sp2,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Sericomyrmex sp3,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Trachymyrmex bugnioni,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Trachymyrmex sp1,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
"species+trait present, value differs",Trachymyrmex sp2,Trophic type,Non-leaf-cutting Attini,non leaf-cutting attini,,,trivial,Only capitalization differs; meaning is identical.
