basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Tapinoma sessile,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,-,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis invicta,Pupal development time (days) 20°C,,39,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis invicta,Pupal development time (days) 23°C,,25,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis invicta,Pupal development time (days) 26°C,,12,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis invicta,Pupal development time (days) 29°C,,9,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Solenopsis invicta,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,-,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Lasius alienus,Pupal development time (days) 20°C,,25,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Lasius alienus,Pupal development time (days) 23°C,,17,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Lasius alienus,Pupal development time (days) 26°C,,12,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Lasius alienus,Pupal development time (days) 29°C,,11,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Lasius alienus,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,-,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster rudis,Pupal development time (days) 20°C,,18,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster rudis,Pupal development time (days) 23°C,,15,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster rudis,Pupal development time (days) 26°C,,11,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster rudis,Pupal development time (days) 29°C,,9,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Aphaenogaster rudis,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,101167–268,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster lamellidens,Pupal development time (days) 20°C,,27,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster lamellidens,Pupal development time (days) 23°C,,19,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster lamellidens,Pupal development time (days) 26°C,,11,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Aphaenogaster lamellidens,Pupal development time (days) 29°C,,11,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Aphaenogaster lamellidens,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,95·5127·5–223,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Linepithema humile,Pupal development time (days) 20°C,,29,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Linepithema humile,Pupal development time (days) 23°C,,14,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Linepithema humile,Pupal development time (days) 26°C,,9,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Linepithema humile,Pupal development time (days) 29°C,,9,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Linepithema humile,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,-,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis molesta,Pupal development time (days) 20°C,,23,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis molesta,Pupal development time (days) 23°C,,20,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis molesta,Pupal development time (days) 26°C,,17,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Solenopsis molesta,Pupal development time (days) 29°C,,11,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Solenopsis molesta,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,100204·25–304·25,days,mode,,both,adult,all,,,,,,,,,,
LivingSpecimen,Brachyponera chinensis,Pupal development time (days) 20°C,,30,days,single observation,,both,adult,all,,,,,,,,,,
LivingSpecimen,Brachyponera chinensis,Pupal development time (days) 23°C,,19,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Brachyponera chinensis,Pupal development time (days) 26°C,,12,days,mean,,both,adult,all,,,,,,,,,,
LivingSpecimen,Brachyponera chinensis,Pupal development time (days) 29°C,,12,days,mean,,both,adult,all,,,,,,,,,,
HumanObservation,Brachyponera chinensis,Activity seasonLength (days)IQR (Julian date range) Activity seasonLength (days)IQR,,-,days,mode,,both,adult,all,,,,,,,,,,
