basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,I,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Transects,Number of Individuals,,II,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Agamopus unguicularis,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Biomass,,3.8,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus unguicularis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Agamopus viridis,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Biomass,,3.0,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agamopus viridis,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Anomiopus virescens,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Biomass,,11.2,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anomiopus virescens,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ateuchus vividus,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Biomass,,21.7,g,mean,,both,adult,,1,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,15,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,6,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,8,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ateuchus vividus,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Canthidium aff barbacenicum,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Biomass,,8.6,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,3,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium aff barbacenicum,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Canthidium sp 1,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Biomass,,6.8,g,mean,,both,adult,,1,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,5,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,5,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,6,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,24,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,9,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,32,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,4,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 1,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Canthidium sp 2,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Biomass,,8.3,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 2,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Canthidium sp 3,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Biomass,,11.2,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,9,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,5,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,3,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,3,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,2,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,3,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,25,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,9,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 3,Number of Individuals,,9,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Canthidium sp 4,Functional Guild,"Classification based on food allocation strategies for reproduction (rollers, tunnelers, dwellers)",Tunnelers that dig tunnels directly beneath the food source where they will store their dung balls,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Biomass,,8.2,g,mean,,both,adult,,0,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,1,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,5,count,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Canthidium sp 4,Number of Individuals,,0,count,single observation,,both,adult,,,,,,,,,,,
