cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing","Toxomerus marginatus (Say, 1823)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Temnostoma balyras (Walker 1849),,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Allograpta obliqua (Say, 1823)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xylota quadrimaculata Loew, 1866",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Syrphus torvus Osten Sacken, 1875",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Orthonevra pictipennis (Loew, 1863)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Brachyopa vacua Osten Sacken, 1875",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Helophilus fasciatus Walker, 1849",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Helophilus latifrons Loew, 1863",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tropidia quadrata (Say, 1824)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Parhelophilus laetus (Loew, 1963)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Sericomyia chrysotoxoides Macquart, 1842",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Didea fuscipes Loew, 1863",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycheirus sp.,,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eurimyia stipata (Walker 1849),,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Eristalis dimidiata (Wiedemann, 1830)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xylota annulifera Bigot, 1884",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Syrphus rectus Osten Sacken, 1875",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Eristalis anthophorina (Fallen, 1817)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anasimyia bilinearis (Williston 1887),,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sphaerophoria sp.,,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Merodon equestris (Fabricius, 1794)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Syrphus attenuatus Hine, 1922",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Eristalis tenax (Linnaeus, 1758)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Epistrophe nitidicollis (Meigen, 1822)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Chalcosyrphus nemorum (Fabricius, 1805)",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Sericomyia militaris Walker, 1849",,Montreal metropolitan area,,,,moderate,the trait was not extracted for this species
