basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Andrena transnigraViereck 1904,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena transnigraViereck 1904,Em. points,,0,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena transnigraViereck 1904,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,0,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliopsis coloradensisCresson 1878,intertegular distance,,1.65,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis coloradensisCresson 1878,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis coloradensisCresson 1878,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis coloradensisCresson 1878,Em. points,,2,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis coloradensisCresson 1878,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliopsis teucriiCockerell 1899,intertegular distance,,1.41,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis teucriiCockerell 1899,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis teucriiCockerell 1899,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis teucriiCockerell 1899,Em. points,,5,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis teucriiCockerell 1899,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,4,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Panurginus cressoniellusCockerell 1898,intertegular distance,,1.3,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus cressoniellusCockerell 1898,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus cressoniellusCockerell 1898,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus cressoniellusCockerell 1898,Em. points,,29,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus cressoniellusCockerell 1898,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,48,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Panurginus ineptusCockerell 1922,intertegular distance,,1.35,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus ineptusCockerell 1922,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus ineptusCockerell 1922,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus ineptusCockerell 1922,Em. points,,36,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus ineptusCockerell 1922,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,38,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pseudopanurgus bakeri,intertegular distance,,1.12,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Em. points,,61,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,29,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.53,,"0.79, -0.24,-0.52",,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.09,,"0.79, -0.24,-0.52",,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus bakeri,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,-0.25,,"0.79, -0.24,-0.52",,both,adult,,,,,,,,,,,
PreservedSpecimen,Pseudopanurgus didirupa,intertegular distance,,1.3,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus didirupa,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus didirupa,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus didirupa,Em. points,,19,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pseudopanurgus didirupa,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,6,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophora terminalisCresson 1869,intertegular distance,,3.17,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora terminalisCresson 1869,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora terminalisCresson 1869,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora terminalisCresson 1869,Em. points,,3,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora terminalisCresson 1869,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,3,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina neomexicanaCockerell 1901,intertegular distance,,1.37,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ceratina neomexicanaCockerell 1901,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ceratina neomexicanaCockerell 1901,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ceratina neomexicanaCockerell 1901,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ceratina neomexicanaCockerell 1901,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,3,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Melissodes confususCresson 1878,intertegular distance,,3.01,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes confususCresson 1878,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes confususCresson 1878,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes confususCresson 1878,Em. points,,5,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes confususCresson 1878,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Melissodes grindeliaeCockerell 1898,intertegular distance,,2.72,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes grindeliaeCockerell 1898,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes grindeliaeCockerell 1898,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes grindeliaeCockerell 1898,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes grindeliaeCockerell 1898,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Melissodes hymenoxidisCockerell 1906,intertegular distance,,3.11,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes hymenoxidisCockerell 1906,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes hymenoxidisCockerell 1906,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes hymenoxidisCockerell 1906,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes hymenoxidisCockerell 1906,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,0,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Melissodes tristisCockerell 1894,intertegular distance,,3.07,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes tristisCockerell 1894,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes tristisCockerell 1894,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes tristisCockerell 1894,Em. points,,0,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Melissodes tristisCockerell 1894,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,3,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes consorsCresson 1868,intertegular distance,,2.19,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Colletes consorsCresson 1868,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes consorsCresson 1868,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes consorsCresson 1868,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Colletes consorsCresson 1868,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Colletes nigrifronsTitus 1900,intertegular distance,,2.04,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Colletes nigrifronsTitus 1900,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes nigrifronsTitus 1900,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Colletes nigrifronsTitus 1900,Em. points,,6,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Colletes nigrifronsTitus 1900,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,8,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus annulatus,intertegular distance,,1.28,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Em. points,,34,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,14,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.65,,"1.13, 0.92, NA",,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.5,,"1.13, 0.92, NA",,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus annulatus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,NA,,"1.13, 0.92, NA",,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus basalis,intertegular distance,,1.85,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus basalis,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus basalis,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus basalis,Em. points,,8,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus basalis,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,10,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus modestusSay 1837,intertegular distance,,1.38,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus modestusSay 1837,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus modestusSay 1837,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus modestusSay 1837,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus modestusSay 1837,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus rudbeckiae,intertegular distance,,0.97,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus rudbeckiae,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),above,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus rudbeckiae,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus rudbeckiae,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus rudbeckiae,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,0,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agapostemon texanusCresson 1872,intertegular distance,,2.22,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Agapostemon texanusCresson 1872,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Agapostemon texanusCresson 1872,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Agapostemon texanusCresson 1872,Em. points,,3,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Agapostemon texanusCresson 1872,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dufourea fimbriata^,intertegular distance,,1.18,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea fimbriata^,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea fimbriata^,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea fimbriata^,Em. points,,8,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea fimbriata^,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,7,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dufourea harveyi^,intertegular distance,,1.18,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea harveyi^,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea harveyi^,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea harveyi^,Em. points,,33,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea harveyi^,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,24,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dufourea maura,intertegular distance,,1.73,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea maura,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea maura,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",prepupae,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea maura,Em. points,,11,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dufourea maura,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,6,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus confususSmith 1853,intertegular distance,,1.32,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confususSmith 1853,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confususSmith 1853,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confususSmith 1853,Em. points,,2,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confususSmith 1853,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,intertegular distance,,1.87,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Em. points,,25,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,6,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.42,,"0.42, NA, 0.22",,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,NA,,"0.42, NA, 0.22",,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Slope,Generalized Additive Models (GAMs) applied to time-series abundance data to estimate phenophase shifts,0.13,,"0.42, NA, 0.22",,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus tripartitusCockerell 1895,intertegular distance,,1.24,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tripartitusCockerell 1895,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tripartitusCockerell 1895,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tripartitusCockerell 1895,Em. points,,2,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tripartitusCockerell 1895,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,8,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus virgatellusCockerell 1901,intertegular distance,,1.44,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus virgatellusCockerell 1901,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus virgatellusCockerell 1901,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus virgatellusCockerell 1901,Em. points,,10,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Halictus virgatellusCockerell 1901,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,19,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,LasioglossumabundipunctumGibbs 2010,intertegular distance,,1.01,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,LasioglossumabundipunctumGibbs 2010,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,LasioglossumabundipunctumGibbs 2010,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,LasioglossumabundipunctumGibbs 2010,Em. points,,3,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,LasioglossumabundipunctumGibbs 2010,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,3,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum ephialtumGibbs 2010,intertegular distance,,1.01,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum ephialtumGibbs 2010,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum ephialtumGibbs 2010,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum ephialtumGibbs 2010,Em. points,,1,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum ephialtumGibbs 2010,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,1,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum inconditum,intertegular distance,,1.25,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum inconditum,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum inconditum,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum inconditum,Em. points,,6,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum inconditum,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,3,days,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum nigrum,intertegular distance,,1.28,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum nigrum,Nest loc.,Compilation of existing trait information from primary resources (Pardee2018; Table S3),below,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum nigrum,Overw. stage,"Compilation of existing trait information from primary resources and literature (e.g., Pardee 2018; Table S3)",adults,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum nigrum,Em. points,,4,days,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum nigrum,Peak points,Generalized Additive Models (GAMs) applied to abundance time-series data to predict the date of maximum abundance,6,days,mean,,both,adult,,,,,,,,,,,
