cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Melyridae,Body length,6.535,,,0.40,severe,species not extracted at all
"species+trait present, value differs",Bothroponera cavernosa,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
species not in prediction,Messor denticornis,Sculpturing,smooth cuticle,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Messor denticornis,Body length,5.036,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.507,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.757,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.838,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.726,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.808,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.75,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.772,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Dispersal,0.915,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Herbivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Detritivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Detritivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Herbivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Herbivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Nectivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Detritivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Feeding guild,Herbivore,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Tenebrionidae,Dispersal,0.51,,,0.39,severe,species not extracted at all
"species+trait present, value differs",Tetramorium,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
species not in prediction,Chrysomelidae,Dispersal,0.4,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.423,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.417,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.866,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.462,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.375,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.662,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.482,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.68,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.803,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Dispersal,0.583,,,0.43,severe,species not extracted at all
species not in prediction,Tenebrionidae,Feeding guild,Predator,,,0.39,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Feeding guild,Herbivore,,,0.43,severe,species not extracted at all
"species+trait present, value differs",Crematogaster capensis,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tetramorium grassii,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
species not in prediction,Carabidae,Body length,30.671,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,16.932,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,12.009,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,18.846,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,3.261,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,15.71,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,9.052,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,4.862,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Body length,8.934,,Pheidole caffra,0.58,severe,species not extracted at all
"species+trait present, value differs",Pheidole tenuinodis,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
species not in prediction,Mordellidae,Body length,4.482,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Body length,3.603,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Body length,1.96,,,0.39,severe,species not extracted at all
species not in prediction,Leptogenys castanea,Sculpturing,smooth cuticle,,Messor denticornis Leptogenys castanea,0.67,severe,species not extracted at all
"species+trait present, value differs",Pheidole caffra,Colour,Light brown,brown,,,moderate,predicted a different value for this trait
species not in prediction,Leptogenys castanea,Body length,6.021,,Messor denticornis Leptogenys castanea,0.67,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Dark brown,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Dark brown,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Black,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Black,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Black,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Colour,Black,,,0.41,severe,species not extracted at all
species not in prediction,Melyridae,Dispersal,0.247,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Dispersal,0.378,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Dispersal,0.352,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Feeding guild,Herbivore,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Feeding guild,Herbivore,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Feeding guild,Herbivore,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Colour,Metallic green,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Colour,Dark brown,,,0.40,severe,species not extracted at all
species not in prediction,Melyridae,Colour,Black,,,0.40,severe,species not extracted at all
species not in prediction,Messor denticornis,Dispersal,0.845,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Messor denticornis,Colour,Dark brown,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Messor denticornis,Nesting type,Ground,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Messor denticornis,No. of spines,0,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Meloidae,Body length,13.396,,,0.35,severe,species not extracted at all
species not in prediction,Staphylinidae,Body length,3.292,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Body length,28.065,,,0.43,severe,species not extracted at all
"species+trait present, value differs",Tetramorium,Colour,Light brown,brown,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Technomyrmex,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Monomorium tablense,Colour,Light brown,brown,,,moderate,predicted a different value for this trait
species not in prediction,Carabidae,Dispersal,0.387,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.586,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.706,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.545,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.623,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.783,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.539,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.6,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Dispersal,0.856,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Carabidae,Feeding guild,Predator,,Pheidole caffra,0.58,severe,species not extracted at all
species not in prediction,Dermestidae,Body length,2.322,,,0.36,severe,species not extracted at all
species not in prediction,Mordellidae,Dispersal,0.352,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Dispersal,0.463,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Dispersal,0.673,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Feeding guild,Nectarivore,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Feeding guild,Nectivore,,,0.39,severe,species not extracted at all
species not in prediction,Mordellidae,Feeding guild,Nectarivore,,,0.39,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Scarabaeidae,Colour,Dark brown,,Pheidole caffra,0.59,severe,species not extracted at all
species not in prediction,Leptogenys castanea,Dispersal,0.382,,Messor denticornis Leptogenys castanea,0.67,severe,species not extracted at all
species not in prediction,Tenebrionidae,Colour,Dark brown,,,0.39,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Light brown,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Black,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Black,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Light brown,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Black,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Black,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Gold,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Yellow,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Metallic green,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Metallic green,,,0.43,severe,species not extracted at all
species not in prediction,Chrysomelidae,Colour,Black,,,0.43,severe,species not extracted at all
"species+trait present, value differs",Monomorium havilandi,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Camponotus bianconii,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Myrmicaria nigra,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tetramorium sericeiventre,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
species not in prediction,Curculionidae,Body length,5.153,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Body length,2.107,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Body length,1.566,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Body length,5.992,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Body length,5.362,,,0.41,severe,species not extracted at all
species not in prediction,Curculionidae,Body length,4.449,,,0.41,severe,species not extracted at all
species not in prediction,Meloidae,Dispersal,0.707,,,0.35,severe,species not extracted at all
species not in prediction,Messor denticornis,Pilosity,16,,Messor denticornis Leptogenys castanea,0.64,severe,species not extracted at all
species not in prediction,Meloidae,Feeding guild,Herbivore,,,0.35,severe,species not extracted at all
species not in prediction,Meloidae,Colour,Metallic green,,,0.35,severe,species not extracted at all
species not in prediction,Staphylinidae,Dispersal,0.475,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Dispersal,0.445,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Feeding guild,Predator,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Feeding guild,Predator,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Colour,Dark brown,,,0.43,severe,species not extracted at all
species not in prediction,Staphylinidae,Colour,Black,,,0.43,severe,species not extracted at all
"species+trait present, value differs",Lepisiota capensis,Sculpturing,shallow wrinkles,2,,,moderate,predicted a different value for this trait
species not in prediction,Dermestidae,Dispersal,0.57,,,0.36,severe,species not extracted at all
species not in prediction,Dermestidae,Feeding guild,Nectarivore,,,0.36,severe,species not extracted at all
species not in prediction,Dermestidae,Colour,Black,,,0.36,severe,species not extracted at all
"species+trait present, value differs",Camponotus werthi,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Monomorium tablense,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Monomorium boerorum,Sculpturing,smooth cuticle,1,,,moderate,predicted a different value for this trait
