basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,"Brachymyrmex depilis EMERY, 1893",Colony size,GRUNDMANN (1952),22,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus americanus MAYR, 1862",Latitude,,40.50,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus americanus MAYR, 1862",Latitude,,24.48,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus americanus MAYR, 1862",Latitude,,16.02,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus americanus MAYR, 1862",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus americanus MAYR, 1862",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus americanus MAYR, 1862",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,277,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus americanus MAYR, 1862",Body size,,2.52,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus americanus MAYR, 1862",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",3560,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus chromaiodes BOLTON, 2000",Latitude,,41.87,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus chromaiodes BOLTON, 2000",Latitude,,32.25,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus chromaiodes BOLTON, 2000",Latitude,,9.62,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus chromaiodes BOLTON, 2000",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus chromaiodes BOLTON, 2000",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,403,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus chromaiodes BOLTON, 2000",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,253,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus chromaiodes BOLTON, 2000",Body size,,3.13,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus chromaiodes BOLTON, 2000",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",3560,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus nearcticus EMERY, 1893",Latitude,"VAN PELT (1958), WHEELER (1910)",45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus nearcticus EMERY, 1893",Latitude,"VAN PELT (1958), WHEELER (1910)",27.18,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus nearcticus EMERY, 1893",Latitude,"VAN PELT (1958), WHEELER (1910)",18.21,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus nearcticus EMERY, 1893",Elevation,"VAN PELT (1958), WHEELER (1910)",719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus nearcticus EMERY, 1893",Elevation,"VAN PELT (1958), WHEELER (1910)",461,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus nearcticus EMERY, 1893",Elevation,"VAN PELT (1958), WHEELER (1910)",258,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus nearcticus EMERY, 1893",Body size,"VAN PELT (1958), WHEELER (1910)",1.88,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus nearcticus EMERY, 1893",Colony size,"VAN PELT (1958), WHEELER (1910)",69,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Camponotus pennsylvanicus,Latitude,PRICER (1908),45.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Camponotus pennsylvanicus,Latitude,PRICER (1908),30.63,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Camponotus pennsylvanicus,Latitude,PRICER (1908),14.94,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus pennsylvanicus,Elevation,PRICER (1908),941,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus pennsylvanicus,Elevation,PRICER (1908),379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus pennsylvanicus,Elevation,PRICER (1908),562,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Camponotus pennsylvanicus,Body size,PRICER (1908),2.59,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Camponotus pennsylvanicus,Colony size,PRICER (1908),2222,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus subbarbatus EMERY, 1893",Latitude,,40.93,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus subbarbatus EMERY, 1893",Latitude,,37.67,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Camponotus subbarbatus EMERY, 1893",Latitude,,3.26,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus subbarbatus EMERY, 1893",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,440,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus subbarbatus EMERY, 1893",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus subbarbatus EMERY, 1893",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,0,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Camponotus subbarbatus EMERY, 1893",Body size,,0.20,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Camponotus subbarbatus EMERY, 1893",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",3560,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Formica subsericea SAY, 1836",Latitude,,45.60,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Formica subsericea SAY, 1836",Latitude,,33.17,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Formica subsericea SAY, 1836",Latitude,,12.43,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Formica subsericea SAY, 1836",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Formica subsericea SAY, 1836",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,403,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Formica subsericea SAY, 1836",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,253,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Formica subsericea SAY, 1836",Body size,,2.33,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Formica subsericea SAY, 1836",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",8916,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Lasius alienus,Latitude,BLACKER (1992),46.69,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Lasius alienus,Latitude,BLACKER (1992),29.08,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Lasius alienus,Latitude,BLACKER (1992),17.61,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Lasius alienus,Elevation,BLACKER (1992),1342,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Lasius alienus,Elevation,BLACKER (1992),379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Lasius alienus,Elevation,BLACKER (1992),963,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasius alienus,Body size,BLACKER (1992),1.42,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Lasius alienus,Colony size,BLACKER (1992),3000,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Lasius umbratus,Latitude,,45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Lasius umbratus,Latitude,,30.13,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Lasius umbratus,Latitude,,15.26,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Lasius umbratus,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Lasius umbratus,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,403,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Lasius umbratus,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,316,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasius umbratus,Body size,,1.09,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Lasius umbratus,Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",3000,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Paratrechina faisonensis,Latitude,,39.79,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Paratrechina faisonensis,Latitude,,24.48,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Paratrechina faisonensis,Latitude,,15.31,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Paratrechina faisonensis,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Paratrechina faisonensis,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Paratrechina faisonensis,Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,277,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Paratrechina faisonensis,Body size,,0.61,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Paratrechina faisonensis,Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",268,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Prenolepis imparis,Latitude,"TALBOT (1943), TSCHINKEL (1987)",42.05,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Prenolepis imparis,Latitude,"TALBOT (1943), TSCHINKEL (1987)",28.72,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Prenolepis imparis,Latitude,"TALBOT (1943), TSCHINKEL (1987)",13.33,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Prenolepis imparis,Elevation,"TALBOT (1943), TSCHINKEL (1987)",941,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Prenolepis imparis,Elevation,"TALBOT (1943), TSCHINKEL (1987)",403,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Prenolepis imparis,Elevation,"TALBOT (1943), TSCHINKEL (1987)",538,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Prenolepis imparis,Body size,"TALBOT (1943), TSCHINKEL (1987)",0.91,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Prenolepis imparis,Colony size,"TALBOT (1943), TSCHINKEL (1987)",3370,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster fulva ROGER, 1863",Latitude,"HEADLEY (1949), VAN PELT (1958)",41.65,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster fulva ROGER, 1863",Latitude,"HEADLEY (1949), VAN PELT (1958)",28.60,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster fulva ROGER, 1863",Latitude,"HEADLEY (1949), VAN PELT (1958)",13.05,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster fulva ROGER, 1863",Elevation,"HEADLEY (1949), VAN PELT (1958)",719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster fulva ROGER, 1863",Elevation,"HEADLEY (1949), VAN PELT (1958)",462,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster fulva ROGER, 1863",Elevation,"HEADLEY (1949), VAN PELT (1958)",257,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Aphaenogaster fulva ROGER, 1863",Body size,"HEADLEY (1949), VAN PELT (1958)",1.41,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster fulva ROGER, 1863",Colony size,"HEADLEY (1949), VAN PELT (1958)",281,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster rudis ENZMANN, 1947",Latitude,"HEADLEY (1949), TALBOT (1951)",45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster rudis ENZMANN, 1947",Latitude,"HEADLEY (1949), TALBOT (1951)",24.48,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Aphaenogaster rudis ENZMANN, 1947",Latitude,"HEADLEY (1949), TALBOT (1951)",20.91,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster rudis ENZMANN, 1947",Elevation,"HEADLEY (1949), TALBOT (1951)",1707,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster rudis ENZMANN, 1947",Elevation,"HEADLEY (1949), TALBOT (1951)",379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster rudis ENZMANN, 1947",Elevation,"HEADLEY (1949), TALBOT (1951)",1328,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Aphaenogaster rudis ENZMANN, 1947",Body size,"HEADLEY (1949), TALBOT (1951)",1.48,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Aphaenogaster rudis ENZMANN, 1947",Colony size,"HEADLEY (1949), TALBOT (1951)",303,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Crematogaster minutissima MAYR, 1870",Latitude,"VAN PELT (1958), COLE (1940)",35.96,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Crematogaster minutissima MAYR, 1870",Latitude,"VAN PELT (1958), COLE (1940)",27.18,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Crematogaster minutissima MAYR, 1870",Latitude,"VAN PELT (1958), COLE (1940)",8.78,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Crematogaster minutissima MAYR, 1870",Elevation,"VAN PELT (1958), COLE (1940)",403,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Crematogaster minutissima MAYR, 1870",Elevation,"VAN PELT (1958), COLE (1940)",403,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Crematogaster minutissima MAYR, 1870",Elevation,"VAN PELT (1958), COLE (1940)",0,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crematogaster minutissima MAYR, 1870",Body size,"VAN PELT (1958), COLE (1940)",0.89,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Crematogaster minutissima MAYR, 1870",Colony size,"VAN PELT (1958), COLE (1940)",208,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Monomorium minimum,Latitude,VAN PELT (1958),39.87,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Monomorium minimum,Latitude,VAN PELT (1958),30.64,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Monomorium minimum,Latitude,VAN PELT (1958),9.23,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Monomorium minimum,Elevation,VAN PELT (1958),1231,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Monomorium minimum,Elevation,VAN PELT (1958),719,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Monomorium minimum,Elevation,VAN PELT (1958),512,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Monomorium minimum,Body size,VAN PELT (1958),0.45,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Monomorium minimum,Colony size,VAN PELT (1958),3000,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica latifrons STÄRCKE, 1927",Latitude,TALBOT (1945),43.68,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica latifrons STÄRCKE, 1927",Latitude,TALBOT (1945),32.24,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica latifrons STÄRCKE, 1927",Latitude,TALBOT (1945),11.44,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica latifrons STÄRCKE, 1927",Elevation,TALBOT (1945),511,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica latifrons STÄRCKE, 1927",Elevation,TALBOT (1945),511,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica latifrons STÄRCKE, 1927",Elevation,TALBOT (1945),0,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Myrmica latifrons STÄRCKE, 1927",Body size,TALBOT (1945),1.44,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica latifrons STÄRCKE, 1927",Colony size,TALBOT (1945),255,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica pinetorum WHEELER, 1905",Latitude,,39.13,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica pinetorum WHEELER, 1905",Latitude,,33.17,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica pinetorum WHEELER, 1905",Latitude,,5.96,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica pinetorum WHEELER, 1905",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica pinetorum WHEELER, 1905",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica pinetorum WHEELER, 1905",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,216,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Myrmica pinetorum WHEELER, 1905",Body size,,1.43,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica pinetorum WHEELER, 1905",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",396,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica punctiventris ROGER, 1863",Latitude,SNYDER & HERBERS (1991),45.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica punctiventris ROGER, 1863",Latitude,SNYDER & HERBERS (1991),30.71,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica punctiventris ROGER, 1863",Latitude,SNYDER & HERBERS (1991),14.86,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica punctiventris ROGER, 1863",Elevation,SNYDER & HERBERS (1991),941,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica punctiventris ROGER, 1863",Elevation,SNYDER & HERBERS (1991),440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica punctiventris ROGER, 1863",Elevation,SNYDER & HERBERS (1991),501,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Myrmica punctiventris ROGER, 1863",Body size,SNYDER & HERBERS (1991),1.53,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica punctiventris ROGER, 1863",Colony size,SNYDER & HERBERS (1991),86,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica spatulata SMITH, 1930",Latitude,,38.53,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica spatulata SMITH, 1930",Latitude,,33.45,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Myrmica spatulata SMITH, 1930",Latitude,,5.08,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica spatulata SMITH, 1930",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,656,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica spatulata SMITH, 1930",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,511,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica spatulata SMITH, 1930",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,145,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Myrmica spatulata SMITH, 1930",Body size,,1.55,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmica spatulata SMITH, 1930",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",296,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Myrmecina americana EMERY, 1895",Latitude,"TALBOT (1957), COLE (1940)",42.56,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Myrmecina americana EMERY, 1895",Latitude,"TALBOT (1957), COLE (1940)",24.48,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Myrmecina americana EMERY, 1895",Latitude,"TALBOT (1957), COLE (1940)",18.07,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmecina americana EMERY, 1895",Elevation,"TALBOT (1957), COLE (1940)",1530,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmecina americana EMERY, 1895",Elevation,"TALBOT (1957), COLE (1940)",379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmecina americana EMERY, 1895",Elevation,"TALBOT (1957), COLE (1940)",1151,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Myrmecina americana EMERY, 1895",Body size,"TALBOT (1957), COLE (1940)",0.76,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Myrmecina americana EMERY, 1895",Colony size,"TALBOT (1957), COLE (1940)",24,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyramica clypeata,Latitude,BROWN (1953),35.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Pyramica clypeata,Latitude,BROWN (1953),27.18,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Pyramica clypeata,Latitude,BROWN (1953),8.39,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica clypeata,Elevation,BROWN (1953),511,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica clypeata,Elevation,BROWN (1953),511,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica clypeata,Elevation,BROWN (1953),0,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyramica clypeata,Body size,BROWN (1953),0.53,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica clypeata,Colony size,BROWN (1953),62,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ohioensis,Latitude,BROWN (1953),38.48,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ohioensis,Latitude,BROWN (1953),29.68,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ohioensis,Latitude,BROWN (1953),8.80,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ohioensis,Elevation,BROWN (1953),719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ohioensis,Elevation,BROWN (1953),379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ohioensis,Elevation,BROWN (1953),340,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyramica ohioensis,Body size,BROWN (1953),0.58,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ohioensis,Colony size,BROWN (1953),53,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ornata,Latitude,WESSON & WESSON (1939),38.98,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ornata,Latitude,WESSON & WESSON (1939),27.26,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Pyramica ornata,Latitude,WESSON & WESSON (1939),11.72,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ornata,Elevation,WESSON & WESSON (1939),511,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ornata,Elevation,WESSON & WESSON (1939),440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ornata,Elevation,WESSON & WESSON (1939),71,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyramica ornata,Body size,WESSON & WESSON (1939),0.51,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica ornata,Colony size,WESSON & WESSON (1939),20,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyramica rostrata,Latitude,BROWN (1953),39.03,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Pyramica rostrata,Latitude,BROWN (1953),30.83,mm,min,,both,adult,,,,,,,,,,,
