basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Bombus lucorum,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lucorum,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lucorum,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus lucorum,Active Flight Time,Derivation from literature (Table 1),5.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus lucorum,Bodysize,,19.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting / Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pascuorum,Active Flight Time,Derivation from literature (Table 1),7.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus pascuorum,Bodysize,,16.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus pratorum,Active Flight Time,Derivation from literature (Table 1),4.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus pratorum,Bodysize,,16,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ruderarius,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ruderarius,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ruderarius,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ruderarius,Active Flight Time,Derivation from literature (Table 1),4.8,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus ruderarius,Bodysize,,17,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus rupestris,Nesting behavior,Functional traits were derived from literature (Table 1),cleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus rupestris,Sociality,Derivation from literature,kleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus rupestris,Diet,Functional traits derived from literature (Table 1),/,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus rupestris,Active Flight Time,Derivation from literature (Table 1),4,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus rupestris,Bodysize,,20,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus soroeensis,Active Flight Time,Derivation from literature (Table 1),5.3,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus soroeensis,Bodysize,,16,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvarum,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting / Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvarum,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvarum,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvarum,Active Flight Time,Derivation from literature (Table 1),7,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus sylvarum,Bodysize,,17,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvestris,Nesting behavior,Functional traits were derived from literature (Table 1),cleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvestris,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvestris,Diet,Functional traits derived from literature (Table 1),/,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus sylvestris,Active Flight Time,Derivation from literature (Table 1),4.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus sylvestris,Bodysize,,15,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus terrestris,Active Flight Time,Derivation from literature (Table 1),7,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus terrestris,Bodysize,,21.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Nesting behavior,Functional traits were derived from literature (Table 1),cleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Sociality,Derivation from literature,kleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Diet,Functional traits derived from literature (Table 1),/,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Bombus vestalis,Active Flight Time,Derivation from literature (Table 1),4.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus vestalis,Bodysize,,21,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Diet,Functional traits derived from literature (Table 1),oligolectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Chelostoma rapunculi,Active Flight Time,Derivation from literature (Table 1),2.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chelostoma rapunculi,Bodysize,,9,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Coelioxys conica,Nesting behavior,Functional traits were derived from literature (Table 1),cleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Coelioxys conica,Sociality,Derivation from literature,kleptoparasitic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Coelioxys conica,Diet,Functional traits derived from literature (Table 1),/,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Coelioxys conica,Active Flight Time,Derivation from literature (Table 1),1.8,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys conica,Bodysize,,11.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Diet,Functional traits derived from literature (Table 1),oligolectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Dasypoda hirtipes,Active Flight Time,Derivation from literature (Table 1),2,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dasypoda hirtipes,Bodysize,,14,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confusus,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confusus,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confusus,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus confusus,Active Flight Time,Derivation from literature (Table 1),5.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus confusus,Bodysize,,7,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Sociality,Derivation from literature,solitary / social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Active Flight Time,Derivation from literature (Table 1),5.3,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Bodysize,,10.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus sexcinctus,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus sexcinctus,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus sexcinctus,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus sexcinctus,Active Flight Time,Derivation from literature (Table 1),4.8,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus sexcinctus,Bodysize,,14.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus subauratus,Active Flight Time,Derivation from literature (Table 1),5.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus subauratus,Bodysize,,7.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus submediterraneus,Nesting behavior,Functional traits were derived from literature (Table 1),Belowground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus submediterraneus,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus submediterraneus,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus submediterraneus,Active Flight Time,Derivation from literature (Table 1),5.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus submediterraneus,Bodysize,,5.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Sociality,Derivation from literature,social,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Diet,Functional traits derived from literature (Table 1),polylectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Halictus tumulorum,Active Flight Time,Derivation from literature (Table 1),5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus tumulorum,Bodysize,,7,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades crenulatus,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades crenulatus,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades crenulatus,Diet,Functional traits derived from literature (Table 1),oligolectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades crenulatus,Active Flight Time,Derivation from literature (Table 1),2.6,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Heriades crenulatus,Bodysize,,6.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades truncorum,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades truncorum,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades truncorum,Diet,Functional traits derived from literature (Table 1),oligolectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Heriades truncorum,Active Flight Time,Derivation from literature (Table 1),3.5,months,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Heriades truncorum,Bodysize,,6.5,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Nesting behavior,Functional traits were derived from literature (Table 1),Aboveground nesting,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Sociality,Derivation from literature,solitary,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Diet,Functional traits derived from literature (Table 1),oligolectic,months,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hoplitis adunca,Active Flight Time,Derivation from literature (Table 1),3.5,months,single observation,,both,adult,,,,,,,,,,,
