basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,"Hylaeus hyalinatus Smith, 1842",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus punctatus,Native or exotic,,E,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus punctatus,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Macropis nuda,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Macropis nuda,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Augochloropsis metallica,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Augochloropsis metallica,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Augochlorella aurata,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Augochlorella aurata,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Augochlora pura pura,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Augochlora pura pura,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Agapostemon texanus Cresson, 1872",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Agapostemon texanus Cresson, 1872",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Agapostemon virescens,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Agapostemon virescens,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes carolinus Mitchell, 1956",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes carolinus Mitchell, 1956",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes clematidis Robertson, 1897",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes clematidis Robertson, 1897",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes confertus Say, 1837",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes confertus Say, 1837",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sphecodes cressonii,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Sphecodes cressonii,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes dichrous Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes dichrous Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes mandibularis Cresson, 1872",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes mandibularis Cresson, 1872",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes ranunculi Robertson, 1897",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes ranunculi Robertson, 1897",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Sphecodes solonis Graenicher, 1911",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Sphecodes solonis Graenicher, 1911",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Halictus ligatus Say, 1837",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Halictus ligatus Say, 1837",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Halictus rubicundus,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Halictus rubicundus,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Halictus confusus confusus Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Halictus confusus confusus Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum abanci,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum abanci,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum asteris,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum asteris,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum cephalotes,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum cephalotes,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum coeruleum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum coeruleum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum cressonii,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum cressonii,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum dreisbachi,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum dreisbachi,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lasioglossum ephialtum Gibbs, 2010",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Lasioglossum ephialtum Gibbs, 2010",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum heterognathum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum heterognathum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lasioglossum hitchensi Gibbs, 2012",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Lasioglossum hitchensi Gibbs, 2012",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum imitatum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum imitatum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lasioglossum isawsum Gibbs, 2011",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Lasioglossum isawsum Gibbs, 2011",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum laevissimum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum laevissimum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucocomum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucocomum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum lineatulum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum lineatulum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum michiganense,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum michiganense,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum nigroviride,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum nigroviride,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum oblongum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum oblongum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum paradmirandum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum paradmirandum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum perpunctatum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum perpunctatum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum pilosum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum pilosum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum planatum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum planatum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sagax,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum sagax,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum smilacinae,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum smilacinae,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum subversans,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum subversans,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lasioglossum taylorae Gibbs, 2010",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Lasioglossum taylorae Gibbs, 2010",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum tegulare,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum tegulare,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum tenax,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum tenax,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Lasioglossum trigeminum Gibbs, 2011",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Lasioglossum trigeminum Gibbs, 2011",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versans,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum versans,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum versatum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum versatum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum viridatum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum viridatum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum zephyrum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum zephyrum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum cinctipes,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum cinctipes,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum birkmanni,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum birkmanni,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum foxii,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum foxii,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum macoupinense,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum macoupinense,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum inconditum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum inconditum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum athabascense,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum athabascense,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum coriaceum,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum coriaceum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum zonulum,Native or exotic,,E,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum zonulum,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum leucozonium,Native or exotic,,E,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum leucozonium,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum comagenense,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum comagenense,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum quebecense,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum quebecense,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum oenotherae,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum oenotherae,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena clarkella,Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena clarkella,Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena frigida Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena frigida Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena mandibularis Robertson, 1892",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena mandibularis Robertson, 1892",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena milwaukeensis Graenicher, 1903",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena milwaukeensis Graenicher, 1903",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena rufosignata Cockerell, 1902",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena rufosignata Cockerell, 1902",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena asteris Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena asteris Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena simplex Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena simplex Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena chromotricha Cockerell, 1899",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena chromotricha Cockerell, 1899",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena hirticincta Provancher, 1888",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena hirticincta Provancher, 1888",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena nubecula Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena nubecula Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena algida Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena algida Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena geranii Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena geranii Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena fragilis Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena fragilis Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena integra Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena integra Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena persimulata Viereck, 1917",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena persimulata Viereck, 1917",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena platyparia Robertson, 1895",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena platyparia Robertson, 1895",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena cressonii cressonii Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena cressonii cressonii Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena miserabilis Cresson, 1872",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena miserabilis Cresson, 1872",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena erythronii Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena erythronii Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena carlini Cockerell, 1901",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena carlini Cockerell, 1901",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena commoda Smith, 1879",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena commoda Smith, 1879",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena dunningi Cockerell, 1898",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena dunningi Cockerell, 1898",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena nivalis Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena nivalis Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena regularis Malloch, 1917",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena regularis Malloch, 1917",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena vicina Smith, 1853",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena vicina Smith, 1853",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena ziziae Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena ziziae Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena nigrae Robertson, 1905",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena nigrae Robertson, 1905",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena crataegi Robertson, 1893",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena crataegi Robertson, 1893",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,P,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena distans Provancher, 1888",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena distans Provancher, 1888",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena erigeniae Robertson, 1891",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrena erigeniae Robertson, 1891",Pollen specificity,Functional trait database compilation based on primary literature and researcher expertise,O,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrena brevipalpis Cockerell, 1930",Native or exotic,,N,,mode,,both,adult,,,,,,,,,,,
