cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species+trait present, value differs",M.SUBILLATA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",A.ERIGENIAE*,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.ALBIVENTRIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.RELATIVA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",L.ASTERIS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.MELANOPHEA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",X.VIRGINIANA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.GERANII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",APIS.MELLIFERA,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",B.CITRINUS,Nesting Behaviour,Socialparasite,Social parasite,,,moderate,predicted a different value for this trait
"species present, trait missing",L.PERPUNCTATUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.QUEBECENSIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.CENTUNCULARIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CRESSONI,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.FOXII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.SAGAX,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.EPHIALTUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.REGIMENATUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CORIACEUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.FRIGIDA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.OCTOMACULATA,Sociality,communal,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.TRIGEMINUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ISAWZUM,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NUBECULA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.CONJUNCTA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.ROTUNDATA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.PERPLEXA*,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ROBERTSONI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.RUFOSIGNATA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.CITRINUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.LEPTOCEPHALUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.DESPONSA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.BUCEPHALA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FORBESII,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.ATRIVENTRIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.ANTHOCOPOIDES,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.HIRTICINCTA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.BASALIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.PYGMAEA,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.ILLATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ERYTHROGASTER,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.RUDBECKIAE,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.MODESTUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.ANDRENIFORMIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SIGMUNDI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SIMPLEX,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.PERPLEXUS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.PURA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.IMPATIENS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.LIGATUS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.CARINATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.PUGNATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FRAGILIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.LINEATULUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.PILOSUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.OBLITERATUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.DRURIELLA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VERSATUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.SUBILLATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",C.CAMPANULARUM,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",L.COMAGENENSE,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.PORTERAE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ZONULUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.LUTHEOLOIDES,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.LATIMANUS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",L.DREISBACHI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.CONFUSUS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CARLINI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CONFERTUS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CRESSONII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.DISTANS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.TRINODIS,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",C.CALCARATA,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CAROLINUS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.BREVIPALPIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.CALLIOPSIDIS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FRIGIDA*,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.RANUNCULI,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.NELUMBONIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.CAMPANULAE,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",O.SIMILLIMA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.RUFOCINCTUS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.AURATA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NASSONI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.ANNULATUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",P.PRUINOSA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species+trait present, value differs",C.MIKMAQUI,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",L.TAYLOREA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CEPHALOTES,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.PLATYPARIA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CINCTIPES,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.TERSULA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.MACOUPINENSE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.VICINA,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.COERULUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.PARADMIRANTUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",H.PRODUCTA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",N.BETHUNEI,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.RUBICUNDUS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.TERRICOLA,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.PHILADELPHI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CRATAGEI,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NIGRAE,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.TAURUS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.LIGNARIA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.GRISEOCOLLIS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VERSANS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.PUNCTATUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.LAPPONICA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.SUBVERSANS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.OBLONGUM,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.INCONDIDUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VIRIDATUM,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.BIRKAMNNI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.DUPLA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.HETEROGNATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.OBLONGATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",X.VIRGINIANA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",B.BOREALIS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.HIPPOTES,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MANICATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.TRINODIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.AFFINIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.TRIGEMINUM,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.GEMULA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",N.CRESSONII,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.PECTORALIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.METALLICA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.SIMULANS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.HYALINATUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.CAMPANULAE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.MACULATA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.BIMACULATUS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MORISONELLA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.VICINA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.TEXANA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MANDIBULARIS*,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.MICHIGANENSIS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.TEGULAREA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.PRUINOSA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.RAPUNCULI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.BUCEPHALA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",H.LEAVITTI,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.PRODUCTA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.COMMODA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CRESSONII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.OCTODENTATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SPIREANA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.SMILACINAE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.CAERULESCENS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.DUNNINGI,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",H.CARINATA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",M.RELATIVA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.WHEELERI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.INTEGRA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ALLEGHANIENSIS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",E.SCUTELARIS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ZEPHYRUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.WILKELLA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CLEMATIDIS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.RUGOSA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CHROMOTRICHA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.MESILLAE,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ATHABACENSE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.GEMULA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.INERMIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.HITCHENSI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.IMITATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.ROTUNDATA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.MENDICA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.TAYLOREA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.DICHROUS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.ANDRENOIDES,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.NIGROVIRIDE,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.AMERICANA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.TERSULA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",L.PLANATUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CEANOTHI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.LEUCOZONIUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.PUMILA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.WSCRIPTA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.VIRESCENS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.TERNARIUS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.REGULARIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.CAERULESCENS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.DESPONSA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",L.ABANCI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.CAMPANULARUM,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
