cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.20299,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.02894,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.21163,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.45379,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.66227,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.77064,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.65272,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.83887,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.95878,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.61259,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.85496,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.53597,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.9961,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.23365,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.5675,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.95759,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.08152,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.63583,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.77545,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.77359,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.99522,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.6278,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.99449,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.09599,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.8787,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.31954,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.21764,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.60912,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.42312,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.77231,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.06263,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.59352,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.17431,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.03796,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.25831,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.17486,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.16796,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.12883,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.20982,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.8224,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.81406,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.16758,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.49672,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.70605,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.94718,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.38617,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.3238,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.52572,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.97723,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.11652,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.41739,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.30209,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.46124,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.1208,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.97493,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.52971,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.70575,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.59148,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.71704,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.61326,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.14312,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.61701,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.71793,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.84973,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.13936,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.71218,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.06946,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.1063,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.35901,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,4.26084,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.71296,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.8963,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,3.76701,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus quadripunctatus,Thorax Length,5.15406,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.08279,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.02999,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.42235,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.15098,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.08725,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.17329,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.3123,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.77751,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.12742,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.28404,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.99489,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.5747,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.94732,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.56164,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.0296,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.45856,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.79924,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.82066,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.85089,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.20244,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.97636,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.91692,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.34264,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.01618,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.70061,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.57473,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.81695,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.3193,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.10391,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.81081,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.91788,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.22505,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.46566,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.4693,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.52012,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,3.95038,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,3.69799,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.2719,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.62196,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.85973,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.86296,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.60248,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.29886,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.03665,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.78301,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.16398,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.34196,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.00138,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,3.96421,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.29689,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.50456,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.34396,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.5791,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.09453,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.09419,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.98049,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.71217,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.33506,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.41325,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.11596,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.31352,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.37661,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.77189,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.16625,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.67803,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.71365,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.6204,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.87972,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.87082,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.63553,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.87983,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.50602,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.36078,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.50609,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.50822,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.17674,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.52765,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.07286,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.48925,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.52658,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.6156,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.56175,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.08952,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.74136,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,4.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus tenuipes,Thorax Length,5.08644,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus investigator,Total Length,8.92437,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.61356,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,5.95175,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.86488,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.72643,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.7972,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.44552,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.83174,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.50817,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.76813,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.13772,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.54273,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.27066,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.19551,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.37927,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.03723,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.97974,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.44636,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.89098,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.43605,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.53215,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.91092,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.53192,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.75058,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.59723,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.47215,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.19796,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.74858,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,5.63753,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.27096,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.86897,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.01051,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.0167,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.56,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.96294,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.25505,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.80176,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.33502,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.09357,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.33157,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.88162,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.00178,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.93915,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.6192,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.95108,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.53843,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.14367,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.00918,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.50432,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.0031,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.61177,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.51732,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.11575,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.26984,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.88758,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.96621,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.19219,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.05933,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.11461,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.36144,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.34457,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.39563,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.06011,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.94217,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.44122,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.06615,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.44669,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.9832,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.54777,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.96075,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.50704,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.07945,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,6.76012,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,7.32201,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nicrophorus vespilloides,Total Length,8.1007,,,,moderate,the trait was not extracted for this species
