basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.8464,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,17.11396,,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.33768,ratio to body length,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.5261,mm,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,4.06935,Ratio,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),5.0519,,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.70693,ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.09272,,CWM,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.35162,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.01936,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.95804,Dimensionless,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),19,Ratio to body length,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.37098,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,13.03368,,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),2.99214,ratio to body length,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),2.80979,mm,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.44949,Ratio,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.09535,,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.59205,ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),5.52801,,CWM,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.75349,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.41712,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.21405,Dimensionless,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),16,Ratio to body length,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.17061,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,15.55867,,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.87996,ratio to body length,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),2.98702,mm,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.57221,Ratio,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.75225,,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.1065,ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.22965,,CWM,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.92767,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.80412,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.04225,Dimensionless,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),16.5,Ratio to body length,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.73179,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,14.28079,,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.36676,ratio to body length,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),2.93586,mm,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.5784,Ratio,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.31927,,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.33563,ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),5.80271,,CWM,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.46973,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.12948,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.1791,Dimensionless,mean,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),15.5,Ratio to body length,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.59921,Ratio,mean ± SD,,both,adult,,,,,,3,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,15.13584,,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.41175,ratio to body length,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.10546,mm,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.76781,Ratio,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.50873,,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.95628,ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.14622,,CWM,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.62642,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.9927,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.59345,Dimensionless,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),17,Ratio to body length,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.61912,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,15.44726,,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.6637,ratio to body length,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.18695,mm,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.59877,Ratio,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.49898,,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.18479,ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.04113,,CWM,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.67491,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.8578,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.58566,Dimensionless,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),17,Ratio to body length,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),7.53271,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,17.44209,,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.20842,ratio to body length,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headwidth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.43956,mm,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxlenth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00) on preserved specimens.,3.99772,Ratio,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,thoraxwidth,Direct measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.92204,,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,elytralenth,Morphological measurement of elytra length using a binocular microscope (Nikon NIS-Elements D 5.01.00),9.23595,ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodywidth,Measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),6.72467,,CWM,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,femur,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.29423,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,tibia,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),4.4324,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,antenna,Morphometric measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.71669,Dimensionless,mean,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,hindwing,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),18.5,Ratio to body length,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,leglenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),8.72663,Ratio,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,Elevation,"Collection of beetle samples at specific, measured elevations along the northern slope of Changbai Mountain.",800,m,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,sex,,0,,mode,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,bodysize,Morphological traits were measured under a binocular microscope with the Nikon NIS-Elements D 5.01.00.,16.51831,,mean ± SD,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Nicrophorus quadripunctatus,headlenth,Morphological measurement using a binocular microscope (Nikon NIS-Elements D 5.01.00),3.88968,ratio to body length,mean ± SD,,both,adult,,,,,,4,,,,,
