basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Amara crassispina/neoscotica/cupreolata,Wing morphology,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara crassispina/neoscotica/cupreolata,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara crassispina/neoscotica/cupreolata,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara crassispina/neoscotica/cupreolata,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara crassispina/neoscotica/cupreolata,bodylength,Midpoint of published range,7.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara lacustris/carinata,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara lacustris/carinata,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara lacustris/carinata,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara lacustris/carinata,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara lacustris/carinata,bodylength,Midpoint of published range,12.2,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara angustata/angustatoides,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara angustata/angustatoides,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara angustata/angustatoides,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara angustata/angustatoides,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara angustata/angustatoides,bodylength,Midpoint of published range,6.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara obesa,Wing morphology,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara obesa,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara obesa,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara obesa,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara obesa,bodylength,Midpoint of published range,11,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara familiaris,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara familiaris,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara familiaris,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara familiaris,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara familiaris,bodylength,Midpoint of published range,6.4,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara rubrica.musculis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara rubrica.musculis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara rubrica.musculis,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara rubrica.musculis,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara rubrica.musculis,bodylength,Midpoint of published range,5.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara ellipsis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara ellipsis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara ellipsis,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara ellipsis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara ellipsis,bodylength,Midpoint of published range,8,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara pennsylvanica,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara pennsylvanica,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara pennsylvanica,Diet,,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara pennsylvanica,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara pennsylvanica,bodylength,Midpoint of published range,10.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amphasia sericea,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amphasia sericea,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amphasia sericea,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amphasia sericea,Activity time,Data obtained from published literature,cathemeral,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amphasia sericea,bodylength,Midpoint of published range,9.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus harrisii,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus harrisii,bodylength,Midpoint of published range,11.8,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus rusticus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus rusticus,bodylength,Midpoint of published range,10,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus sanctaecrucis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus sanctaecrucis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus sanctaecrucis,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus sanctaecrucis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus sanctaecrucis,bodylength,Midpoint of published range,9.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus carbonarius,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus carbonarius,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus carbonarius,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus carbonarius,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus carbonarius,bodylength,Midpoint of published range,12.2,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus nigerrimus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus nigerrimus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus nigerrimus,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus nigerrimus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus nigerrimus,bodylength,Midpoint of published range,10.8,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus ovularis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus ovularis,bodylength,Midpoint of published range,11.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidion sp.,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp.,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp.,Diet,,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp.,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidion sp.,bodylength,Midpoint of published range,2.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus sp.,Wing morphology,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus sp.,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus sp.,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus sp.,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus sp.,bodylength,Midpoint of published range,9.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius emarginatus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius emarginatus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius emarginatus,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius emarginatus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius emarginatus,bodylength,Midpoint of published range,13.6,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius nemoralis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius nemoralis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius nemoralis,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius nemoralis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius nemoralis,bodylength,Midpoint of published range,11.9,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius platyderus,Wing morphology,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius platyderus,bodylength,Midpoint of published range,14.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius purpuricollis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius purpuricollis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius purpuricollis,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius purpuricollis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius purpuricollis,bodylength,Midpoint of published range,9.1,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius tomentosus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius tomentosus,bodylength,Midpoint of published range,15.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela punctulata,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela punctulata,bodylength,Midpoint of published range,12.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela sexguttata,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela sexguttata,bodylength,Midpoint of published range,12,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus seximpressus,Wing morphology,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus seximpressus,bodylength,Midpoint of published range,16.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus sodalis sodalis,Wing morphology,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis sodalis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis sodalis,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis sodalis,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus sodalis sodalis,bodylength,Midpoint of published range,16.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cymindis americana,Wing morphology,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cymindis americana,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cymindis americana,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cymindis americana,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cymindis americana,bodylength,Midpoint of published range,13.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicaelus elongatus,Wing morphology,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicaelus elongatus,bodylength,Midpoint of published range,17,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Diplocheila obtusa,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Diplocheila obtusa,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Diplocheila obtusa,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Diplocheila obtusa,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Diplocheila obtusa,bodylength,Midpoint of published range,10.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Galerita janus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Galerita janus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Galerita janus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Galerita janus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Galerita janus,bodylength,Midpoint of published range,19.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus affinis,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus affinis,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus affinis,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus affinis,Activity time,Data obtained from published literature,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus affinis,bodylength,Midpoint of published range,10.3,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus caliginosus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus caliginosus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus caliginosus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus caliginosus,Activity time,Data obtained from published literature,cathemeral,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus caliginosus,bodylength,Midpoint of published range,26,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus compar,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus compar,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus compar,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus compar,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus compar,bodylength,Midpoint of published range,15.1,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus eraticus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus eraticus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus eraticus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus eraticus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus eraticus,bodylength,Midpoint of published range,14.5,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus faunus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus faunus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus faunus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus faunus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus faunus,bodylength,Midpoint of published range,10.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus herbivagus/somnulentus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus herbivagus/somnulentus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus herbivagus/somnulentus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus herbivagus/somnulentus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus herbivagus/somnulentus,bodylength,Midpoint of published range,9.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus pensylvanicus,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus pensylvanicus,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,autumn,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus pensylvanicus,Diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Harpalus pensylvanicus,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Harpalus pensylvanicus,bodylength,Midpoint of published range,12.7,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cratacanthus dubius,Wing morphology,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cratacanthus dubius,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cratacanthus dubius,Diet,,predator,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cratacanthus dubius,Activity time,Data obtained from published literature,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cratacanthus dubius,bodylength,Midpoint of published range,11,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Notiobia sp.,Wing morphology,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Notiobia sp.,Breeding season,Values were obtained from published literature (Larochelle and Larivie`re 2003; Bousquet 2010).,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Notiobia sp.,Diet,,phytophagous,mm,mean,,both,adult,,,,,,,,,,,
