basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Anteon scapulare,Elevational range,Difference between the lowest and highest elevations at which the species was collected,987,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anteon scapulare,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anteon scapulare,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anteon scapulare,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anteon scapulare,Feeding guild,,Parasitoid,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anteon sp.,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Primary predators feeding on Hemiptera, Lepidoptera, Orthoptera, and pollinator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Anteon sp.,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anteon sp.,Body size,,2.95,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anteon sp.,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anteon sp.,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anteon sp.,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anteon sp.,Distribution index,,2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anteon sp.,Feeding guild,,Parasitoid,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mutilla mikado,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Primary predators feeding on Hemiptera, Lepidoptera, Orthoptera, and pollinator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Mutilla mikado,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mutilla mikado,Body size,,12,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Mutilla mikado,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mutilla mikado,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Mutilla mikado,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Mutilla mikado,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Mutilla mikado,Feeding guild,,Parasitoid,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anospilus consanguineus,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Anospilus consanguineus,Flight duraiton,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anospilus consanguineus,Body size,,8.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anospilus consanguineus,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anospilus consanguineus,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anospilus consanguineus,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anospilus consanguineus,Distribution index,,2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anospilus consanguineus,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplius sp.,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Anoplius sp.,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplius sp.,Body size,,8.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anoplius sp.,Elevational range,Difference between the lowest and highest elevations at which the species was collected,169,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anoplius sp.,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anoplius sp.,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Anoplius sp.,Distribution index,,2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anoplius sp.,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caliadurgus ussuriensis,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Caliadurgus ussuriensis,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caliadurgus ussuriensis,Body size,,8.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caliadurgus ussuriensis,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Caliadurgus ussuriensis,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caliadurgus ussuriensis,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Caliadurgus ussuriensis,Distribution index,,3.6666666666666665,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Caliadurgus ussuriensis,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Clistoderes futabae,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Clistoderes futabae,Flight duraiton,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Clistoderes futabae,Body size,,6.75,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Clistoderes futabae,Elevational range,Difference between the lowest and highest elevations at which the species was collected,284,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Clistoderes futabae,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Clistoderes futabae,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Clistoderes futabae,Distribution index,,3.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Clistoderes futabae,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ctenopriocnemis filicornis,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Ctenopriocnemis filicornis,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ctenopriocnemis filicornis,Body size,,8,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ctenopriocnemis filicornis,Elevational range,Difference between the lowest and highest elevations at which the species was collected,115,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ctenopriocnemis filicornis,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ctenopriocnemis filicornis,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Ctenopriocnemis filicornis,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ctenopriocnemis filicornis,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dipogon romankovae,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Dipogon romankovae,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dipogon romankovae,Body size,,9,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dipogon romankovae,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dipogon romankovae,Nesting position,,Above-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dipogon romankovae,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Dipogon romankovae,Distribution index,,2.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dipogon romankovae,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Eopompilus minor,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Eopompilus minor,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Eopompilus minor,Body size,,8,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Eopompilus minor,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Eopompilus minor,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Eopompilus minor,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Eopompilus minor,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Eopompilus minor,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Poecilagenia hirashimai,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Poecilagenia hirashimai,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Poecilagenia hirashimai,Body size,,8.25,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Poecilagenia hirashimai,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Poecilagenia hirashimai,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Poecilagenia hirashimai,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Poecilagenia hirashimai,Distribution index,,2.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Poecilagenia hirashimai,Feeding guild,,Parasitoid,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis cyphonota,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Priocnemis cyphonota,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis cyphonota,Body size,,10,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis cyphonota,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis cyphonota,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis cyphonota,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Priocnemis cyphonota,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis cyphonota,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis japonica,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Priocnemis japonica,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis japonica,Body size,,14,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis japonica,Elevational range,Difference between the lowest and highest elevations at which the species was collected,293,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Priocnemis japonica,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis japonica,Soil dependence,,Aculeata feeding soil animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Priocnemis japonica,Distribution index,,2.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Priocnemis japonica,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichovespula pacifica,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Dolichovespula pacifica,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichovespula pacifica,Body size,,12,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dolichovespula pacifica,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dolichovespula pacifica,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dolichovespula pacifica,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Dolichovespula pacifica,Distribution index,,2.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dolichovespula pacifica,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vespula vulgaris,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)","Hyper predators feeding Araneae, Diptera, and predator Hymenoptera",,mean,,both,adult,,,,,,,,,,,
,Vespula vulgaris,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vespula vulgaris,Body size,,13,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Vespula vulgaris,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vespula vulgaris,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Vespula vulgaris,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Vespula vulgaris,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Vespula vulgaris,Feeding guild,,Predator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena denticulata,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Andrena denticulata,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena denticulata,Body size,,12.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena denticulata,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena denticulata,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena denticulata,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Andrena denticulata,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena denticulata,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena kaguya,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Andrena kaguya,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena kaguya,Body size,,6.75,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena kaguya,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena kaguya,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena kaguya,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Andrena kaguya,Distribution index,,3.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena kaguya,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena lapponica,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Andrena lapponica,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena lapponica,Body size,,11,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena lapponica,Elevational range,Difference between the lowest and highest elevations at which the species was collected,372,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena lapponica,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena lapponica,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Andrena lapponica,Distribution index,,2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena lapponica,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena semirugosa,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Andrena semirugosa,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena semirugosa,Body size,,6.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena semirugosa,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena semirugosa,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena semirugosa,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Andrena semirugosa,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena semirugosa,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena subopaka,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Andrena subopaka,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena subopaka,Body size,,7,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena subopaka,Elevational range,Difference between the lowest and highest elevations at which the species was collected,185,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena subopaka,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena subopaka,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Andrena subopaka,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena subopaka,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus ardens,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Bombus ardens,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus ardens,Body size,,12,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ardens,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus ardens,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ardens,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Bombus ardens,Distribution index,,3.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus ardens,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus beaticola,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Bombus beaticola,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus beaticola,Body size,,10,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus beaticola,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus beaticola,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus beaticola,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Bombus beaticola,Distribution index,,2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus beaticola,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus confusus,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Hylaeus confusus,Flight duraiton,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus confusus,Body size,,6.75,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus confusus,Elevational range,Difference between the lowest and highest elevations at which the species was collected,472,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus confusus,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus confusus,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Hylaeus confusus,Distribution index,,3,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus confusus,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus niger,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Hylaeus niger,Flight duraiton,,2,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus niger,Body size,,6.75,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus niger,Elevational range,Difference between the lowest and highest elevations at which the species was collected,514,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylaeus niger,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus niger,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Hylaeus niger,Distribution index,,3.2,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Hylaeus niger,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum albipes,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Lasioglossum albipes,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum albipes,Body size,,7.75,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum albipes,Elevational range,Difference between the lowest and highest elevations at which the species was collected,0,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum albipes,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum albipes,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Lasioglossum albipes,Distribution index,,2.5,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum albipes,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum apristum,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
,Lasioglossum apristum,Flight duraiton,,1,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum apristum,Body size,,8,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum apristum,Elevational range,Difference between the lowest and highest elevations at which the species was collected,87,m,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum apristum,Nesting position,,Below-ground nesting,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum apristum,Soil dependence,,Aculeata feeding flowers and above-ground animals,,mean,,both,adult,,,,,,,,,,,
Occurrence,Lasioglossum apristum,Distribution index,,3.6666666666666665,index,mean,,both,adult,,,,,,,,,,,
HumanObservation,Lasioglossum apristum,Feeding guild,,Pollinator,,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum baleicum,Trophic level,"Classification based on feeding guild (pollinator, primary predator, hyper predator)",Pollinator bees,,mean,,both,adult,,,,,,,,,,,
