basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Ectatomma edentatum,MandL,Length from the mandibular insertion to the most external point,1.130,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.348,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.616,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Leg length,,4.303,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,1120,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Distance,Distance from the sampling point to the nest,1.99,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,116,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Diaspore removal,Artificial diaspore deposition and behavioral observation,15,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Mesosomal or Weber’s length,,2.489,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,MandL,Length from the mandibular insertion to the most external point,1.182,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.364,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.637,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Leg length,,4.194,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,1020,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Distance,Distance from the sampling point to the nest,1.45,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,131,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Diaspore removal,Artificial diaspore deposition and behavioral observation,6,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Mesosomal or Weber’s length,,2.858,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,MandL,Length from the mandibular insertion to the most external point,1.086,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.313,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.519,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Leg length,,3.820,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,1900,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Distance,Distance from the sampling point to the nest,4.52,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,146,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Diaspore removal,Artificial diaspore deposition and behavioral observation,9,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Mesosomal or Weber’s length,,2.818,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,MandL,Length from the mandibular insertion to the most external point,1.050,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.323,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.557,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Leg length,,4.095,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,330,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Distance,Distance from the sampling point to the nest,2.55,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,156,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Diaspore removal,Artificial diaspore deposition and behavioral observation,13,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Mesosomal or Weber’s length,,2.758,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,MandL,Length from the mandibular insertion to the most external point,1.048,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.302,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.612,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma edentatum,Leg length,,3.950,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,480,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Distance,Distance from the sampling point to the nest,3.60,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,280,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Diaspore removal,Artificial diaspore deposition and behavioral observation,4,"s, count",mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,373,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,178,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,149,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A4N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,63,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,40,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,41,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A4N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,161,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,187,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,94,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A5N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,87,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,80,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,58,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A6N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,66,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,57,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,71,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A7N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,196,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,140,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,97,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A7N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,180,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,162,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,112,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A7N4,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,106,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,69,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,77,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A8N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,242,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,296,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,240,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A9N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,206,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,470,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,190,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A9N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,120,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,195,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,130,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A10N1,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,442,s,mean,,both,adult,,,,,,A10N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,First,s,mean,,both,adult,,,,,,A10N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,230,s,mean,,both,adult,,,,,,A10N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Second,s,mean,,both,adult,,,,,,A10N2,,,,,
HumanObservation,Ectatomma edentatum,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,138,s,mean,,both,adult,,,,,,A10N2,,,,,
HumanObservation,Ectatomma edentatum,N removal,,Last,s,mean,,both,adult,,,,,,A10N2,,,,,
PreservedSpecimen,Pheidole jelskii,Mesosomal or Weber’s length,,0.892,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,MandL,Length from the mandibular insertion to the most external point,0.360,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.108,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,0.721,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Leg length,,1.650,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Strategy,,Group,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,3240,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Distance,Distance from the sampling point to the nest,0.35,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,1960,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Diaspore removal,Artificial diaspore deposition and behavioral observation,1,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Mesosomal or Weber’s length,,1.146,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,MandL,Length from the mandibular insertion to the most external point,0.442,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.126,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,0.808,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Leg length,,1.560,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Strategy,,Group,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,7320,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Distance,Distance from the sampling point to the nest,5.42,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,960,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Diaspore removal,Artificial diaspore deposition and behavioral observation,2,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Mesosomal or Weber’s length,,1.024,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,MandL,Length from the mandibular insertion to the most external point,0.391,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.122,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,1.044,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pheidole jelskii,Leg length,,2.260,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Strategy,,Group,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,2340,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Distance,Distance from the sampling point to the nest,2.13,m,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Time r,Time taken for ants to transport artificial diaspores from the sampling point to the nest.,960,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Pheidole jelskii,Diaspore removal,Artificial diaspore deposition and behavioral observation,1,"s, count",mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma opaciventre,Mesosomal or Weber’s length,,4.506,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma opaciventre,MandL,Length from the mandibular insertion to the most external point,7.782,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma opaciventre,Eye length,Measurement of eye width/length using a Zeiss Axio Zoom V16 microscope.,0.475,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma opaciventre,Scape length,Measurement of scape length using a Zeiss Axio Zoom V16 microscope.,2.661,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ectatomma opaciventre,Leg length,,7.260,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma opaciventre,Strategy,,Solitary,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma opaciventre,Discovery,Time elapsed from the start of the experiment (7:00 am) until the first ant began removing the artificial diaspore.,4.11,s,mean,,both,adult,,,,,,,,,,,
HumanObservation,Ectatomma opaciventre,Distance,Distance from the sampling point to the nest,4.50,m,single observation,,both,adult,,,,,,,,,,,
