basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,"Andrenidae Andreninae Andrena Micrandrena hikosana Hirashima, 1957",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Micrandrena hikosana Hirashima, 1957",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,6.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,509.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Micrandrena kaguya Hirashima, 1965",Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,9.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Andrenidae Andreninae Andrena Simandrena opacifovea Hirashima, 1952",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Flight duration,Number of sampling times the species was collected,2.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,14.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,536.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Apinae Bombus Diversobombus diversus Smith, 1869",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apidae Apinae Eucera Synhalonia nipponensis,Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apidae Apinae Eucera Synhalonia nipponensis,Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Apidae Apinae Eucera Synhalonia nipponensis,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,12.0,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apidae Apinae Eucera Synhalonia nipponensis,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apidae Apinae Eucera Synhalonia nipponensis,Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apidae Apinae Eucera Synhalonia nipponensis,Distribution index,,4.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Trophic level,,Primary predators (predators and parasitoids of herbivores),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,7.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Feeding guild,Classification based on feeding mechanism,Blood Parasitoid,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada alboguttata Herrich-Schaeffer, 1839",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,7.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Feeding guild,Classification based on feeding mechanism,Blood Parasitoid,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada ginran Tsuneki, 1973",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,5.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Feeding guild,Classification based on feeding mechanism,Blood Parasitoid,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Nomadinae Nomada hakonensis Cockerell, 1911",Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,4.7,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina satoi Yasumatsu, 1936",Distribution index,,4.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Trophic level,,Herbivores (pollinator bees),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,7.949999999999999,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Feeding guild,Classification based on feeding mechanism,Pollinator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Apidae Xylocopinae Ceratina Ceratinidia iwatai Yasumatsu, 1936",Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Flight duration,Number of sampling times the species was collected,3.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,7.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,881.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Feeding guild,Classification based on feeding mechanism,Blood Parasitoid,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Benbicinae Nippononysson rufopictus Yasumatsu & Maidl, 1936",Distribution index,,4.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Flight duration,Number of sampling times the species was collected,2.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,6.25,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,161.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Blepharipus styrius,Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus opacifrons,Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus opacifrons,Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Crabroninae Crossocerus opacifrons,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,5.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus opacifrons,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,194.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus opacifrons,Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus opacifrons,Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Flight duration,Number of sampling times the species was collected,2.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,10.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Crossocerus Cuphopterus subulatus,Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,11.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Crabroninae Ectemnius Hypocrabro continuus,Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,9.0,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,1072.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon fronticorne Gussakovskij, 1936",Distribution index,,3.6666666666666665,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,4.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon koikense Tsuneki, 1956",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,11.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon pacificum Gussakovskij, 1932",Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,10.0,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Crabroninae Trypoxylon varipes Pérez, 1905",Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Trophic level,,Primary predators (predators and parasitoids of herbivores),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,6.0,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,0.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Nissoninae Alysson monticola Tsuneki, 1977",Distribution index,,3.5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Nissoninae Nysson spinosus,Trophic level,,Secondary predators (predators and parasitoids of predators),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Nissoninae Nysson spinosus,Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Nissoninae Nysson spinosus,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,10.5,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Nissoninae Nysson spinosus,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,400.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Nissoninae Nysson spinosus,Feeding guild,Classification based on feeding mechanism,Blood Parasitoid,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Nissoninae Nysson spinosus,Distribution index,,3.0,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Pemphredoninae Passaloecus insignis,Trophic level,,Primary predators (predators and parasitoids of herbivores),,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Pemphredoninae Passaloecus insignis,Flight duration,Number of sampling times the species was collected,2.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,Crabronidae Pemphredoninae Passaloecus insignis,Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,6.75,,mean,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Pemphredoninae Passaloecus insignis,Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,27.0,m,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Crabronidae Pemphredoninae Passaloecus insignis,Feeding guild,Classification based on feeding mechanism,Predator,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Crabronidae Pemphredoninae Passaloecus insignis,Distribution index,,3.6666666666666665,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Crabronidae Pemphredoninae Psen affinis Gussakovskij, 1937",Trophic level,,Primary predators (predators and parasitoids of herbivores),,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Pemphredoninae Psen affinis Gussakovskij, 1937",Flight duration,Number of sampling times the species was collected,1.0,count,mean,,both,adult,,,,,,,,,,,
Plain Examples for HumanObservation,"Crabronidae Pemphredoninae Psen affinis Gussakovskij, 1937",Mean body size,Literature data from Tadauchi and Murao (2014) for bees and Terayama and Suda (2016) for wasps.,11.0,,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Crabronidae Pemphredoninae Psen affinis Gussakovskij, 1937",Altitudinal range,Elevation was determined by selecting specific study sites within the Kyushu Central Mountains.,536.0,m,range,,both,adult,,,,,,,,,,,
