basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Amara rubrica/musculis,Range,,0–2.06,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Amara rubrica/musculis,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Amara rubrica/musculis,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Amara rubrica/musculis,Age,Number of growing seasons since the site was restored or planted,-0.48,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara turbata,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara turbata,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara turbata,diet,,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara turbata,activity,,unknown,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amara turbata,size,Midpoint of body length range listed in literature,9.2,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara turbata,± 1 s.d.,,0.02 ± 0.07,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Amara turbata,Range,,0–0.29,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Amara turbata,Bison,,species were absent in sites with bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Amara turbata,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,species was absent in non-fire sites,,mode,,both,adult,,,,,,,,,,,
Occurrence,Amara turbata,Age,Number of growing seasons since the site was restored or planted,-0.11,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus harrisii,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus harrisii,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus harrisii,size,Midpoint of body length range listed in literature,11.8,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,± 1 s.d.,,0.43 ± 0.56,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,Range,,0–1.8,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Anisodactylus harrisii,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus harrisii,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Anisodactylus harrisii,Age,Number of growing seasons since the site was restored or planted,-0.20,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus ovularis,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus ovularis,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus ovularis,size,Midpoint of body length range listed in literature,11.3,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,± 1 s.d.,,0.03 ± 0.14,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,Range,,0–0.6,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Anisodactylus ovularis,Bison,,species were absent in sites with bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus ovularis,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,species was absent in non-fire sites,,mode,,both,adult,,,,,,,,,,,
Occurrence,Anisodactylus ovularis,Age,Number of growing seasons since the site was restored or planted,-0.11,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus rusticus,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus rusticus,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anisodactylus rusticus,size,Midpoint of body length range listed in literature,10,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,± 1 s.d.,,0.58 ± 0.68,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,Range,,0–2.35,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Anisodactylus rusticus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anisodactylus rusticus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Anisodactylus rusticus,Age,Number of growing seasons since the site was restored or planted,-0.41,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidinii sp. 1,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidinii sp. 1,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidinii sp. 1,diet,,unknown,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidinii sp. 1,activity,,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidinii sp. 1,size,Midpoint of body length range listed in literature,2.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidinii sp. 1,± 1 s.d.,,0.04 ± 0.11,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidinii sp. 1,Range,,0–0.36,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Bembidinii sp. 1,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bembidinii sp. 1,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,species were absent in sites with fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Bembidinii sp. 1,Age,Number of growing seasons since the site was restored or planted,0.29,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidion sp. 1,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidion sp. 1,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp. 1,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp. 1,activity,,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bembidion sp. 1,size,Midpoint of body length range listed in literature,2.2,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp. 1,± 1 s.d.,,0.28 ± 0.69,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp. 1,Range,,0–2.95,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Bembidion sp. 1,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bembidion sp. 1,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Bembidion sp. 1,Age,Number of growing seasons since the site was restored or planted,0.79,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus gregarius,wingtype,,dimorphic,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus gregarius,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus gregarius,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus gregarius,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus gregarius,size,Midpoint of body length range listed in literature,9.3,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus gregarius,± 1 s.d.,,2.34 ± 2.68,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus gregarius,Range,,0–10.29,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Calathus gregarius,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calathus gregarius,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Calathus gregarius,Age,Number of growing seasons since the site was restored or planted,-0.33,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus opaculus,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus opaculus,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus opaculus,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus opaculus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calathus opaculus,size,Midpoint of body length range listed in literature,9.3,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus opaculus,± 1 s.d.,,2.9 ± 4.12,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calathus opaculus,Range,,0–15,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Calathus opaculus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calathus opaculus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Calathus opaculus,Age,Number of growing seasons since the site was restored or planted,-0.44,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius platyderus,wingtype,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius platyderus,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius platyderus,size,Midpoint of body length range listed in literature,14.7,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,± 1 s.d.,,10.88 ± 15.08,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,Range,,0–57.96,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Chlaenius platyderus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius platyderus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Chlaenius platyderus,Age,Number of growing seasons since the site was restored or planted,0.36,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius tomentosus,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius tomentosus,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Chlaenius tomentosus,size,Midpoint of body length range listed in literature,15.3,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,± 1 s.d.,,0.1 ± 0.18,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,Range,,0–0.6,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Chlaenius tomentosus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Chlaenius tomentosus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Chlaenius tomentosus,Age,Number of growing seasons since the site was restored or planted,-0.24,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela punctulata,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela punctulata,season,Pitfall trapping and controlled field assays,fall,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,activity,,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela punctulata,size,Midpoint of body length range listed in literature,12.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,± 1 s.d.,,0.71 ± 0.8,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,Range,,0–2.14,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Cicindela punctulata,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela punctulata,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Cicindela punctulata,Age,Number of growing seasons since the site was restored or planted,0.51,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela sexguttata,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela sexguttata,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,activity,,diurnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cicindela sexguttata,size,Midpoint of body length range listed in literature,12,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,± 1 s.d.,,3.38 ± 2.22,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,Range,,0.3–7.65,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Cicindela sexguttata,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cicindela sexguttata,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Cicindela sexguttata,Age,Number of growing seasons since the site was restored or planted,-0.31,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus seximpressus,wingtype,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus seximpressus,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus seximpressus,size,Midpoint of body length range listed in literature,16.5,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,± 1 s.d.,,11.93 ± 12.05,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,Range,,0–51.48,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Cyclotrachelus seximpressus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus seximpressus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Cyclotrachelus seximpressus,Age,Number of growing seasons since the site was restored or planted,0.80,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus sodalis,wingtype,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus sodalis,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cyclotrachelus sodalis,size,Midpoint of body length range listed in literature,16.3,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis,± 1 s.d.,,11.27 ± 19.77,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis,Range,,0.29–85.57,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Cyclotrachelus sodalis,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Cyclotrachelus sodalis,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Cyclotrachelus sodalis,Age,Number of growing seasons since the site was restored or planted,0.78,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicaelus elongatus,wingtype,,brachypterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicaelus elongatus,season,Pitfall trapping and controlled field assays,spring,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,diet,,carnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicaelus elongatus,size,Midpoint of body length range listed in literature,17,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,± 1 s.d.,,0.21 ± 0.43,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,Range,,0–1.47,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Dicaelus elongatus,Bison,,percent change in activity density relative to sites without bison,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dicaelus elongatus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,percent change in activity density relative to sites without prescribed fire,,mode,,both,adult,,,,,,,,,,,
Occurrence,Dicaelus elongatus,Age,Number of growing seasons since the site was restored or planted,-0.20,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicheirotrichus cognatus,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicheirotrichus cognatus,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicheirotrichus cognatus,diet,,omnivore,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicheirotrichus cognatus,activity,,nocturnal,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Dicheirotrichus cognatus,size,Midpoint of body length range listed in literature,4.4,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicheirotrichus cognatus,± 1 s.d.,,0.02 ± 0.07,activity density per 100 trapdays,mean,,both,adult,,,,,,,,,,,
HumanObservation,Dicheirotrichus cognatus,Range,,0–0.3,count,mean,,both,adult,,,,,,,,,,,
LivingSpecimen,Dicheirotrichus cognatus,Bison,,species was absent in non-bison sites,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Dicheirotrichus cognatus,Fire,Application of prescribed burning to research sites during the study period (March–April 2018).,species was absent in non-fire sites,,mode,,both,adult,,,,,,,,,,,
Occurrence,Dicheirotrichus cognatus,Age,Number of growing seasons since the site was restored or planted,0.15,years,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Diplocheila obtusa,wingtype,,macropterous,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Diplocheila obtusa,season,Pitfall trapping and controlled field assays,all,mm,mean,,both,adult,,,,,,,,,,,
