cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Habropoda tristissima,diet breadth,generalist,,,0.47,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV05,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Melissodes sp. A,nesting location,below ground,,,0.52,severe,species not extracted at all
species not in prediction,Svastra sabinensis,social organization,solitary,,Ceratina arizonensis,0.58,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia10,diet breadth,generalist,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Megachile sp. H,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV03,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. 4,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia9,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. E,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Conanthalictus cockerelli,social organization,solitary,,Conanthalictus,0.72,severe,species not extracted at all
"species+trait present, value differs",Ceratina acantha,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ceratina nanula,nesting location,cavity,cavity[2],,,moderate,predicted a different value for this trait
species not in prediction,Xylocopa tabaniformis,nesting location,cavity,,Xylocopa,0.55,severe,species not extracted at all
species not in prediction,Diadasia rinconis,nesting location,below ground,,,0.53,severe,species not extracted at all
"species+trait present, value differs",Anthophorula nitens,social organization,solitary,solitary[8],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. diaA,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Eucera cordleyi,social organization,solitary,,,0.46,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia6,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaD,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia2,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disB,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
"species present, trait missing",Osmia sp. 1,nesting location,cavity,,,,moderate,the trait was not extracted for this species
species not in prediction,Colletes sp. A2,social organization,solitary,,Colletes,0.73,severe,species not extracted at all
"species present, trait missing",Ashmeadiella sp. 1,nesting location,cavity,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena sp. 3c-B,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Habropoda tristissima,nesting location,below ground,,,0.47,severe,species not extracted at all
species not in prediction,Xeromelecta californica,diet breadth,cleptoparasitic,,Xeromelecta,0.65,severe,species not extracted at all
species not in prediction,Melissodes sp. B,social organization,solitary,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV07,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Ashmeadiella cubiceps,diet breadth,generalist,,Ashmeadiella sp. 1,0.74,severe,species not extracted at all
"species+trait present, value differs",Ceratina micheneri,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Osmia sp. C,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Anthidium placitum,nesting location,below ground,,Anthidium,0.67,severe,species not extracted at all
species not in prediction,Halictus tripartitus,nesting location,below ground,,Halictus,0.57,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia5,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
"species+trait present, value differs",Anthophorula cerei,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Megachile sp. F,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Megachile sp. H,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Diadasia vallicola,nesting location,below ground,,,0.44,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia12,nesting location,below ground,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Eucera dorsata,nesting location,below ground,,,0.53,severe,species not extracted at all
species not in prediction,Eucera lunata,social organization,solitary,,,0.50,severe,species not extracted at all
species not in prediction,Diadasia diminuta,nesting location,below ground,,,0.50,severe,species not extracted at all
"species+trait present, value differs",Anthophorula albicans,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Bombus vosnesenskii,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Bombus crotchii,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Bombus vandykei,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Andrena sp. 3c-D,diet breadth,specialist,generalist[5],,,moderate,predicted a different value for this trait
species not in prediction,Megachile sp. D,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Diadasia australis,social organization,solitary,,,0.41,severe,species not extracted at all
species not in prediction,Agapostemon melliventri,nesting location,below ground,,Agapostemon,0.65,severe,species not extracted at all
species not in prediction,Halictus farinosus,nesting location,below ground,,Conanthalictus,0.62,severe,species not extracted at all
"species present, trait missing",Megachile sp. 2,diet breadth,generalist,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum sp. dia11,nesting location,below ground,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Osmia sp. F,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Xenoglossa strenua,social organization,solitary,,Xenoglossa,0.71,severe,species not extracted at all
species not in prediction,Megachile sp. J,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Xeromelecta californica,nesting location,cleptoparasitic,,Xeromelecta,0.65,severe,species not extracted at all
species not in prediction,Megachile sp. I,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
"species+trait present, value differs",Ceratina micheneri,nesting location,cavity,cavity[2],,,moderate,predicted a different value for this trait
species not in prediction,Melissodes sp. C,diet breadth,generalist,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Megachile sp. X,nesting location,cavity,,Megachile sp. 2,0.86,severe,species not extracted at all
"species+trait present, value differs",Calliopsis scutellaris,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. EV04,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Nomada sp. A,social organization,cleptoparasitic,,Osmia sp. 1,0.63,severe,species not extracted at all
species not in prediction,Triepeolus concavus,social organization,cleptoparasitic,,Triepeolus,0.69,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia4,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV06,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Diadasia angusticeps,diet breadth,specialist,,,0.48,severe,species not extracted at all
species not in prediction,Agapostemon femoratus,nesting location,below ground,,Agapostemon,0.69,severe,species not extracted at all
"species+trait present, value differs",Bombus californicus,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Melissodes sp. D,nesting location,below ground,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Anthophora californica,diet breadth,generalist,,Anthophora Anthophoroides californica,0.75,severe,species not extracted at all
"species+trait present, value differs",Calliopsis rhodophila,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Ashmeadiella difugita,diet breadth,generalist,,Ashmeadiella sp. 1,0.68,severe,species not extracted at all
species not in prediction,Osmia sp. D,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Perdita sp. D,diet breadth,specialist,,Perdita rhois,0.72,severe,species not extracted at all
"species present, trait missing",Hoplitis sp. 1,diet breadth,generalist,,,,moderate,the trait was not extracted for this species
species not in prediction,Perdita sp. E,diet breadth,specialist,,Perdita rhois,0.72,severe,species not extracted at all
species not in prediction,Oreopasites sp. 1,social organization,cleptoparasitic,,Hoplitis sp. 1,0.69,severe,species not extracted at all
"species present, trait missing",Megachile sp. 2,nesting location,cavity,,,,moderate,the trait was not extracted for this species
species not in prediction,Dianthidium pudicum,diet breadth,generalist,,Dianthidium,0.73,severe,species not extracted at all
"species+trait present, value differs",Ceratina arizonensis,social organization,eusocial,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. dia7,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Osmia sp. G,nesting location,cavity,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Diadasia lutzi,social organization,solitary,,,0.48,severe,species not extracted at all
species not in prediction,Dufourea trochantera,social organization,solitary,,,0.55,severe,species not extracted at all
species not in prediction,Colletes sp. A1,nesting location,below ground,,Colletes,0.73,severe,species not extracted at all
species not in prediction,Megachile sp. 3b,nesting location,cavity,,Megachile sp. 2,0.90,severe,species not extracted at all
species not in prediction,Melissodes sp. C,nesting location,below ground,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Habropoda depressa,social organization,solitary,,,0.42,severe,species not extracted at all
species not in prediction,Diadasia nitidifrons,diet breadth,specialist,,,0.52,severe,species not extracted at all
species not in prediction,Diadasia enavata,social organization,solitary,,,0.44,severe,species not extracted at all
species not in prediction,Megachile inimca,diet breadth,generalist,,Megachile sp. 2,0.67,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia4,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. G,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Ashmeadiella meliloti,social organization,solitary,,Ashmeadiella sp. 1,0.68,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disD,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia3,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disA,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Melecta pacifica,diet breadth,cleptoparasitic,,,0.52,severe,species not extracted at all
species not in prediction,Agapostemon texanus,social organization,solitary,,Agapostemon,0.73,severe,species not extracted at all
"species+trait present, value differs",Anthophora sp. A,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Ashmeadiella salviae,social organization,solitary,,Ashmeadiella sp. 1,0.76,severe,species not extracted at all
species not in prediction,Perdita mojavensis,social organization,solitary,,Perdita micheneri,0.69,severe,species not extracted at all
species not in prediction,Anthophora californica,nesting location,below ground,,Anthophora Anthophoroides californica,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sisymbrii,social organization,solitary,,Lasioglossum,0.71,severe,species not extracted at all
"species present, trait missing",Dufourea sp. 2,diet breadth,specialist,,,,moderate,the trait was not extracted for this species
species not in prediction,Melissodes sp. 4,social organization,solitary,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Megachile sp. 3a,nesting location,cavity,,Megachile sp. 2,0.90,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 2c-B,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Ashmeadiella difugita,nesting location,cavity,,Ashmeadiella sp. 1,0.68,severe,species not extracted at all
species not in prediction,Perdita sp. D,nesting location,below ground,,Perdita rhois,0.72,severe,species not extracted at all
"species present, trait missing",Hoplitis sp. 1,nesting location,cavity,,,,moderate,the trait was not extracted for this species
species not in prediction,Perdita sp. E,nesting location,below ground,,Perdita rhois,0.72,severe,species not extracted at all
species not in prediction,Xenoglossa patricia,diet breadth,specialist,,Xenoglossa,0.69,severe,species not extracted at all
species not in prediction,Dianthidium pudicum,nesting location,cavity,,Dianthidium,0.73,severe,species not extracted at all
species not in prediction,Hylaeus mesillae,nesting location,cavity,,Hylaeus,0.61,severe,species not extracted at all
"species+trait present, value differs",Anthophorula torticornis,social organization,solitary,eusocial[6],,,moderate,predicted a different value for this trait
species not in prediction,Ashmeadiella bucconis,nesting location,cavity,,Ashmeadiella sp. 1,0.74,severe,species not extracted at all
species not in prediction,Colletes sp. B,social organization,solitary,,Colletes,0.76,severe,species not extracted at all
"species+trait present, value differs",Panurginus bilobatus,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Perdita sp. F,diet breadth,specialist,,Perdita rhois,0.72,severe,species not extracted at all
species not in prediction,Diadasia nitidifrons,nesting location,below ground,,,0.52,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 3c-C,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia laticauda,diet breadth,specialist,,,0.47,severe,species not extracted at all
species not in prediction,Megachile inimca,nesting location,cavity,,Megachile sp. 2,0.67,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV05,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Halictus ligatus,nesting location,below ground,,Halictus,0.67,severe,species not extracted at all
species not in prediction,Dianthidium parvum,social organization,solitary,,Dianthidium,0.76,severe,species not extracted at all
species not in prediction,Diadasia bituberculata,social organization,solitary,,Perdita interrupta,0.55,severe,species not extracted at all
species not in prediction,Sphecodes sp. A,nesting location,cleptoparasitic,,Sphecodes,0.86,severe,species not extracted at all
species not in prediction,Lasioglossum sp. LA02,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disA,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Svastra sabinensis,diet breadth,generalist,,Ceratina arizonensis,0.58,severe,species not extracted at all
species not in prediction,Dieunomia nevadensis,nesting location,below ground,,Bombus nevadensis,0.70,severe,species not extracted at all
species not in prediction,Xylocopa varipuncta,nesting location,cavity,,Xylocopa,0.59,severe,species not extracted at all
species not in prediction,Osmia sp. H,nesting location,cavity,,Osmia sp. 1,0.90,severe,species not extracted at all
"species+trait present, value differs",Andrena angustitarsata,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. EV03,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile brevis,nesting location,cavity,,Megachile sp. 2,0.67,severe,species not extracted at all
"species present, trait missing",Dufourea sp. 2,nesting location,below ground,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum sp. dia9,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Diadasia ochracea,nesting location,below ground,,,0.48,severe,species not extracted at all
species not in prediction,Megachile sp. E,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
"species+trait present, value differs",Ceratina acantha,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Conanthalictus cockerelli,diet breadth,specialist,,Conanthalictus,0.72,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disE,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. 4,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
"species+trait present, value differs",Bombus sonorus,social organization,eusocial,eusocial[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Perdita interrupta,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Hoplitis sp. 2,nesting location,cavity,,Hoplitis sp. 1,0.92,severe,species not extracted at all
species not in prediction,Micralictoides ruficaudus,social organization,solitary,,Micralictoides,0.72,severe,species not extracted at all
species not in prediction,Eucera cordleyi,diet breadth,generalist,,,0.46,severe,species not extracted at all
"species+trait present, value differs",Ceratina nanula,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Xylocopa tabaniformis,social organization,solitary,,Xylocopa,0.55,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia6,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Osmia sp. A,nesting location,cavity,,Osmia sp. 1,0.89,severe,species not extracted at all
species not in prediction,Osmia sp. E,nesting location,cavity,,Osmia sp. 1,0.90,severe,species not extracted at all
"species+trait present, value differs",Ceratina sequoiae,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia rinconis,social organization,solitary,,,0.53,severe,species not extracted at all
species not in prediction,Triepeolus sp. B,nesting location,cleptoparasitic,,Triepeolus,0.80,severe,species not extracted at all
"species+trait present, value differs",Perdita rhois,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Perdita sp. F,nesting location,below ground,,Perdita rhois,0.72,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaE,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Colletes sp. A2,diet breadth,generalist,,Colletes,0.73,severe,species not extracted at all
species not in prediction,Atoposmia sp. A,social organization,solitary,,Atoposmia,0.86,severe,species not extracted at all
species not in prediction,Diadasia laticauda,nesting location,below ground,,,0.47,severe,species not extracted at all
species not in prediction,Oreopasites sp. A,nesting location,cleptoparasitic,,Hoplitis sp. 1,0.59,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 3c-B,diet breadth,specialist,specialist[4],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. EV05,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia2,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
