basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Andrena unk sp. 2c-B,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 2c-B,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena unk sp. 2c-B,vane trapping females,,2,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 2c-B,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,Functional traits diet breadth,,specialist[4],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena unk sp. 3c-B,vane trapping females,,2,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-B,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,Functional traits diet breadth,,specialist[4],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena unk sp. 3c-C,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-C,vane trapping males,,2,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,Functional traits diet breadth,,generalist[5],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),10,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Andrena unk sp. 3c-D,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Andrena unk sp. 3c-D,vane trapping males,,2,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,Functional traits diet breadth,,generalist[5],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,sweep netting females,Sweep netting of wild bees from flowering nursery stock,4,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),1,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliopsis rhodophila,vane trapping females,,11,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis rhodophila,vane trapping males,,1,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,sweep netting females,Sweep netting of wild bees from flowering nursery stock,2,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),1,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Calliopsis Nomadopsis scutellaris,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Calliopsis Nomadopsis scutellaris,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,Functional traits diet breadth,,specialist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,sweep netting females,Sweep netting of wild bees from flowering nursery stock,2,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),1,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Panurginus NA bilobatus,vane trapping females,,5,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA bilobatus,vane trapping males,,3,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Panurginus NA sp. B,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Panurginus NA sp. B,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,sweep netting females,Sweep netting of wild bees from flowering nursery stock,1,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),5,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Perdita rhois,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita rhois,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,Functional traits diet breadth,,specialist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,sweep netting females,Sweep netting of wild bees from flowering nursery stock,1,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),4,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Perdita Pygoperdita interrupta,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita interrupta,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,Functional traits diet breadth,,specialist[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,sweep netting females,Sweep netting of wild bees from flowering nursery stock,3,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),1,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Perdita Pygoperdita micheneri,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita micheneri,vane trapping males,,2,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,Functional traits diet breadth,,specialist[3]specialist[2]generalist [7],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,sweep netting females,Sweep netting of wild bees from flowering nursery stock,00,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),00,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Perdita Pygoperdita unk mojavensisPerdita sp. B,vane trapping females,,12,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Perdita Pygoperdita unk mojavensisPerdita sp. B,vane trapping males,,13,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,Functional traits diet breadth,,,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[7],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,sweep netting females,Sweep netting of wild bees from flowering nursery stock,9,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),7,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophora Anthophoroides californica,vane trapping females,,4,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Anthophoroides californica,vane trapping males,,7,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,sweep netting females,Sweep netting of wild bees from flowering nursery stock,1,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophora Micranthophora curta,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Micranthophora curta,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,sweep netting females,Sweep netting of wild bees from flowering nursery stock,6,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophora Mystacanthophora urbana,vane trapping females,,126,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora Mystacanthophora urbana,vane trapping males,,10,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[8],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[8],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,sweep netting females,Sweep netting of wild bees from flowering nursery stock,1,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophora unk sp. A,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophora unk sp. A,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,Functional traits diet breadth,,generalist[8],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[8],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[8],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophorula Anthophorisca nitens,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula Anthophorisca nitens,vane trapping males,,1,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophorula albicans,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula albicans,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",solitary[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophorula cerei,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula cerei,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,cavity[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",eusocial[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthophorula torticornis,vane trapping females,,1,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Anthophorula torticornis,vane trapping males,,1,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,Functional traits diet breadth,,generalist[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,cavity[2],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",eusocial[6],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,sweep netting females,Sweep netting of wild bees from flowering nursery stock,10,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apis mellifera,vane trapping females,,633,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Apis mellifera,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",eusocial[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),1,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus Bombias nevadensis,vane trapping females,,0,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Bombias nevadensis,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",eusocial[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,sweep netting females,Sweep netting of wild bees from flowering nursery stock,0,count,mean,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,sweep netting males,Sweep netting (30 min collection from flowering nursery stock),0,%,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Bombus Cullumanobombus crotchii,vane trapping females,,3,%,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Cullumanobombus crotchii,vane trapping males,,0,count,mean ± SE,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Pyrobombus melanopygus,Functional traits diet breadth,,generalist[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Pyrobombus melanopygus,Functional traits nesting location,Classification based on taxonomic identification and literature review/expert consultation,below ground[3],,mode,,both,adult,,,,,,,,,,,
HumanObservation,Bombus Pyrobombus melanopygus,Functional traits social organization,"Classification based on published literature and taxonomic keys (e.g., Michener, 2007; Buchholz & Egerer, 2020)",eusocial[3],,mode,,both,adult,,,,,,,,,,,
