basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
LivingSpecimen,Camponotus lateralis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,$8.0^f$,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Camponotus lateralis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Camponotus lateralis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Camponotus lateralis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Camponotus perthiana,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,23.2,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Camponotus perthiana,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Camponotus perthiana,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Camponotus perthiana,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Cardiocondyla emeryi1,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,0.5,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Cardiocondyla emeryi1,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,0.3,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Cardiocondyla emeryi1,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Cardiocondyla emeryi1,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Crematogaster scutellaris,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,20.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Crematogaster scutellaris,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Crematogaster scutellaris,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Diacamma cf. rugosum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,1.9,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Diacamma cf. rugosum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,1.6,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Diacamma cf. rugosum,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Diacamma cf. rugosum,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Ectatomma ruidum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,8.8,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Ectatomma ruidum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Ectatomma ruidum,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Ectatomma ruidum,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica $exsecta^a$,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica $exsecta^a$,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,20.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica $exsecta^a$,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica $exsecta^a$,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica fusca,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,16.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica fusca,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica fusca,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica fusca,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica polyctena,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica polyctena,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,5.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica polyctena,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica polyctena,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica polyctena,Colony founding,,Species that parasitize colonies of other ant species,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica rufibarbis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,14.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica rufibarbis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica rufibarbis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica rufibarbis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica sanguinea,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,20.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Formica sanguinea,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica sanguinea,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica sanguinea,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica sanguinea,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica sanguinea,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Formica sanguinea,Colony founding,,Species that parasitize colonies of other ant species,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Harpagoxenus sublaevis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,>14,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Harpagoxenus sublaevis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,10.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Harpagoxenus sublaevis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Harpagoxenus sublaevis,Colony founding,,Species that parasitize colonies of other ant species,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius alienus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,9.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius alienus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius alienus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius alienus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius flavus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,22.5,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius flavus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius flavus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius flavus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius niger,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,28.5,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Lasius niger,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius niger,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Lasius niger,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax acervorum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax acervorum,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,11.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax acervorum,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax acervorum,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax acervorum,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax affinis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,12.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax affinis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,11.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax affinis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax affinis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax exilis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,>16,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax exilis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax exilis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax exilis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax lichtensteini,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,17.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax lichtensteini,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,12–15,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax lichtensteini,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax lichtensteini,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax melas,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,>10,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax melas,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,9.3,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax melas,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax melas,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax nylanderi,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,19.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax nylanderi,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,15.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax nylanderi,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax nylanderi,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax parvulus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,12.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax parvulus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,10.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax parvulus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax parvulus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax rabaudi,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,>10,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax rabaudi,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,5.9,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax rabaudi,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax rabaudi,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax unifasciatus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,12.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Leptothorax unifasciatus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,11.0,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax unifasciatus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Leptothorax unifasciatus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Linepithema humile,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Linepithema humile,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,0.9,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Linepithema humile,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Linepithema humile,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Messor semirufus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,9.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Messor semirufus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Messor semirufus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Messor semirufus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Monomorium pharaonis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,0.7,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Monomorium pharaonis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,0.5,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Monomorium pharaonis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Monomorium pharaonis,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecocystus mimicus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,>11,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecocystus mimicus,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecocystus mimicus,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecocystus mimicus,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia gulosa,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,12.8,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia gulosa,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia gulosa,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia gulosa,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia nigriceps,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,$7.2^{\text{d}}$,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia nigriceps,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,$5.8^{\text{d}}$,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia nigriceps,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia nigriceps,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia vindex,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,10.8,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia vindex,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,7.6,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia vindex,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia vindex,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia limanica,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia limanica,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,1.8,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia limanica,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia limanica,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia limanica,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia limanica,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia lobicornis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia lobicornis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,< 2,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia lobicornis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia lobicornis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia lobicornis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia lobicornis,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia ruginodis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia ruginodis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,< 1.5,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia ruginodis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia ruginodis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia ruginodis,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia ruginodis,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia sabuleti,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,4.0,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia sabuleti,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,2.5,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia sabuleti,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia sabuleti,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily polygynous,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia sabuleti,Colony founding,,Species that found new colonies primarily through independent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia sabuleti,Colony founding,,Species that generally use a dependent colony founding,years,mode,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia sulcinodis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,,,maximum,,both,adult,queen,,,,,,,,,,
LivingSpecimen,Myrmecia sulcinodis,lifespan,Lifespan was determined by rearing queens in a laboratory setting.,4–5,,mean,,both,adult,queen,,,,,,,,,,
HumanObservation,Myrmecia sulcinodis,Queen number,Observation of colony social structure to determine the number of queens per colony (monogyne vs polygyne).,Species that are primarily monogynous,years,mode,,both,adult,queen,,,,,,,,,,
