basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,"Callistomimus modestus Schaum, 1863",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",4.96,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Callistomimus modestus Schaum, 1863",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Chlaenius inops Chaudoir, 1856",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.01,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Chlaenius inops Chaudoir, 1856",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Chlaenius pericallus Redtenbacher, 1867",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.68,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Chlaenius pericallus Redtenbacher, 1867",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Cymindis daimio Bates, 1873",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",9.00,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Cymindis daimio Bates, 1873",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,Cymindissp.,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",9.54,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,Cymindissp.,trophic level,,Predatory,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,Dyschirius sp.,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",3.30,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,Dyschirius sp.,trophic level,,Predatory,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus aequicollis Motschulsky, 1844",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.55,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus aequicollis Motschulsky, 1844",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus bungii Chaudoir, 1844",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",8.57,mm,single observation,,both,adult,,,,,,29,,,,,
PreservedSpecimen,"Harpalus bungii Chaudoir, 1844",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,29,,,,,
PreservedSpecimen,"Harpalus davidi Tschitscherine, 1897",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",10.80,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,"Harpalus davidi Tschitscherine, 1897",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,"Harpalus davidianus Tschitscherine, 1903",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",9.85,mm,single observation,,both,adult,,,,,,14,,,,,
PreservedSpecimen,"Harpalus davidianus Tschitscherine, 1903",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,14,,,,,
PreservedSpecimen,"Harpalus griseus Panzer, 1796",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.33,mm,single observation,,both,adult,,,,,,30,,,,,
PreservedSpecimen,"Harpalus griseus Panzer, 1796",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,30,,,,,
PreservedSpecimen,"Harpalus melaneus Bates, 1878",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.97,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus melaneus Bates, 1878",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus pallidipennis Morawitz, 1862",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",10.12,mm,single observation,,both,adult,,,,,,289,,,,,
PreservedSpecimen,"Harpalus pallidipennis Morawitz, 1862",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,289,,,,,
PreservedSpecimen,"Harpalus pastor Motschulsky, 1844",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.88,mm,single observation,,both,adult,,,,,,244,,,,,
PreservedSpecimen,"Harpalus pastor Motschulsky, 1844",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,244,,,,,
PreservedSpecimen,Harpalus sp.,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",7.39,mm,single observation,,both,adult,,,,,,49,,,,,
PreservedSpecimen,Harpalus sp.,trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,49,,,,,
PreservedSpecimen,"Harpalus suensoni Kataev, 1997",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.50,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus suensoni Kataev, 1997",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,2,,,,,
PreservedSpecimen,"Harpalus tinctulus Bates, 1873",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",7.40,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Harpalus tinctulus Bates, 1873",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Harpalus tridens Morawitz, 1862",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",11.85,mm,single observation,,both,adult,,,,,,326,,,,,
PreservedSpecimen,"Harpalus tridens Morawitz, 1862",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,326,,,,,
PreservedSpecimen,"Lebia sp.Lesticus magnus Motschulsky, 1860",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",4.647.79,mm,single observation,,both,adult,,,,,,117,,,,,
PreservedSpecimen,"Lebia sp.Lesticus magnus Motschulsky, 1860",trophic level,,PredatoryPredatory,mm,single observation,,both,adult,,,,,,117,,,,,
PreservedSpecimen,"Anisodactylus signatus Panzer, 1797",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",12.25,mm,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,"Anisodactylus signatus Panzer, 1797",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,"Amara gigantea Motschulsky, 1844",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",18.31,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,"Amara gigantea Motschulsky, 1844",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,"Amara macronota Solsky, 1875",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",13.23,mm,single observation,,both,adult,,,,,,15,,,,,
PreservedSpecimen,"Amara macronota Solsky, 1875",trophic level,,Non-predatory,mm,single observation,,both,adult,,,,,,15,,,,,
PreservedSpecimen,"Brachinus scotomedes Redtenbacher, 1867",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",14.00,mm,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,"Brachinus scotomedes Redtenbacher, 1867",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,3,,,,,
PreservedSpecimen,"Calosoma denticolle Gebler,1833",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",22.50,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,"Calosoma denticolle Gebler,1833",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,1,,,,,
PreservedSpecimen,"Calosoma lugens Chaudoir, 1869",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",23.00,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Calosoma lugens Chaudoir, 1869",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Carabus brandti Faldermann,1835",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",27.28,mm,single observation,,both,adult,,,,,,11,,,,,
PreservedSpecimen,"Carabus brandti Faldermann,1835",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,11,,,,,
PreservedSpecimen,"Carabus canaliculatus Adams, 1812",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",24.67,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,"Carabus canaliculatus Adams, 1812",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,"Carabus conciliator Fischer von Waldheim, 1822",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",30.26,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Carabus conciliator Fischer von Waldheim, 1822",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,0,,,,,
PreservedSpecimen,"Carabus crassesculptus Kraatz, 1881",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",23.03,mm,single observation,,both,adult,,,,,,20,,,,,
PreservedSpecimen,"Carabus crassesculptus Kraatz, 1881",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,20,,,,,
PreservedSpecimen,"Carabus kruberi Fischer von Waldheim, 1822",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",21.00,mm,single observation,,both,adult,,,,,,76,,,,,
PreservedSpecimen,"Carabus kruberi Fischer von Waldheim, 1822",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,76,,,,,
PreservedSpecimen,"Carabus latreillei Fischer von Waldheim, 1820",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",22.30,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Carabus latreillei Fischer von Waldheim, 1820",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Carabus manifestus Kraatz, 1881",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",21.03,mm,single observation,,both,adult,,,,,,31,,,,,
PreservedSpecimen,"Carabus manifestus Kraatz, 1881",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,31,,,,,
PreservedSpecimen,"Carabus smaragdinus Fischer von Waldheim, 1823",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",33.63,mm,single observation,,both,adult,,,,,,19,,,,,
PreservedSpecimen,"Carabus smaragdinus Fischer von Waldheim, 1823",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,19,,,,,
PreservedSpecimen,"Carabus vladimirskyii Dejean, 1830",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",22.87,mm,single observation,,both,adult,,,,,,142,,,,,
PreservedSpecimen,"Carabus vladimirskyii Dejean, 1830",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,142,,,,,
PreservedSpecimen,"Carabus elysii Thomson, 1856",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",39.00,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Carabus elysii Thomson, 1856",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Chlaenius aspericollis Bates, 1873",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",13.76,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Chlaenius aspericollis Bates, 1873",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,10,,,,,
PreservedSpecimen,"Chlaenius bengalensis Chaudoir, 1856",Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",15.86,mm,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,"Chlaenius bengalensis Chaudoir, 1856",trophic level,,Predatory,mm,single observation,,both,adult,,,,,,4,,,,,
PreservedSpecimen,Chlaenius bimaculatus Dejean 1826,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",13.60,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,Chlaenius bimaculatus Dejean 1826,trophic level,,Predatory,mm,single observation,,both,adult,,,,,,7,,,,,
PreservedSpecimen,22.23,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",1,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,22.23,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.24,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",1,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.24,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.96,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",513,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.96,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.17,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",31,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.17,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.50,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",229,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.50,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.75,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",6,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.75,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.50,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",2,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.50,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,21.30,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",1,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,21.30,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,17.59,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",125,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.59,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.47,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",6,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,15.47,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.57,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",3,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.57,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.74,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",72,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.74,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,14.35,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",0,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,14.35,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,15.03,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",76,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,15.03,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,15.29,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",2,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,15.29,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.04,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",34,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.04,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,17.60,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",8,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.60,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.60,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",5,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.60,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.35,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",0,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.35,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.67,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",119,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,12.67,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.73,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",54,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.73,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.73,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",5,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,13.73,trophic level,,,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
PreservedSpecimen,16.65,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",2,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,16.65,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.37,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",300,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.37,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.63,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",0,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.63,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.76,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",1,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,13.76,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.00,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",7,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.00,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,22.07,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",3,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,22.07,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.46,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",15,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,17.46,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.79,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",0,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,15.79,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.44,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",40,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,14.44,trophic level,,,mm,single observation,,both,adult,,,,,,Predatory,,,,,
PreservedSpecimen,16.44,Body size,"Distance from the tip of the mandibles to the end of the abdomen, measured with a Vernier Caliper.",64,mm,single observation,,both,adult,,,,,,Non-predatory,,,,,
