cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Centris trigonoides,Pollen transport,Leg scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrapedia sp2,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile brasiliensis,Body Size,3.05,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa modestior,Body Size,4.18,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes goryanum,Body Size,2.7,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena vilhenae,Pollen transport,Abdomen scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Centris tarsata,Pollen transport,Leg scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile sejuncta,Pollen transport,Abdomen scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zeta proximus,Body Size,2.3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrapedia sp1,Body Size,2.14,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile turpis,Body Size,3.39,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pristaulacus gianelli,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena vilhenae,Elevation,254,,,,moderate,the trait was not extracted for this species
species not in prediction,Polistes guadeloupensis,Elevation,254,,P. guadulpensis,0.70,severe,species not extracted at all
"species present, trait missing",Centris tarsata,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes egregium,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa despecta,Body Size,3.37,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes nasidens,Body Size,2.66,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Auplopus sp2,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile sejuncta,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pachodynerus brevithorax,Body Size,2.55,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Auplopus sp1,Left mandibula,1.02,1.2,,,moderate,predicted a different value for this trait
"species present, trait missing",Podalonia argentipilis,Body Size,2.48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes foxii,Body Size,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa towsendi,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes agile,Body Size,2.17,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trypoxylon nitidum,Body Size,1.83,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pisonia grandis,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Centris analis,Body Size,4.02,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Centris trigonoides,Body Size,4.19,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Priochilus sp2,Body Size,1.58,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Priochilus sp1,Elevation,254,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Auplopus sp1,Left wing length,8.07,8.7,,,moderate,predicted a different value for this trait
"species present, trait missing",Isodontia sp1,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Auplopus sp2,Body Size,1.58,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trypoxylon xanthandrum,Body Size,1.84,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes rufipes,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zeta smithii,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa cognata,Pollen transport,Corbicula,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes alessandroi,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa modestior,Pollen transport,Corbicula,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trypoxylon punctivertex,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile chrysosarus,Body Size,3.66,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa cognata,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes surinama,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrapedia sp1,Pollen transport,Leg scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa towsendi,Pollen transport,Corbicula,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa modestior,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes goryanum,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa despecta,Pollen transport,Corbicula,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Auplopus sp1,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zeta proximus,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrapedia sp1,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglossa despecta,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes nasidens,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrapedia sp2,Body Size,2.52,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Podalonia argentipilis,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polistes foxii,Elevation,254,,,,moderate,the trait was not extracted for this species
species not in prediction,Polistes guadeloupensis,Larval diet,larvae,,P. guadulpensis,0.70,severe,species not extracted at all
"species present, trait missing",Polistes alessandroi,Body Size,2.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Centris analis,Pollen transport,Leg scopa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trypoxylon punctivertex,Body Size,1.56,,,,moderate,the trait was not extracted for this species
species not in prediction,Polistes guadeloupensis,Nesting material,mud,,P. guadulpensis,0.70,severe,species not extracted at all
"species present, trait missing",Euglossa cognata,Body Size,3.62,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trypoxylon lactitarse,Elevation,254,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena vilhenae,Body Size,3.03,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pristaulacus gianelli,Body Size,2.98,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Centris analis,Elevation,254,,,,moderate,the trait was not extracted for this species
