basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,"Partamona sp., Para-partamona sp.",Amount body hair Amount body hair,,Scarse,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Partamona sp., Para-partamona sp.",Nest location Nest location,Data obtained from the literature (see Table S1),Above,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Partamona sp., Para-partamona sp.",Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Scopa,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Partamona sp., Para-partamona sp.",Granadilla pollen Mean,,4.4 (3.8),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,"Partamona sp., Para-partamona sp.",Total pollen Mean,,26.4 (19.5),count,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Cluster Cluster,,4,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Body size Mean,,5.8 (0.24),,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Hair length Mean,,0.52 (0.067),mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Epicharis sp.,Social behavior Social behavior,Data obtained from the literature (Table S1),Solitary,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Amount body hair Amount body hair,,Abundant,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Epicharis sp.,Nest location Nest location,Data obtained from the literature (see Table S1),Above,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Corbícula,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicharis sp.,Granadilla pollen Mean,,27.3 (56.5),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,Epicharis sp.,Total pollen Mean,,230.9 (226.1),count,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Cluster Cluster,,5,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Body size Mean,,5.8 (0.52),,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Hair length Mean,,0.71 (0.136),mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Eulaema cingulata, Eulaema polychroma",Social behavior Social behavior,Data obtained from the literature (Table S1),Solitary,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Amount body hair Amount body hair,,Abundant,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Eulaema cingulata, Eulaema polychroma",Nest location Nest location,Data obtained from the literature (see Table S1),Above,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Corbícula,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Eulaema cingulata, Eulaema polychroma",Granadilla pollen Mean,,18.7 (27.0),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,"Eulaema cingulata, Eulaema polychroma",Total pollen Mean,,442.6 (411.4),count,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Cluster Cluster,,6,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Body size Mean,,4.9 (0.94),,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Hair length Mean,,1.4 (0.173),mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Social behavior Social behavior,Data obtained from the literature (Table S1),Parasocial,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Amount body hair Amount body hair,,Moderate,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Nest location Nest location,Data obtained from the literature (see Table S1),Under,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Scopa,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Granadilla pollen Mean,,63.2 (154.9),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,"Bombus atratus, Bombus hortulanus, Bombus melaleucus",Total pollen Mean,,201.3 (277.8),count,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Cluster Cluster,,7,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Body size Mean,,7.0 (0.45),,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Hair length Mean,,1.1 (0.256),mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,"Centris sp., Xylocopa lachea",Social behavior Social behavior,Data obtained from the literature (Table S1),Solitary,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Amount body hair Amount body hair,,Moderate,,mode,,both,adult,,,,,,,,,,,
HumanObservation,"Centris sp., Xylocopa lachea",Nest location Nest location,Data obtained from the literature (see Table S1),Above,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Scopa,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Centris sp., Xylocopa lachea",Granadilla pollen Mean,,45.7 (71.4),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,"Centris sp., Xylocopa lachea",Total pollen Mean,,428.7 (348.0),count,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Cluster Cluster,,8,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Body size Mean,,3.7 (0.20),,mean ± SD,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Hair length Mean,,0.75 (0.100),mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Thygater,Social behavior Social behavior,Data obtained from the literature (Table S1),Solitary,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Amount body hair Amount body hair,,Abundant,,mode,,both,adult,,,,,,,,,,,
HumanObservation,Thygater,Nest location Nest location,Data obtained from the literature (see Table S1),Above,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Structure carrying pollen Structure carrying pollen,Direct observation and measurement on collected specimens,Scopa,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thygater,Granadilla pollen Mean,,28.7 (38.8),count,mean ± SD,,both,adult,,,,,,,,,,,
HumanObservation,Thygater,Total pollen Mean,,102.2 (100.3),count,mean,,both,adult,,,,,,,,,,,
