cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Ilybius,Food,Dead animals >1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ilybius,Food,Living microinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ilybius,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ilybius,Food,Vertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ochthebius,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ochthebius,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrobius,Respiration,Plastron,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrobius,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Feeding habits,Piercer (plants or animals),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Riolus,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrovatus,Food,Dead animals >1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrovatus,Food,Living microinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrovatus,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydraena,Reproduction,"Clutches, terrestrial",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Oreodytes,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Oreodytes,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Maximal size,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Noterus,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chasmogenus,Aquatic stages,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chasmogenus,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chasmogenus,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dupohilus,Food,Fine sediment + Microorganisms + Detritus <1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dupohilus,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aulacochthebius,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aulacochthebius,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platambus,Respiration,Tegument,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platambus,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platambus,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hemisphaera,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stictotarsus,Food,Living microinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stictotarsus,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnius,Food,Fine sediment + Microorganisms + Detritus <1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnius,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Haliplus,Aquatic stages,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Haliplus,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Haliplus,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enochrus,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enochrus,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Respiration,Tegument,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Respiration,Gills,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Respiration,Plastron,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhantus,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Feeding habits,Shredder,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Feeding habits,Scraper,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrinus,Reproduction,"Clutches, cemented or fixed",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrophilus,Respiration,Plastron,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrophilus,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Aquatic stages,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cybister,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eretes,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eretes,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Resistance form,Diapause or dormancy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochara,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Potamophilus,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chaetarthria,Resistance form,Diapause or dormancy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chaetarthria,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrobius,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrobius,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelostoma,Maximal size,>0.25-0.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelostoma,Maximal size,>0.5-1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Meladema,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnoxenus,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Riolus,Food,Fine sediment + Microorganisms + Detritus <1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Riolus,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Noterus,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Noterus,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stenelmis,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stenelmis,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrinus,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrinus,Locomotion and substrate relation,Swimmer (surface swimmer included),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrinus,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nebrioporus,Resistance form,Diapause or dormancy,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nebrioporus,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnebius,Feeding habits,Shredder,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnebius,Feeding habits,Scraper,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Berosus,Maximal size,>0.25-0.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Berosus,Maximal size,>0.5-1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelostoma,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelostoma,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelostoma,Locomotion and substrate relation,Interstitial (endobenthic),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryops,Respiration,Tegument,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryops,Respiration,Plastron,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryops,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colymbetes,Feeding habits,Piercer (plants or animals),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colymbetes,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platambus,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scarodytes,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scarodytes,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Noterus,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Aquatic stages,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laccobius,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boreonectes,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Berosus,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Berosus,Locomotion and substrate relation,Swimmer (surface swimmer included),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Berosus,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Porhydrus,Feeding habits,Piercer (plants or animals),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Porhydrus,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Food,Fine sediment + Microorganisms + Detritus <1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Normandia,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trichonectes,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrophilus,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrophilus,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Porhydrus,Maximal size,>0.25-0.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochus,Reproduction,"Clutches, terrestrial",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eretes,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Maximal size,<= 0.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Maximal size,>0.25-0.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acilius,Reproduction,"Clutches, in vegetation (endophytic)",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dytiscus,Feeding habits,Piercer (plants or animals),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dytiscus,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochara,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochara,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chaetarthria,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chaetarthria,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Food,Plant detritus ≤1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Food,Living macrophytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Helochares,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Methles,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aulonogyrus,Life cycle duration,≤1 ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aulonogyrus,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Potamophilus,Food,Plant detritus ≤1 mm,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Potamophilus,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dytiscus,Maximal size,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnebius,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Peltodytes,Reproduction,"Clutches, in vegetation (endophytic)",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Locomotion and substrate relation,Swimmer (surface swimmer included),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paracymus,Locomotion and substrate relation,Interstitial (endobenthic),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Brychius,Reproduction,"Clutches, in vegetation (endophytic)",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnoxenus,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limnoxenus,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ilybius,Maximal size,>0.5-1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ilybius,Maximal size,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrovatus,Reproduction,"Clutches, cemented or fixed",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochus,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochus,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochus,Locomotion and substrate relation,Interstitial (endobenthic),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nebrioporus,Dispersal,Aquatic passive,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nebrioporus,Dispersal,Aquatic active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nebrioporus,Dispersal,Aerial active,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colymbetes,Aquatic stages,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colymbetes,Aquatic stages,Larva + pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colymbetes,Aquatic stages,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydroscapha,Food,Living macroinvertebrates,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acilius,Locomotion and substrate relation,Flier,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acilius,Locomotion and substrate relation,Swimmer (surface swimmer included),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acilius,Locomotion and substrate relation,Crawler,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Metaporus,Respiration,Hydrostatic vesicle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Potential number of reproduction cycles per year,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Liopterus,Potential number of reproduction cycles per year,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydraena,Resistance form,,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryops,Life cycle duration,≤1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryops,Life cycle duration,>1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anacaena,Feeding habits,Shredder,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anacaena,Feeding habits,Scraper,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anacaena,Feeding habits,Predator (carver/engulfer/swallower),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochara,Respiration,Plastron,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hydrochara,Respiration,Spiracle (aerial),,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spaherius,Food,Living microphytes,,,,moderate,the trait was not extracted for this species
