basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,Satyrium liparops S..liparops,total hostplant occurrences,,26,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Satyrium liparops S..liparops,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Satyrium calanus S..calanus,wingspan,As reported in Burke et al. 2011,28.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Satyrium calanus S..calanus,total abundance,,5,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Satyrium calanus S..calanus,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),3,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Satyrium calanus S..calanus,total hostplant occurrences,,16,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Satyrium calanus S..calanus,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Celastrina lucia C..lucia,wingspan,As reported in Burke et al. 2011,26,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina lucia C..lucia,total abundance,,27,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina lucia C..lucia,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),6,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina lucia C..lucia,total hostplant occurrences,,28,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina lucia C..lucia,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Celastrina neglecta C..neglecta,wingspan,As reported in Burke et al. 2011,26,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina neglecta C..neglecta,total abundance,,77,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina neglecta C..neglecta,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),11,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina neglecta C..neglecta,total hostplant occurrences,,26,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Celastrina neglecta C..neglecta,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Danaus plexippus D..plexippus,wingspan,As reported in Burke et al. 2011,99,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Danaus plexippus D..plexippus,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Danaus plexippus D..plexippus,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Danaus plexippus D..plexippus,total hostplant occurrences,,0,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Danaus plexippus D..plexippus,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Limenitis arthemis L..arthemis,wingspan,As reported in Burke et al. 2011,62.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Limenitis arthemis L..arthemis,total abundance,,55,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Limenitis arthemis L..arthemis,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),14,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Limenitis arthemis L..arthemis,total hostplant occurrences,,21,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Limenitis arthemis L..arthemis,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Speyeria cybele S..cybele,wingspan,As reported in Burke et al. 2011,75,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Speyeria cybele S..cybele,total abundance,,6,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Speyeria cybele S..cybele,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),4,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Speyeria cybele S..cybele,total hostplant occurrences,,8,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Speyeria cybele S..cybele,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vanessa virginiensis V..virginiensis,wingspan,As reported in Burke et al. 2011,46.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa virginiensis V..virginiensis,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa virginiensis V..virginiensis,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa virginiensis V..virginiensis,total hostplant occurrences,,3,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa virginiensis V..virginiensis,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vanessa cardui V..cardui,wingspan,As reported in Burke et al. 2011,54,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa cardui V..cardui,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa cardui V..cardui,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa cardui V..cardui,total hostplant occurrences,,19,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa cardui V..cardui,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Vanessa atalanta V..atalanta,wingspan,As reported in Burke et al. 2011,51,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa atalanta V..atalanta,total abundance,,111,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa atalanta V..atalanta,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),19,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa atalanta V..atalanta,total hostplant occurrences,,17,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Vanessa atalanta V..atalanta,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aglais milberti A..milberti,wingspan,As reported in Burke et al. 2011,43,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aglais milberti A..milberti,total abundance,,2,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aglais milberti A..milberti,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),2,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aglais milberti A..milberti,total hostplant occurrences,,23,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Aglais milberti A..milberti,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Polygonia progne P..progne,wingspan,As reported in Burke et al. 2011,43.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia progne P..progne,total abundance,,23,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia progne P..progne,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),7,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia progne P..progne,total hostplant occurrences,,26,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia progne P..progne,occurences without hostplant,,1,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Polygonia gracilis P..gracilis,wingspan,As reported in Burke et al. 2011,38.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia gracilis P..gracilis,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia gracilis P..gracilis,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia gracilis P..gracilis,total hostplant occurrences,,26,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia gracilis P..gracilis,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Polygonia comma P..comma,wingspan,As reported in Burke et al. 2011,46.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia comma P..comma,total abundance,,4,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia comma P..comma,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia comma P..comma,total hostplant occurrences,,13,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polygonia comma P..comma,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Phyciodes cocyta P..cocyta,wingspan,As reported in Burke et al. 2011,30,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Phyciodes cocyta P..cocyta,total abundance,,36,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Phyciodes cocyta P..cocyta,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),6,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Phyciodes cocyta P..cocyta,total hostplant occurrences,,24,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Phyciodes cocyta P..cocyta,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lethe anthedon L..anthedon,wingspan,As reported in Burke et al. 2011,48,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lethe anthedon L..anthedon,total abundance,,28,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lethe anthedon L..anthedon,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),6,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lethe anthedon L..anthedon,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Lethe anthedon L..anthedon,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megisto cymela M..cymela,wingspan,As reported in Burke et al. 2011,35.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Megisto cymela M..cymela,total abundance,,106,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Megisto cymela M..cymela,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),7,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Megisto cymela M..cymela,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Megisto cymela M..cymela,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Erynnis icelus E..icelus,wingspan,As reported in Burke et al. 2011,26.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Erynnis icelus E..icelus,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Erynnis icelus E..icelus,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Erynnis icelus E..icelus,total hostplant occurrences,,21,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Erynnis icelus E..icelus,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Carterocephalus palaemon C..palaemon,wingspan,As reported in Burke et al. 2011,25.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Carterocephalus palaemon C..palaemon,total abundance,,13,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Carterocephalus palaemon C..palaemon,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),5,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Carterocephalus palaemon C..palaemon,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Carterocephalus palaemon C..palaemon,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ancyloxypha numitor A..numitor,wingspan,As reported in Burke et al. 2011,21.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ancyloxypha numitor A..numitor,total abundance,,8,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ancyloxypha numitor A..numitor,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),5,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ancyloxypha numitor A..numitor,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Ancyloxypha numitor A..numitor,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hesperia sassacus H..sassacus,wingspan,As reported in Burke et al. 2011,27.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hesperia sassacus H..sassacus,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hesperia sassacus H..sassacus,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hesperia sassacus H..sassacus,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Hesperia sassacus H..sassacus,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thymelicus lineola T..lineola,wingspan,As reported in Burke et al. 2011,22.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Thymelicus lineola T..lineola,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Thymelicus lineola T..lineola,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Thymelicus lineola T..lineola,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Thymelicus lineola T..lineola,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Polites peckius P..peckius,wingspan,As reported in Burke et al. 2011,23,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites peckius P..peckius,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites peckius P..peckius,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites peckius P..peckius,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites peckius P..peckius,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Polites themistocles P..themistocles,wingspan,As reported in Burke et al. 2011,23.5,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites themistocles P..themistocles,total abundance,,2,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites themistocles P..themistocles,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites themistocles P..themistocles,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Polites themistocles P..themistocles,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Poanes hobomok P..hobomok,wingspan,As reported in Burke et al. 2011,28,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Poanes hobomok P..hobomok,total abundance,,20,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Poanes hobomok P..hobomok,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),3,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Poanes hobomok P..hobomok,total hostplant occurrences,,30,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Poanes hobomok P..hobomok,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Euphyes dion E..dion,wingspan,As reported in Burke et al. 2011,32,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes dion E..dion,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes dion E..dion,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes dion E..dion,total hostplant occurrences,,24,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes dion E..dion,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Euphyes vestris E..vestris,wingspan,As reported in Burke et al. 2011,25,mm,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes vestris E..vestris,total abundance,,1,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes vestris E..vestris,prevalence,Occurrence data derived from repeated full-island surveys (40 min per ha per survey),1,%,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes vestris E..vestris,total hostplant occurrences,,24,count,single observation,,both,adult,,,,,,,,,,,
HumanObservation,Euphyes vestris E..vestris,occurences without hostplant,,0,count,residual,,both,adult,,,,,,,,,,,
