cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Agroecotettix turneri,phallus length,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus length,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,ventral ovipositor valve length,1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,ventral ovipositor valve length,1.5-2.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus middle width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus middle width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,cerci length,1.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,cerci length,1.0-1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus apex width,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus apex width,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,body length,22,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,body length,16,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,body length,21.3-23.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,body length,13.3-18.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,phallus lateral medial width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,phallus lateral medial width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus length,0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus length,0.6-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,tegmen length,4.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,tegmen length,3.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,tegmen length,3.3-6.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,tegmen length,2.9-4.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus middle width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus middle width,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,tegmen length,3.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,tegmen length,3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,tegmen length,3.0-4.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,tegmen length,2.6-3.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,basal width of cercus,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,basal width of cercus,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,phallus lateral apex width,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,phallus lateral apex width,0.2-0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus apex width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus apex width,0.3-0.4,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci dorsal fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci dorsal fork apex width,0.1-0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix kahloae,cerci length,1.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,hind femur length,13.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,hind femur length,11.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,hind femur length,13.0-14.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,hind femur length,10.5-12.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,tegmen length,3.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,tegmen length,2.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,tegmen length,3.4-4.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,tegmen length,2.5-3.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,ventral ovipositor valve length,1.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,ventral ovipositor valve length,1.3-1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix quitmanensis,cerci length,1.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci dorsal fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci dorsal fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,Dorsal ovipositor valve length,2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,phallus lateral apex width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,phallus lateral apex width,0.3-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,cerci ventral arm apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,cerci length,1.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,cerci length,1.2-1.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix modestus Bruner, 1908",ventral ovipositor valve length,2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus length,0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus length,0.7-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,cerci ventral fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,habitat,"Cohn (1959) lists the habitat at the type locality as a fair patch of roadside weeds, especially a tall sticky composite and blue flowered solana- 
ceous plant with spaced out low trees of Acacia and mesquite.",,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",Dorsal ovipositor valve length,1.8,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",Dorsal ovipositor valve length,1.5-2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,cerci dorsal fork length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus length,0.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus length,0.9-1.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus middle width,0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus middle width,0.5-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci dorsal fork apex width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci dorsal fork apex width,0.5-0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus apex width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,phallus apex width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus middle width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus middle width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci ventral fork length,0.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci ventral fork length,0.4-0.6,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci ventral fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci dorsal fork length,0.4,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",cerci dorsal fork length,0.3-0.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",tegmen length,3.9,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",tegmen length,3.3,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",tegmen length,3.1-4.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",tegmen length,2.8-3.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus apex width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,phallus apex width,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",body length,23.8,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",body length,23.8,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",body length,21.0-25.7,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",body length,18.0-21.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,cerci length,1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,cerci length,1.6-1.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chiantiensis,cerci length,1.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,Dorsal ovipositor valve length,1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,Dorsal ovipositor valve length,0.9-2.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,phallus length,1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,phallus length,1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,body length,27.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,body length,24.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,body length,24.0-31.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,body length,21.8-27.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",basal width of cercus,0.6,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",basal width of cercus,0.5-0.7,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",pronotum length,7,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",pronotum length,5.2,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",pronotum length,6.5-7.3,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",pronotum length,4.4-6.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci ventral fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci ventral fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci ventral fork length,0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci ventral fork length,0.3-0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,basal width of cercus,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,basal width of cercus,0.5-0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci dorsal fork length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,cerci dorsal fork length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,tegmen length,3.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,tegmen length,3.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,tegmen length,3.1-4.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,tegmen length,2.7-4.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,habitat,Chihuahuan Desert scrub in the Chisos Mountains. In July 2023 I observed the species eating Dasylirion pollen,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,cerci dorsal projection apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,cerci dorsal projection apex width,0.2-0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,body length,26.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,body length,23.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,body length,24.5-29.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,body length,21.2-25.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,phallus apex width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,phallus apex width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,distribution,"Found west-central Nuevo Leòn, Mexico",,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,Dorsal ovipositor valve length,1.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,Dorsal ovipositor valve length,1.4-2.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,basal width of cercus,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,basal width of cercus,0.5-0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,pronotum length,5.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,pronotum length,4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,pronotum length,4.4-6.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,pronotum length,3.2-4.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,body length,25.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,body length,19.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,body length,23.5-26.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,body length,18.7-21.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,cerci dorsal arm apex width,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix xiphophorus,cerci dorsal arm apex width,0.2-0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci dorsal fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,phallus lateral apex width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,phallus lateral apex width,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci ventral fork apex width,1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci ventral fork apex width,1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci ventral fork length,0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci ventral fork length,0.7-0.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci dorsal fork length,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,cerci dorsal fork length,0.5-0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci dorsal fork apex width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci dorsal fork apex width,0.2-0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,cerci ventral projection length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,cerci ventral projection length,0.3-0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,basal width of cercus,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,basal width of cercus,0.6-0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,mid-cercal width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix kahloae,tegmen length,2.7,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",phallus middle width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",phallus middle width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chisosensis,distribution,Endemic to the Chisos Mountains in the Big Bend region of Texas,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,pronotum length,6.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,pronotum length,5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,pronotum length,5.5-7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,pronotum length,4.7-5.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,phallus lateral basal width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",mid-cercal width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",mid-cercal width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix quitmanensis,tegmen length,3.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix quitmanensis,tegmen length,2.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,phallus middle width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix vaquero,phallus middle width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",phallus lateral basal width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",phallus lateral basal width,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,Dorsal ovipositor valve length,1.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,Dorsal ovipositor valve length,1.5-2.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,tegmen length,3.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,tegmen length,3.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,tegmen length,3.5-4.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,tegmen length,2.5-4.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,mid-cercal width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,mid-cercal width,0.3-0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,body length,25.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,body length,22.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,body length,24.0-27.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,body length,21.0-23.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,habitat,Chihuahuan Desert Scrub,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,Dorsal ovipositor valve length,1.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,Dorsal ovipositor valve length,1.2-1.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix idic,phallus basal width,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci ventral fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci ventral fork length,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci ventral fork length,0.6-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci dorsal fork length,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,cerci dorsal fork length,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus lateral basal width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus lateral basal width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,basal width of cercus,0.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix forcipatus,basal width of cercus,0.6-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci ventral fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci ventral fork apex width,0.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci ventral fork length,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci ventral fork length,0.3-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci dorsal fork length,0.4,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,cerci dorsal fork length,0.3-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix kahloae,phallus length,1.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,Dorsal ovipositor valve length,1.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,Dorsal ovipositor valve length,1.3-1.7,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",phallus basal width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix aristus Hebard, 1922",phallus basal width,0.5-0.8,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,cerci length,1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix glochinos,cerci length,0.8–1.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,body length,25.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,body length,21.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,body length,24.0-29.9,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,body length,19.5-24.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,pronotum length,7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,pronotum length,5.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,pronotum length,6.5-7.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix silverheelsi,pronotum length,4.4-5.5,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",cerci dorsal fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix crypsidomus Hebard, 1922",cerci dorsal fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix kahloae,phallus middle width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,tegmen length,4.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,tegmen length,3.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,tegmen length,4.1-5.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix texmex,tegmen length,3.3-4.1,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chiantiensis,tegmen length,3.7,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix chiantiensis,tegmen length,3.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,mid-cercal width,0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,mid-cercal width,0.4-0.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix quitmanensis,phallus length,1.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix kahloae,phallus apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,pronotum length,5.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,pronotum length,4.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,pronotum length,4.8-6.5,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix moorei,pronotum length,4.3-5.0,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,cerci dorsal fork length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,cerci dorsal fork length,0.3,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,cerci ventral fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix dorni,cerci ventral fork apex width,0.2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,basal width of cercus,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix burtoni,basal width of cercus,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,"Agroecotettix modestus Bruner, 1908",dorsal ovipositor valve length,2,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix quitmanensis,phallus middle width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus basal width,0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix turneri,phallus basal width,0.5-0.6,,,0.00,severe,species not extracted at all
species not in prediction,Agroecotettix cumbres,phallus lateral basal width,0.6,,,0.00,severe,species not extracted at all
