cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Chlaenius festivus,body size,15,,Pterostichus melanarius,0.63,severe,species not extracted at all
"species+trait present, value differs",Anchomenus dorsalis,diet,granivorous ,carnivorous,,,moderate,predicted a different value for this trait
species not in prediction,Olisthopus rotundatus,body size,6.5,,Callistus lunatus,0.68,severe,species not extracted at all
species not in prediction,Harpalus flavescens,body size,12,,Bradycellus harpalinus,0.63,severe,species not extracted at all
species not in prediction,Carabus nemoralis,body size,23,,Carabus germarii,0.73,severe,species not extracted at all
species not in prediction,Notiophilus substriatus,diet,carnivorous,,Anisodactylus signatus,0.58,severe,species not extracted at all
species not in prediction,Ophonus subquadratus,body size,7,,,0.50,severe,species not extracted at all
species not in prediction,Ophonus ardosiacus,body size,12,,Broscus cephalotes,0.61,severe,species not extracted at all
species not in prediction,Harpalus sulphuripes,diet,granivorous,,Stenolophus marginatus,0.57,severe,species not extracted at all
species not in prediction,Harpalus laevipes,body size,10.5,,Acupalpus elegans,0.59,severe,species not extracted at all
species not in prediction,Microlestes maurus,diet,carnivorous,,,0.55,severe,species not extracted at all
species not in prediction,Microlestes minutulus,diet,carnivorous,,,0.54,severe,species not extracted at all
species not in prediction,Harpalus marginellus,body size,10,,Acupalpus meridianus,0.60,severe,species not extracted at all
species not in prediction,Clivina collaris,diet,carnivorous,,Amara consularis,0.56,severe,species not extracted at all
species not in prediction,Notiophilus quadripunctatus,body size,4,,Anisodactylus binotatus,0.56,severe,species not extracted at all
species not in prediction,Panagaeus bipustulatus,body size,7,,Porotachys bisulcatus,0.60,severe,species not extracted at all
species not in prediction,Cicindela campestris,body size,12,,,0.50,severe,species not extracted at all
species not in prediction,Chlaenius nigricornis,diet,carnivorous,,Brachinus immaculicornis,0.62,severe,species not extracted at all
species not in prediction,Diachromus germanus,body size,8.5,,Carabus granulatus,0.59,severe,species not extracted at all
species not in prediction,Harpalus subcylindricus,diet,granivorous,,Carabus intricatus,0.63,severe,species not extracted at all
species not in prediction,Panagaeus cruxmajor,body size,8,,,0.50,severe,species not extracted at all
species not in prediction,Harpalus politus,body size,9.5,,Carabus coriaceus,0.61,severe,species not extracted at all
species not in prediction,Cylindera germanica,body size,9.5,,Carabus germarii,0.57,severe,species not extracted at all
species not in prediction,Licinus punctatulus,body size,15,,Callistus lunatus,0.61,severe,species not extracted at all
species not in prediction,Ophonus rupicola,body size,8,,,0.53,severe,species not extracted at all
species not in prediction,Leistus ferrugineus,diet,carnivorous,,Polistichus connexus,0.56,severe,species not extracted at all
species not in prediction,Cychrus caraboides,body size,17,,Carabus coriaceus,0.63,severe,species not extracted at all
species not in prediction,Harpalus honestus,diet,granivorous,,Carabus convexus,0.67,severe,species not extracted at all
species not in prediction,Harpalus atratus,diet,granivorous,,Carabus auratus,0.77,severe,species not extracted at all
species not in prediction,Notiophilus aquaticus,diet,carnivorous,,Stenolophus marginatus,0.60,severe,species not extracted at all
species not in prediction,Microlestes minutulus,body size,2.5,,,0.54,severe,species not extracted at all
species not in prediction,Harpalus distinguendus,diet,granivorous,,Bradycellus harpalinus,0.59,severe,species not extracted at all
species not in prediction,Notiophilus palustris,diet,carnivorous,,,0.52,severe,species not extracted at all
species not in prediction,Licinus depressus,diet,carnivorous,,Poecilus cupreus,0.61,severe,species not extracted at all
species not in prediction,Loricera pilicornis,body size,7,,Brachinus immaculicornis,0.56,severe,species not extracted at all
species not in prediction,Chlaenius nigricornis,body size,11,,Brachinus immaculicornis,0.62,severe,species not extracted at all
species not in prediction,Harpalus pumilus,body size,5,,Acupalpus meridianus,0.61,severe,species not extracted at all
species not in prediction,Dixus capito,diet,granivorous,,,0.50,severe,species not extracted at all
species not in prediction,Ophonus sabulicola,diet,granivorous,,,0.54,severe,species not extracted at all
species not in prediction,Limodromus assimilis,diet,carnivorous,,,0.50,severe,species not extracted at all
species not in prediction,Chlaenius tristis,body size,11.5,,Pterostichus melanarius,0.65,severe,species not extracted at all
species not in prediction,Dromius schneideri,body size,5.5,,,0.51,severe,species not extracted at all
species not in prediction,Carabus violaceus,body size,30,,Carabus coriaceus,0.82,severe,species not extracted at all
species not in prediction,Olisthopus rotundatus,diet,carnivorous,,Callistus lunatus,0.68,severe,species not extracted at all
species not in prediction,Harpalus cupreus,body size,12.5,,Poecilus cupreus,0.75,severe,species not extracted at all
species not in prediction,Harpalus flavescens,diet,granivorous,,Bradycellus harpalinus,0.63,severe,species not extracted at all
species not in prediction,Harpalus luteicornis,body size,6.5,,Amara lunicollis,0.61,severe,species not extracted at all
species not in prediction,Nebria brevicollis,diet,carnivorous,,Trichotichnus laevicollis,0.56,severe,species not extracted at all
species not in prediction,Ophonus subquadratus,diet,granivorous,,,0.50,severe,species not extracted at all
species not in prediction,Harpalus dimidiatus,body size,12.5,,Carabus auratus,0.59,severe,species not extracted at all
species not in prediction,Leistus ferrugineus,body size,6.5,,Polistichus connexus,0.56,severe,species not extracted at all
species not in prediction,Chlaenius olivieri,body size,11,,,0.54,severe,species not extracted at all
species not in prediction,Harpalus marginellus,diet,granivorous,,Acupalpus meridianus,0.60,severe,species not extracted at all
species not in prediction,Notiophilus quadripunctatus,diet,carnivorous,,Anisodactylus binotatus,0.56,severe,species not extracted at all
species not in prediction,Panagaeus bipustulatus,diet,omnivorous,,Porotachys bisulcatus,0.60,severe,species not extracted at all
species not in prediction,Harpalus distinguendus,body size,9,,Bradycellus harpalinus,0.59,severe,species not extracted at all
species not in prediction,Cicindela campestris,diet,carnivorous,,,0.50,severe,species not extracted at all
species not in prediction,Oxypselaphus obscurus,body size,5,,Poecilus cupreus,0.59,severe,species not extracted at all
species not in prediction,Carabus problematicus,diet,carnivorous,,Carabus granulatus,0.72,severe,species not extracted at all
species not in prediction,Harpalus politus,diet,granivorous,,Carabus coriaceus,0.61,severe,species not extracted at all
species not in prediction,Cylindera germanica,diet,carnivorous,,Carabus germarii,0.57,severe,species not extracted at all
species not in prediction,Carabus monilis,body size,24,,Carabus hortensis,0.75,severe,species not extracted at all
species not in prediction,Licinus punctatulus,diet,carnivorous,,Callistus lunatus,0.61,severe,species not extracted at all
species not in prediction,Nebria salina,body size,11,,Amara aulica,0.56,severe,species not extracted at all
species not in prediction,Ophonus rupicola,diet,granivorous,,,0.53,severe,species not extracted at all
species not in prediction,Cychrus caraboides,diet,carnivorous,,Carabus coriaceus,0.63,severe,species not extracted at all
species not in prediction,Microlestes luctuosus,body size,2,,,0.51,severe,species not extracted at all
species not in prediction,Chlaenius decipiens,body size,11.5,,Calathus fuscipes,0.61,severe,species not extracted at all
species not in prediction,Drypta dentata,body size,8,,,0.48,severe,species not extracted at all
species not in prediction,Nebria brevicollis,body size,11.5,,Trichotichnus laevicollis,0.56,severe,species not extracted at all
species not in prediction,Notiophilus biguttatus,body size,4.5,,Syntomus obscuroguttatus,0.61,severe,species not extracted at all
species not in prediction,Epaphius secalis,body size,3.5,,Poecilus lepidus,0.62,severe,species not extracted at all
species not in prediction,Clivina fossor,body size,6,,,0.45,severe,species not extracted at all
species not in prediction,Loricera pilicornis,diet,carnivorous,,Brachinus immaculicornis,0.56,severe,species not extracted at all
species not in prediction,Harpalus pumilus,diet,granivorous,,Acupalpus meridianus,0.61,severe,species not extracted at all
species not in prediction,Harpalus tardus,body size,9,,Carabus auratus,0.67,severe,species not extracted at all
species not in prediction,Chlaenius tristis,diet,carnivorous,,Pterostichus melanarius,0.65,severe,species not extracted at all
species not in prediction,Dromius schneideri,diet,carnivorous,,,0.51,severe,species not extracted at all
species not in prediction,Carabus violaceus,diet,carnivorous,,Carabus coriaceus,0.82,severe,species not extracted at all
species not in prediction,Carabus problematicus,body size,25,,Carabus granulatus,0.72,severe,species not extracted at all
species not in prediction,Harpalus calceatus,body size,12.5,,Carabus cancellatus,0.76,severe,species not extracted at all
species not in prediction,Chlaenius chrysocephalus,diet,carnivorous,,Calathus melanocephalus,0.64,severe,species not extracted at all
species not in prediction,Harpalus cupreus,diet,granivorous,,Poecilus cupreus,0.75,severe,species not extracted at all
species not in prediction,Harpalus luteicornis,diet,granivorous,,Amara lunicollis,0.61,severe,species not extracted at all
species not in prediction,Harpalus dimidiatus,diet,granivorous,,Carabus auratus,0.59,severe,species not extracted at all
species not in prediction,Ophonus laticollis,body size,9.5,,Trichotichnus laevicollis,0.70,severe,species not extracted at all
species not in prediction,Harpalus smaragdinus,body size,9.5,,Acupalpus meridianus,0.70,severe,species not extracted at all
species not in prediction,Harpalus serripes,diet,granivorous,,Carabus germarii,0.61,severe,species not extracted at all
species not in prediction,Chlaenius olivieri,diet,carnivorous,,,0.54,severe,species not extracted at all
species not in prediction,Molops piceus,diet,carnivorous,,Pterostichus melas,0.58,severe,species not extracted at all
species not in prediction,Harpalus attenuatus,body size,8.5,,Carabus auratus,0.71,severe,species not extracted at all
species not in prediction,Dyschirius globosus,body size,2.5,,,0.49,severe,species not extracted at all
species not in prediction,Harpalus signaticornis,body size,6.5,,Anisodactylus signatus,0.59,severe,species not extracted at all
species not in prediction,Harpalus tenebrosus,body size,9,,Carabus hortensis,0.61,severe,species not extracted at all
species not in prediction,Notiophilus germinyi,diet,carnivorous,,,0.53,severe,species not extracted at all
species not in prediction,Cylindera paludosa,body size,10.5,,,0.53,severe,species not extracted at all
species not in prediction,Oxypselaphus obscurus,diet,carnivorous,,Poecilus cupreus,0.59,severe,species not extracted at all
species not in prediction,Notiophilus rufipes,body size,5,,Calathus fuscipes,0.56,severe,species not extracted at all
species not in prediction,Carabus monilis,diet,carnivorous,,Carabus hortensis,0.75,severe,species not extracted at all
species not in prediction,Nebria salina,diet,carnivorous,,Amara aulica,0.56,severe,species not extracted at all
species not in prediction,Demetrias atricapillus,body size,5,,Acupalpus meridianus,0.62,severe,species not extracted at all
species not in prediction,Microlestes luctuosus,diet,carnivorous,,,0.51,severe,species not extracted at all
species not in prediction,Chlaenius decipiens,diet,carnivorous,,Calathus fuscipes,0.61,severe,species not extracted at all
species not in prediction,Drypta dentata,diet,carnivorous,,,0.48,severe,species not extracted at all
species not in prediction,Ophonus azureus,body size,7.5,,Parophonus maculicornis,0.63,severe,species not extracted at all
species not in prediction,Chlaenius chrysocephalus,body size,8.5,,Calathus melanocephalus,0.64,severe,species not extracted at all
species not in prediction,Carterus fulvipes,body size,8,,Calathus fuscipes,0.71,severe,species not extracted at all
species not in prediction,Notiophilus biguttatus,diet,carnivorous,,Syntomus obscuroguttatus,0.61,severe,species not extracted at all
species not in prediction,Epaphius secalis,diet,carnivorous,,Poecilus lepidus,0.62,severe,species not extracted at all
species not in prediction,Ophonus puncticollis,body size,8,,Poecilus puncticollis,0.78,severe,species not extracted at all
species not in prediction,Harpalus serripes,body size,10.5,,Carabus germarii,0.61,severe,species not extracted at all
species not in prediction,Molops piceus,body size,11.5,,Pterostichus melas,0.58,severe,species not extracted at all
species not in prediction,Ophonus rufibarbis,diet,granivorous,,,0.54,severe,species not extracted at all
species not in prediction,Clivina fossor,diet,carnivorous,,,0.45,severe,species not extracted at all
species not in prediction,Notiophilus aestuans,body size,4.5,,,0.50,severe,species not extracted at all
species not in prediction,Notiophilus germinyi,body size,5,,,0.53,severe,species not extracted at all
species not in prediction,Harpalus tardus,diet,carnivorous,,Carabus auratus,0.67,severe,species not extracted at all
species not in prediction,Elaphrus uliginosus,diet,carnivorous,,Calathus cinctus,0.57,severe,species not extracted at all
species not in prediction,Carabus ulrichii,body size,24.5,,Carabus germarii,0.69,severe,species not extracted at all
species not in prediction,Harpalus rufipes,body size,13.5,,Amara rufipes,0.76,severe,species not extracted at all
species not in prediction,Harpalus calceatus,diet,granivorous,,Carabus cancellatus,0.76,severe,species not extracted at all
species not in prediction,Dolichus halensis,diet,carnivorous,,Carabus hortensis,0.59,severe,species not extracted at all
species not in prediction,Harpalus latus,body size,9.5,,Carabus granulatus,0.69,severe,species not extracted at all
species not in prediction,Leistus rufomarginatus,body size,8,,Callistus lunatus,0.67,severe,species not extracted at all
species not in prediction,Carabus purpurascens,diet,carnivorous,,Poecilus purpurascens,0.78,severe,species not extracted at all
species not in prediction,Ophonus laticollis,diet,granivorous,,Trichotichnus laevicollis,0.70,severe,species not extracted at all
species not in prediction,Harpalus smaragdinus,diet,granivorous,,Acupalpus meridianus,0.70,severe,species not extracted at all
species not in prediction,Leistus fulvibarbis,body size,7.5,,,0.52,severe,species not extracted at all
species not in prediction,Dixus clypeatus,body size,10,,Blemus discus,0.64,severe,species not extracted at all
species not in prediction,Harpalus attenuatus,diet,granivorous,,Carabus auratus,0.71,severe,species not extracted at all
species not in prediction,Microlestes negrita,body size,2,,,0.50,severe,species not extracted at all
species not in prediction,Dyschirius globosus,diet,carnivorous,,,0.49,severe,species not extracted at all
species not in prediction,Harpalus signaticornis,diet,granivorous,,Anisodactylus signatus,0.59,severe,species not extracted at all
species not in prediction,Harpalus oblitus,body size,9.5,,Carabus coriaceus,0.61,severe,species not extracted at all
species not in prediction,Ophonus diffinis,body size,11,,Parophonus maculicornis,0.62,severe,species not extracted at all
species not in prediction,Harpalus tenebrosus,diet,granivorous,,Carabus hortensis,0.61,severe,species not extracted at all
species not in prediction,Cylindera paludosa,diet,carnivorous,,,0.53,severe,species not extracted at all
species not in prediction,Molops elatus,body size,15,,Stenolophus mixtus,0.58,severe,species not extracted at all
species not in prediction,Ophonus rufibarbis,body size,7.5,,,0.54,severe,species not extracted at all
species not in prediction,Ophonus puncticeps,body size,8,,Poecilus puncticollis,0.62,severe,species not extracted at all
species not in prediction,Dromius quadrimaculatus,body size,5,,Bembidion quadrimaculatum,0.71,severe,species not extracted at all
species not in prediction,Ocys harpaloides,diet,carnivorous,,,0.50,severe,species not extracted at all
species not in prediction,Notiophilus rufipes,diet,carnivorous,,Calathus fuscipes,0.56,severe,species not extracted at all
species not in prediction,Leistus spinibarbis,body size,8.5,,,0.54,severe,species not extracted at all
species not in prediction,Demetrias atricapillus,diet,carnivorous,,Acupalpus meridianus,0.62,severe,species not extracted at all
species not in prediction,Elaphrus uliginosus,body size,9,,Calathus cinctus,0.57,severe,species not extracted at all
