basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Apis dorsata,body length ± SE,,19.43±0.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apis dorsata,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,3.28±0.05,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apis dorsata,foreleg ± SE,,9.82±0.08,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apis dorsata,midleg ± SE,,9.18±0.2,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apis dorsata,tongue length ± SE,,7.65±0.15,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.1,body length ± SE,,26.58±0.16,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.1,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,6.77±0.31,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.1,foreleg ± SE,,15.98±0.05,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.1,midleg ± SE,,15.72±0.07,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.1,tongue length ± SE,,12.89±0.61,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Curvinomia sp.,body length ± SE,,10.18±0.32,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Curvinomia sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,2.67±0.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Curvinomia sp.,foreleg ± SE,,5.35±0.37,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Curvinomia sp.,midleg ± SE,,5.7±0.34,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Curvinomia sp.,tongue length ± SE,,7.42±0.08,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile bicolor,body length ± SE,,17.08±0.53,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile bicolor,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,4.47±0.06,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile bicolor,foreleg ± SE,,9.71±0.51,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile bicolor,midleg ± SE,,8.19±0.12,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile bicolor,tongue length ± SE,,5.35±0.35,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile sp.,body length ± SE,,9.2,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,2.46,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile sp.,foreleg ± SE,,6.07,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile sp.,midleg ± SE,,5.05,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Megachile sp.,tongue length ± SE,,NA,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amegilla sp.,body length ± SE,,15.88±0.91,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amegilla sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,3.7±0.21,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amegilla sp.,foreleg ± SE,,8.33±0.18,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amegilla sp.,midleg ± SE,,9.51±0.3,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Amegilla sp.,tongue length ± SE,,12.37±0.43,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys sp.,body length ± SE,,7.28,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.71,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys sp.,foreleg ± SE,,3.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys sp.,midleg ± SE,,3.71,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Coelioxys sp.,tongue length ± SE,,3.13,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.2,body length ± SE,,12.93,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.2,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,4.72,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.2,foreleg ± SE,,7.07,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.2,midleg ± SE,,8.11,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Xylocopa sp.2,tongue length ± SE,,NA,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thyreus sp.,body length ± SE,,15.75±0.64,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thyreus sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,3.62±0.12,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thyreus sp.,foreleg ± SE,,8.7±0.12,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thyreus sp.,midleg ± SE,,10.69±0.15,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Thyreus sp.,tongue length ± SE,,5.83±0.17,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina sp.,body length ± SE,,7.62±0.13,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.76±0.06,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina sp.,foreleg ± SE,,3.76±0.11,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina sp.,midleg ± SE,,3.63±0.05,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Ceratina sp.,tongue length ± SE,,4.98±0.18,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.3,body length ± SE,,6.7±0.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.3,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.25±0.04,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.3,foreleg ± SE,,3.32±0.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.3,midleg ± SE,,3.48±0.12,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.3,tongue length ± SE,,3.15±0.1,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.2,body length ± SE,,8.64±0.17,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.2,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.73±0.03,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.2,foreleg ± SE,,4.72±0.33,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.2,midleg ± SE,,4.58±0.2,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.2,tongue length ± SE,,3.75±0.16,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.5,body length ± SE,,5.8±0.15,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.5,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.23±0.03,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.5,foreleg ± SE,,2.98±0.08,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.5,midleg ± SE,,3.2±0.08,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Lasioglossum sp.5,tongue length ± SE,,2.97±0.19,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona sp.,body length ± SE,,4.81±0.18,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona sp.,inter tegular distance ± SE,Measurement using a stereomicroscope (Olympus SZ61) and ocular micrometer scale.,1.09±0.04,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona sp.,foreleg ± SE,,3.13±0.11,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona sp.,midleg ± SE,,3.75±0.15,mm,mean ± SE,,both,adult,,,,,,,,,,,
PreservedSpecimen,Trigona sp.,tongue length ± SE,,1.75±0.05,mm,mean ± SE,,both,adult,,,,,,,,,,,
