cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Diaperis boleti,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopalus rusticus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus nigerrimus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Grammoptera ruficornis,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enicmus fungicola,Dead-wood decay,3.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylopertha retusa,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles hypocrita,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anisotoma castanea,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ptenidium turgidum,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Litargus balteatus,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityogenes quadridens,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dasytes obscurus,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium nitidum,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea guttata,Dead-wood decay,1.14,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes guttifer,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melandrya dubia,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nossidium pilosellum,Dead-wood decay,4.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylita livida,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cossonus parallelepipedus,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria turgida,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stenostola dubia,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Priobium carpini,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma substriata,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglenes oculatus,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megatoma undata,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus salicis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rabocerus foveolatus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crypturgus subcribosus,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ptinella aptera,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes brevicollis,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrophaena boleti,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylita laevigata,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma chrysomelina,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ennearthron cornutum,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Synchita humeralis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orchesia minor,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tenebroides fuscus,Dead-wood decay,2.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea longula,Diameter,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Abraeus granulum,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orthocis alni,Dead-wood decay,2.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cortodera humeralis,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyropterus nigroruber,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylobius abietis,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Vincenzellus ruficollis,Dead-wood decay,2.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coxelus pictus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Variimorda villosa,Diameter,2.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnorimus nobilis,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis thoracica,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tomoxia bucephala,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mesosa nebulosa,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetrops praeustus,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles camelus,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptusa pulchella,Diameter,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Abraeus perpusillus,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ropalodontus perforatus,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Salpingus planirostris,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scolytus laevis,Dead-wood decay,1.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Allecula rhenana,Diameter,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orthoperus nigrescens,Dead-wood decay,3.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeostichus denticollis,Dead-wood decay,1.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyanostolus aeneus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Molorchus minor,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Quedius truncicola,Diameter,3.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triplax russica,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes flavoguttatus,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stereocorynes truncorum,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plegaderus caesus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xyleborus saxeseni,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Exocentrus lusitanus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Taphrorychus bicolor,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ptinus rufipes,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nosodendron fasciculare,Dead-wood decay,1.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lymantor coryli,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sepedophilus testaceus,Diameter,2.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus viridis,Diameter,1.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cerylon ferrugineum,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pogonocherus fasciculatus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticeus bicolor,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orchesia undulata,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus quercicola,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria ornata,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triplax lepida,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dacne bipustulata,Dead-wood decay,3.17,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium inexspectatum,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sphindus dubius,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycis minutus,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Episernus granulatus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stenagostus rhombeus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryphalus intermedius,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylis foveicollis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea pygmaea,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeocharis subtilissima,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus elongatulus,Dead-wood decay,3.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus picipes,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus decempunctatus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euryusa castanoptera,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium fulvicorne,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Attagenus punctatus,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles pyrenaeus,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dermestoides sanguinicollis,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phymatodes pusillus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysanthia viridissima,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus sanguinolentus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euryusa optabilis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cicones undatus,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles commutatus,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ischnomera cinerascens,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis ruficollis,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea thoracica,Diameter,1.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea laeviuscula,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Endophloeus markovichianus,Dead-wood decay,2.83,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus sinuatus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glischrochilus quadriguttatus,Diameter,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium pertinax,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthaxia salicis,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mordellochroa abdominalis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthinus facialis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea muehli,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triphyllus bicolor,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Salpingus ruficollis,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhagium mordax,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hallomenus binotatus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laemophloeus kraussi,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anomognathus cuspidatus,Dead-wood decay,2.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thanasimus formicarius,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptophagus dorsalis,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Diplocoelus fagi,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malachius bipustulatus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anastrangalia sanguinolenta,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityogenes bidentatus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylophilus corticalis,Diameter,2.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis rugulosus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Placusa depressa,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Kissophagus hederae,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus auricollis,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeopora corticalis,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthinus biguttatus,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityokteines spinidens,Dead-wood decay,1.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptophagus micaceus,Dead-wood decay,4.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylastes angustatus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leperisinus fraxini,Diameter,2.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dasytes fusculus,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus olivicolor,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Alosterna tabacicolor,Dead-wood decay,3.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylurgops palliatus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus dispar,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Symbiotes latus,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Choragus horni,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus angustulus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles lemur,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orthoperus brunnipes,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Wagaicis wagai,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Conopalpus brevicollis,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enicmus atriceps,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orchesia fasciata,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylastes cunicularius,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticaria longicollis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
